Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,0.115233523,60,0.05145,40682.2,813.644,FakeQ2001,0.0089,0.12413352300000001,0.06378352300000001,0.07268352300000001,1.0,0.0,0.0,40682.2,813.644,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012713940207285945,0.05132286059792714,4.433234524286382,1.1604341019513635,0.007350000064641529,0.00902246177404153,0.01166956427404153,0.10802575745645818,0.9678820524549585,0.536981894677754,0.002604118963616873,15622250.967942072,312445.01935884147,0.012037115870800646,0.011174090890432324,86.59979502956256,74.62706833928615,3523070.1813516696,70461.4036270334,9.047919089135926,0.18095838178271853,3035993.319592507,60719.86639185014,7.797012405892864,0.15594024811785728,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,42,0.051,0.01,0.9666835225290001,0,0.9716835225290001,0.006,0.0,8,0.051000000000000004,0.01,0.9641835225290001,0,0.9691835225290001,0.05107085169580472,0.051095852162532145,0.5257888396563645,0.5432659519801534,0.05252643607624252,0.05266446972256478,0.5206471708728879,0.5400822710770758,0.0027073527000000003,7.00648e-05,0.0053791661999999995,0.00013129862,0.0024021277,6.629312e-05,0.0054414986000000005,0.00018626742,0.0066253402,0.00085562887,0.0054134561,0.00015046115,0.0064550103,0.0006734502199999999,0.005441497599999999,0.00018626662,0.49467856741915656,0.4261170230939438,1.377667097228393,1.2872397208316755
26,56,0.115319055,60,0.05245,36124.764,722.49528,FakeQ2001,0.0089,0.12421905500000001,0.06286905500000001,0.07176905500000001,1.0,0.0,0.0,36124.764,722.49528,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012732810610488476,0.05232267189389511,4.433234524286382,1.160310687104374,0.007250000011343024,0.008915084190343026,0.011666086690343025,0.10800966017140794,0.969865976038657,0.5340780214385813,0.0026427637723978937,13669312.549726093,273386.25099452183,0.012019266664813046,0.011158114780210187,88.28776620418894,76.08976387567061,3189374.7182135014,63787.494364270024,8.190925218600109,0.16381850437200218,2748724.7628243263,54974.49525648652,7.059251724243842,0.14118503448487685,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,43,0.052199999999999996,0.01,0.9666835225290001,0,0.9716835225290001,0.006,0.0,8,0.051000000000000004,0.01,0.9641835225290001,0,0.9691835225290001,0.0522696642226137,0.051095852162532145,0.5215728381683769,0.5432659519801534,0.05252643607624252,0.05266446972256478,0.5206471708728879,0.5400822710770758,0.0024027263,6.630082e-05,0.0050489122,0.00010150911999999999,0.0024021277,6.629312e-05,0.0051401029,0.00010264255000000001,0.0066253402,0.00085562887,0.005093811,0.00010219088,0.0064550103,0.0006734502199999999,0.005140100900000001,0.00010264245,0.4700840329465753,0.46097618017028913,1.4848591397777797,1.3925444205600095
26,56,0.115349069,60,0.05345,32245.668,644.91336,FakeQ2001,0.0089,0.124249069,0.061899069,0.070799069,1.0,0.0,0.0,32245.668,644.91336,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0001273943572930175,0.05332260564270698,4.433234524286382,1.160267424584682,0.007139999981116759,0.00879671840931676,0.011653620909316759,0.10795193795998644,0.9718608878196833,0.531016849900881,0.0026826822608482072,12019935.596027166,240398.7119205433,0.01201301261630714,0.01115251673375744,90.01084959515283,77.5776753599475,2902459.972443233,58049.19944886465,7.454073191368164,0.1490814638273633,2501543.963868648,50030.87927737296,6.424444083687303,0.12848888167374606,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,44,0.053399999999999996,0.01,0.9666835225290001,0,0.9716835225290001,0.006,0.0,8,0.051000000000000004,0.01,0.9641835225290001,0,0.9691835225290001,0.053468449226819814,0.051095852162532145,0.5171808166078038,0.5432659519801534,0.05252643607624252,0.05266446972256478,0.5206471708728879,0.5400822710770758,0.0021174286000000004,6.249023e-05,0.0047036401,9.700184e-05,0.0024021277,6.629312e-05,0.0047888967,9.812895600000001e-05,0.0066253402,0.00085562887,0.0047471215,9.7663342e-05,0.0064550103,0.0006734502199999999,0.0047888947,9.8128952e-05,0.4445210495772228,0.4971032814519225,1.6007897422959891,1.5016793369902945
26,56,0.115436114,60,0.05445,28837.224,576.74448,FakeQ2001,0.0089,0.12433611400000001,0.06098611400000001,0.06988611400000001,1.0,0.0,0.0,28837.224,576.74448,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012758659279522855,0.05432241340720477,4.433234524286382,1.160142088720271,0.0070400000081209954,0.008689367837320997,0.011654170337320996,0.10795448271063594,0.9738447843916791,0.5279461480345893,0.002719057689728854,10605594.765028933,212111.89530057868,0.011994902539652283,0.011136305393831035,91.8523862548411,79.173393628156,2648767.8373653735,52975.35674730747,6.802543192367701,0.13605086384735404,2283140.8868953073,45662.817737906145,5.863543145711961,0.11727086291423922,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,45,0.054599999999999996,0.01,0.9666835225290001,0,0.9716835225290001,0.006,0.0,9,0.057,0.01,0.9641835225290001,0,0.9691835225290001,0.05466720671031311,0.05709585216253214,0.5126051224626809,0.5307867584211534,0.05252643607624252,0.05266446972256478,0.5206471708728879,0.5400822710770758,0.0018506279000000002,5.8666669999999996e-05,0.0043935013999999994,9.2752804e-05,0.0024021277,6.629312e-05,0.0044733519,9.386982499999999e-05,0.0058235897,0.0001189527134,0.0044355997999999995,9.339467e-05,0.0064550103,0.0006734502199999999,0.0044733499,9.386979200000001e-05,0.4158643149169248,0.5346931792542118,1.3184017101179744,1.615233208227187
26,56,0.115467097,60,0.05545,25551.656,511.03312,FakeQ2001,0.0089,0.12436709700000001,0.060017097000000005,0.06891709700000001,1.0,0.0,0.0,25551.656,511.03312,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012765505248327202,0.05532234494751673,4.433234524286382,1.1600975236142153,0.006929999960957408,0.00857101928755741,0.01164572178755741,0.10791534546836891,0.9758396789414426,0.5247080800386443,0.0027567312737660178,9268823.640214102,185376.47280428204,0.01198846627833317,0.011130543624746062,93.73817682645442,80.80197993563392,2395165.648336735,47903.3129667347,6.151244192051298,0.12302488384102594,2064624.39543422,41292.4879086844,5.302350937606917,0.10604701875213834,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,46,0.055799999999999995,0.01,0.9666835225290001,0,0.9716835225290001,0.006,0.0,9,0.057,0.01,0.9641835225290001,1,0.9791835225290001,0.05586593667499784,0.05709585216253214,0.5078375802069027,0.5307867584211534,0.05252643607624252,0.05799340916769429,0.5206471708728879,0.5288536280127614,0.0016014558000000002,5.4860843000000006e-05,0.0040847243,8.8280091e-05,0.0024021277,6.629312e-05,0.0041592009,8.9377214e-05,0.0058235897,0.0001189527134,0.0041253852,8.889966e-05,0.0057238399,0.0001174997534,0.0041591989,8.9377183e-05,0.387223540258164,0.5779703829677039,1.424684671484152,1.3845138246480257
26,56,0.115441114,60,0.05645,22396.296,447.92592,FakeQ2001,0.0089,0.124341114,0.058991114,0.067891114,1.0,0.0,0.0,22396.296,447.92592,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012759763949782288,0.05632240236050218,4.433234524286382,1.1601348951793675,0.006809999916260994,0.008441656745460996,0.011628259245460995,0.10783440659391137,0.977845587483539,0.5212884763275938,0.002795751543441395,8010832.02566404,160216.6405132808,0.011993863512709311,0.011135375263495837,95.6756773036159,82.46944187367414,2142780.7888922635,42855.615777845276,5.503071527293195,0.11006143054586393,1847010.0311576007,36940.20062315201,4.743475564919,0.09486951129838,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,46,0.055799999999999995,0.01,0.9666835225290001,1,0.9816835225290002,0.006,0.0,9,0.057,0.01,0.9641835225290001,1,0.9791835225290001,0.05586593667499784,0.05709585216253214,0.5078375802069027,0.5307867584211534,0.05756007965190635,0.05799340916769429,0.5007552536006621,0.5288536280127614,0.0016014558000000002,5.4860843000000006e-05,0.0037781066000000005,8.3626553e-05,0.0013206441,5.0291373e-05,0.0038472739000000003,8.4694709e-05,0.0058235897,0.0001189527134,0.0038172794,8.4221302e-05,0.0057238399,0.0001174997534,0.0038472719000000005,8.4694678e-05,0.4208786983138749,0.33864701132475783,1.547894529623975,1.5047363982745179
26,56,0.115472482,60,0.05745,19656.624,393.13248,FakeQ2001,0.0089,0.124372482,0.058022482,0.066922482,1.0,0.0,0.0,19656.624,393.13248,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012766695298963016,0.05732233304701037,4.433234524286382,1.1600897805031776,0.006700000008340323,0.008323315187940323,0.011623817687940323,0.10781381028393497,0.9798404750410598,0.5178597739079254,0.002831187609113445,6942889.950749414,138857.7990149883,0.011987348152447617,0.011129542656881614,97.74297584960846,84.25466502016197,1921296.9249168339,38425.938498336676,4.934258538154833,0.09868517076309667,1656162.2705472761,33123.24541094552,4.253341957735932,0.08506683915471865,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,47,0.056999999999999995,0.01,0.9666835225290001,1,0.9816835225290002,0.006,0.0,9,0.057,0.01,0.9641835225290001,1,0.9791835225290001,0.057064639122756944,0.05709585216253214,0.5028694485465831,0.5307867584211534,0.05756007965190635,0.05799340916769429,0.5007552536006621,0.5288536280127614,0.0013690377,5.1100391000000005e-05,0.0035039537,7.92811355e-05,0.0013206441,5.0291373e-05,0.003568342,8.0319224e-05,0.0058235897,0.0001189527134,0.0035416933,7.98522902e-05,0.0057238399,0.0001174997534,0.00356834,8.0319193e-05,0.38843192563087714,0.3670849107345788,1.6773472800693208,1.6310967762173056
26,56,0.115446231,60,0.05845,17029.74,340.5948,FakeQ2001,0.0089,0.124346231,0.056996230999999994,0.065896231,1.0,0.0,0.0,17029.74,340.5948,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0001276089451878043,0.0583223910548122,4.433234524286382,1.1601275339778434,0.006580000050155358,0.00819394796195536,0.01161035046195536,0.10775133624208731,0.9818463882670446,0.5142371391248293,0.0028679907481381473,5937864.343201048,118757.28686402095,0.011992800312309721,0.011134423488813104,99.87408792277785,86.08888677982647,1700829.750062047,34016.59500124094,4.368056601430662,0.08736113202861323,1466071.358749882,29321.42717499764,3.765152083283013,0.07530304166566025,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,48,0.058199999999999995,0.01,0.9666835225290001,1,0.9816835225290002,0.006,0.0,9,0.057,0.01,0.9641835225290001,1,0.9791835225290001,0.05826331405550178,0.05709585216253214,0.4976913732996139,0.5307867584211534,0.05756007965190635,0.05799340916769429,0.5007552536006621,0.5288536280127614,0.0011525192,4.74100028e-05,0.0032313897,7.48041321e-05,0.0013206441,5.0291373e-05,0.0032910785,7.580474900000001e-05,0.0058235897,0.0001189527134,0.0032676568999999997,7.53495664e-05,0.0057238399,0.0001174997534,0.0032910765,7.58047186e-05,0.35544833162881195,0.40027725692924015,1.828394919666624,1.7785829771618893
26,56,0.115477992,60,0.05945,14771.38,295.4276,FakeQ2001,0.0089,0.124377992,0.056027992,0.064927992,1.0,0.0,0.0,14771.38,295.4276,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012767913031150324,0.0593223208696885,4.433234524286382,1.1600818584284276,0.006470000011952062,0.008075613269552064,0.011609915769552063,0.10774931911409957,0.983841268959448,0.5106120012315637,0.0029011621061621525,5091538.996950622,101830.77993901244,0.011986204233829177,0.011128518593743591,102.1421727469114,88.04738390210173,1508780.847670272,30175.61695340544,3.87483823206753,0.0774967646413506,1300581.3656238273,26011.627312476547,3.3401420804190534,0.06680284160838107,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,49,0.059399999999999994,0.01,0.9666835225290001,1,0.9816835225290002,0.006,0.0,9,0.057,0.01,0.9641835225290001,1,0.9791835225290001,0.05946196147511529,0.05709585216253214,0.4922933353847457,0.5307867584211534,0.05756007965190635,0.05799340916769429,0.5007552536006621,0.5288536280127614,0.0009510818299999999,4.3811353399999996e-05,0.0029887582,7.06473399e-05,0.0013206441,5.0291373e-05,0.0030442396,7.16108624e-05,0.0058235897,0.0001189527134,0.0030236155,7.116850390000001e-05,0.0057238399,0.0001174997534,0.0030442386,7.161084220000001e-05,0.31841286508848604,0.43522248586599505,1.9873642722773919,1.9338572923497668
26,56,0.115451467,60,0.06045,12608.648,252.17296,FakeQ2001,0.0089,0.12435146700000001,0.055001467000000005,0.063901467,1.0,0.0,0.0,12608.648,252.17296,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0001276205143186937,0.0603223794856813,4.433234524286382,1.1601200022852187,0.006350000052302088,0.007946241164902088,0.011600443664902088,0.10770535578559726,0.985847187064098,0.5067797772315937,0.0029357190865335146,4294909.570141549,85898.19140283098,0.011991712532654231,0.011133449706204241,104.4880676561353,90.0666029809963,1317453.265276395,26349.0653055279,3.3834723506318043,0.06766944701263608,1135618.093543133,22712.361870862656,2.916484798095886,0.058329695961917706,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,50,0.060599999999999994,0.01,0.9666835225290001,1,0.9816835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,2,0.9891835225290001,0.060660581383494616,0.06309585216253215,0.48666459332138495,0.5175789378664312,0.05756007965190635,0.0633223486128238,0.5007552536006621,0.5170680753179958,0.0007639472100000001,4.0323174799999995e-05,0.0027471115900000002,6.640061059999999e-05,0.0013206441,5.0291373e-05,0.002798463,6.7321153e-05,0.00484498861,0.00010198564356999999,0.00278052677,6.68957719e-05,0.00486293881,0.00010235320531999999,0.002798461,6.732112289999999e-05,0.28021116747689384,0.4763191505564011,1.7689001039881431,1.7624828041507188
26,56,0.115365567,60,0.06145,10547.004,210.94008,FakeQ2001,0.0089,0.12426556700000001,0.053915567000000005,0.062815567,1.0,0.0,0.0,10547.004,210.94008,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0001274307813661918,0.061322569218633806,4.433234524286382,1.1602436541114276,0.006219999957081488,0.007805812049681488,0.011581914549681487,0.10761930379667714,0.9878641621793186,0.5027222000983557,0.0029716997918111227,3549148.5475967466,70982.97095193493,0.012009576989611206,0.011149441412331462,106.9237268877662,92.15626951190154,1127724.9751801777,22554.49950360355,2.8962137581696834,0.05792427516339366,971972.5431671037,19439.45086334207,2.496211677527121,0.04992423355054241,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,51,0.061799999999999994,0.01,0.9666835225290001,2,0.9916835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,2,0.9891835225290001,0.06185917378252981,0.06309585216253215,0.4807936195575582,0.5175789378664312,0.06256840728139357,0.0633223486128238,0.4772004943871021,0.5170680753179958,0.0005903903600000001,3.6961403010000006e-05,0.00250705822,6.209933493e-05,0.00052244282,3.561164785e-05,0.00255436793,6.297181980000001e-05,0.00484498861,0.00010198564356999999,0.0025389969,6.256699814000001e-05,0.00486293881,0.00010235320531999999,0.00255436593,6.29717897e-05,0.2401913515742634,0.20931724285735553,1.9495801384426794,1.9432392612773204
26,56,0.115338023,60,0.06245,8800.792,176.01584,FakeQ2001,0.0089,0.124238023,0.052888023,0.061788023,1.0,0.0,0.0,8800.792,176.01584,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012736997298229413,0.062322630027017704,4.433234524286382,1.160283343702021,0.006100000013198527,0.007676421822598527,0.011576424322598526,0.10759379314160518,0.9898700984064015,0.4986620017318923,0.003004014116673841,2929677.3111521103,58593.546223042205,0.01201531371507905,0.011154576482772934,109.51319024810118,94.38486800878,963802.8086299668,19276.05617259934,2.4752302342782744,0.049504604685565494,830661.5912927269,16613.23182585454,2.1332980842254963,0.04266596168450992,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,51,0.061799999999999994,0.01,0.9666835225290001,2,0.9916835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,2,0.9891835225290001,0.06185917378252981,0.06309585216253215,0.4807936195575582,0.5175789378664312,0.06256840728139357,0.0633223486128238,0.4772004943871021,0.5170680753179958,0.0005903903600000001,3.6961403010000006e-05,0.00229418994,5.813877729e-05,0.00052244282,3.561164785e-05,0.00233790111,5.89654603e-05,0.00484498861,0.00010198564356999999,0.00232472626,5.858077287e-05,0.00486293881,0.00010235320531999999,0.00233789911,5.896543026e-05,0.26416482141239755,0.23016986003343443,2.1430165562156205,2.136828931063965
26,56,0.115250299,60,0.06345,7139.548,142.79096,FakeQ2001,0.0089,0.124150299,0.051800298999999994,0.06070029899999999,1.0,0.0,0.0,7139.548,142.79096,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012717640291838583,0.06332282359708162,4.433234524286382,1.1604098807603491,0.005969999948039399,0.007535960270239399,0.0115618627702394,0.10752610273900659,0.9918871059587606,0.4943600851695525,0.0030377668543006024,2350261.999169705,47005.23998339411,0.01203361184589745,0.011170954677198345,112.2114664383384,96.69985433492927,801139.150786906,16022.783015738123,2.057478801821075,0.04114957603642151,690393.2516172356,13807.865032344713,1.7730621187686966,0.03546124237537394,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,52,0.063,0.01,0.9666835225290001,2,0.9916835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,2,0.9891835225290001,0.06305773867412512,0.06309585216253215,0.4746680298431501,0.5175789378664312,0.06256840728139357,0.0633223486128238,0.4772004943871021,0.5170680753179958,0.00042973699,3.373920772e-05,0.0020823161299999998,5.415495746e-05,0.00052244282,3.561164785e-05,0.00212250644,5.493210797e-05,0.00484498861,0.00010198564356999999,0.00211142095,5.457015076e-05,0.00486293881,0.00010235320531999999,0.00212250543,5.493207795e-05,0.2166172016038566,0.25523672178965273,2.375466328448968,2.369541401683438
26,56,0.11522169,60,0.06445,5752.24,115.0448,FakeQ2001,0.0089,0.12412169,0.05077169000000001,0.059671690000000006,1.0,0.0,0.0,5752.24,115.0448,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.0001271133066538671,0.06432288669334613,4.433234524286382,1.1604511908324082,0.0058499999259561,0.007406551007956099,0.0115603535079561,0.1075190843894985,0.993893061221044,0.49006344467431073,0.003067815289821047,1875028.1410637149,37500.562821274296,0.012039588365449544,0.011176303822252452,115.07414095753958,99.16327534206351,661934.0765815974,13238.68153163195,1.6999735057660401,0.033999470115320805,570410.9589536315,11408.219179072628,1.4649246079420413,0.02929849215884082,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,53,0.0642,0.01,0.9666835225290001,2,0.9916835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,2,0.9891835225290001,0.06425627606016349,0.06309585216253215,0.46827450475077814,0.5175789378664312,0.06256840728139357,0.0633223486128238,0.4772004943871021,0.5170680753179958,0.00028136674,3.0667193150000005e-05,0.00189534759,5.0505523669999994e-05,0.00052244282,3.561164785e-05,0.00193241134,5.1236182049999996e-05,0.00484498861,0.00010198564356999999,0.00192309748,5.089585492e-05,0.00486293881,0.00010235320531999999,0.00193241033,5.1236152040000004e-05,0.16304969264497138,0.2822429626779179,2.625802891648954,2.620259388619527
26,56,0.115132073,60,0.06545,4435.496,88.70992,FakeQ2001,0.0089,0.124032073,0.04968207300000001,0.058582073000000005,1.0,0.0,0.0,4435.496,88.70992,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012691576035277208,0.06532308423964722,4.433234524286382,1.1605807312811793,0.005720000055427329,0.007266055954827329,0.011549758454827329,0.10746980252530162,0.9959101022741726,0.4855076152398585,0.003099315091238908,1431121.3508230208,28622.427016460417,0.012058338513553328,0.011193084791875835,118.0680139599606,101.73184060157871,523690.2036473494,10473.804072946987,1.3449367586984664,0.026898735173969325,451231.17206093995,9024.623441218799,1.1588480856594732,0.023176961713189465,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,54,0.0654,0.01,0.9666835225290001,2,0.9916835225290002,0.006,0.0,10,0.063,0.01,0.9641835225290001,3,0.9991835225290001,0.06545478594254206,0.06309585216253215,0.4615987023102846,0.5175789378664312,0.06256840728139357,0.06865128805795333,0.4772004943871021,0.5048295469027505,0.00014471161,2.7753498476e-05,0.00170886243,4.685745874e-05,0.00052244282,3.561164785e-05,0.00174286486,4.7539006776e-05,0.00484498861,0.00010198564356999999,0.00173523135,4.7222093796999996e-05,0.00417418842,8.669957637429999e-05,0.00174286286,4.7538986771e-05,0.10505986437846941,0.3151407547265104,2.9306370203971603,2.456043312685899
26,56,0.114980126,60,0.06645,3194.672,63.89344,FakeQ2001,0.0089,0.12388012600000001,0.04853012600000001,0.057430126000000005,1.0,0.0,0.0,3194.672,63.89344,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012658116822759913,0.0663234188317724,4.433234524286382,1.16080084712104,0.005580000002275876,0.007114451245075875,0.011530053745075874,0.10737808782557023,0.9979382529839241,0.48066869442665333,0.0031322939450565573,1019914.4959054334,20398.28991810867,0.012090229920823002,0.011221623714405963,121.21290020503822,104.42178820394935,387235.45832382987,7744.709166476598,0.9944948340524544,0.01988989668104909,333593.3629650873,6671.867259301745,0.8567316577334955,0.01713463315466991,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,55,0.06659999999999999,0.01,0.9666835225290001,3,1.0016835225290002,0.006,0.0,11,0.069,0.01,0.9641835225290001,3,0.9991835225290001,0.06665326832315799,0.06909585216253215,0.45462516056543656,0.5037912510664111,0.06755179713367576,0.06865128805795333,0.44919155811448397,0.5048295469027505,1.9255529999999998e-05,2.5003981631e-05,0.00152343831,4.3237422609e-05,0.0,2.3459250605e-05,0.00155445509,4.3868011593e-05,0.004083498121,8.440713722680001e-05,0.00154840407,4.3575809688e-05,0.00417418842,8.669957637429999e-05,0.00155445308,4.386799159e-05,0.04072745173317607,0.027563542154415074,2.718878388741343,2.7736894532481804
26,56,0.114887649,60,0.06745,2183.064,43.66128,FakeQ2001,0.0089,0.123787649,0.047437649,0.056337649,1.0,0.0,0.0,2183.064,43.66128,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012637774687876413,0.06732362225312123,4.433234524286382,1.160935107858337,0.0054499999676972,0.006973905119897199,0.011523407619897199,0.10734713605819765,0.999955345109103,0.4758338537684991,0.003161541195813114,690506.2641255698,13810.125282511397,0.012109701433867219,0.01123904637553084,124.54882264049155,107.28319076356989,271898.050948842,5437.961018976841,0.6982862784002298,0.013965725568004596,234206.07156108192,4684.121431221639,0.6014860552269887,0.012029721104539776,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,56,0.0678,0.01,0.9666835225290001,3,1.0016835225290002,0.006,0.0,11,0.069,0.01,0.9641835225290001,3,0.9991835225290001,0.06785172320390132,0.06909585216253215,0.44733718867402045,0.5037912510664111,0.06755179713367576,0.06865128805795333,0.44919155811448397,0.5048295469027505,0.0,2.2422397319e-05,0.00136059291,3.9948213250000006e-05,0.0,2.3459250605e-05,0.0013889658900000002,4.0531871907e-05,0.004083498121,8.440713722680001e-05,0.00138423399,4.026247651e-05,0.00417418842,8.669957637429999e-05,0.00138896388,4.0531851905999996e-05,0.03053451963473908,0.03106936785690426,3.063293718071614,3.1264773609472596
26,56,0.114731836,60,0.06845,1234.532,24.69064,FakeQ2001,0.0089,0.12363183600000001,0.04628183600000001,0.055181836000000005,1.0,0.0,0.0,1234.532,24.69064,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012603537514102592,0.06832396462485897,4.433234524286382,1.1611618287706096,0.005310000017730896,0.006822231698530895,0.011507634198530896,0.10727364167646634,1.001983564530469,0.470693902750049,0.0031922767427464706,386724.61678177444,7734.492335635488,0.012142615230153989,0.01126849349060164,128.06730081702534,110.29237927379833,158103.1810122439,3162.063620244878,0.40603925437130045,0.00812078508742601,136159.4715696408,2723.189431392816,0.3496836050847436,0.006993672101694872,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,56,0.0678,0.01,0.9666835225290001,3,1.0016835225290002,0.006,0.0,11,0.069,0.01,0.9641835225290001,3,0.9991835225290001,0.06785172320390132,0.06909585216253215,0.44733718867402045,0.5037912510664111,0.06755179713367576,0.06865128805795333,0.44919155811448397,0.5048295469027505,0.0,2.2422397319e-05,0.001198394203,3.67024150229e-05,0.0,2.3459250605e-05,0.001224184298,3.7238143269400004e-05,0.004083498121,8.440713722680001e-05,0.001220688961,3.69922364868e-05,0.00417418842,8.669957637429999e-05,0.001224182297,3.72381232688e-05,0.03491633718368312,0.035506723006696043,3.4989910771606505,3.573004309873554
26,56,0.114636361,60,0.06945,480.792,9.61584,FakeQ2001,0.0089,0.12353636100000001,0.04518636100000001,0.054086361000000006,1.0,0.0,0.0,480.792,9.61584,1.0471975511965976,0.24999999999999994,0.7500000000000001,0.3333333333333333,0.00012582581478359778,0.0693241741852164,4.433234524286382,1.1613010683583436,0.0051799999918723215,0.006681632217672321,0.01150493471767232,0.10726105871970648,1.0040007100113277,0.4655674266555921,0.0032192530794975588,149348.92912334777,2986.9785824669557,0.012162849629567324,0.011286594567277208,131.7938847121928,113.48812836149486,63365.4454185446,1267.3089083708921,0.1627346018335879,0.003254692036671758,54564.18421117983,1091.2836842235968,0.1401312771231971,0.0028026255424639423,"[0.063,0.124]",0.1,"[0.004,0.015]",0.01,0.0012,0.0,57,0.06899999999999999,0.01,0.9666835225290001,3,1.0016835225290002,0.006,0.0,11,0.069,0.01,0.9641835225290001,3,0.9991835225290001,0.06905015058666208,0.06909585216253215,0.4397167449527107,0.5037912510664111,0.06755179713367576,0.06865128805795333,0.44919155811448397,0.5048295469027505,0.0,2.0010562765e-05,0.001056864959,3.3768188277999995e-05,0.0,2.3459250605e-05,0.001080371132,3.42602374007e-05,0.004083498121,8.440713722680001e-05,0.0010778932720000001,3.4035718921799996e-05,0.00417418842,8.669957637429999e-05,0.001080370131,3.42602174004e-05,0.036696301867994885,0.04051723989456317,3.9906703350870294,4.077204638228395
