Z,A,E0,ThetaDeg,nu,cross,error,dataSet
6,12,0.537,37.1,0.3115,13309.932,266.19864,2
6,12,0.537,37.1,0.3145,13339.5,266.79,2
6,12,0.537,37.1,0.3175,13352.196,267.04392,2
6,12,0.537,37.1,0.3205,13347.648,266.95296,2
6,12,0.537,37.1,0.3235,13327.116,266.54232,2
6,12,0.537,37.1,0.3265,13290.336,265.80672,2
6,12,0.537,37.1,0.3295,13237.728,264.75456,2
6,12,0.537,37.1,0.3325,13169.616,263.39232,2
6,12,0.537,37.1,0.3355,13087.056,261.74112,2
6,12,0.537,37.1,0.3385,12990.42,259.8084,2
6,12,0.537,37.1,0.3415,12880.284,257.60568,2
6,12,0.537,37.1,0.3445,12757.8,255.156,2
6,12,0.537,37.1,0.3475,12623.604,252.47208,2
6,12,0.537,37.1,0.3505,12478.452,249.56904,2
6,12,0.537,37.1,0.3535,12323.484,246.46968,2
6,12,0.537,37.1,0.3565,12159.324,243.18648,2
6,12,0.537,37.1,0.3595,11986.788,239.73576,2
6,12,0.537,37.1,0.3625,11806.812,236.13624,2
6,12,0.537,37.1,0.3655,11620.332,232.40664,2
6,12,0.537,37.1,0.3685,11428.26,228.5652,2
6,12,0.537,37.1,0.3715,11231.508,224.63016,2
6,12,0.537,37.1,0.3745,11030.928,220.61856,2
6,12,0.537,37.1,0.3775,10827.36,216.5472,2
6,12,0.537,37.1,0.3805,10621.584,212.43168,2
6,12,0.537,37.1,0.3835,10414.38,208.2876,2
6,12,0.537,37.1,0.3865,10206.432,204.12864,2
6,12,0.537,37.1,0.3895,9998.436,199.96872,2
6,12,0.537,37.1,0.3925,9791.016,195.82032,2
6,12,0.537,37.1,0.3955,9584.736,191.69472,2
6,12,0.537,37.1,0.3985,9380.136,187.60272,2
6,12,0.537,37.1,0.4015,9177.708,183.55416,2
6,12,0.537,37.1,0.4045,8977.896,179.55792,2
6,12,0.537,37.1,0.4075,8781.096,175.62192,2
6,12,0.537,37.1,0.4105,8587.668,171.75336,2
6,12,0.73,37.1,0.008,0.024,0.00048,2
6,12,0.73,37.1,0.011,0.096,0.00192,2
6,12,0.73,37.1,0.014,7945.932,158.91864,2
6,12,0.73,37.1,0.017,600.72,12.0144,2
6,12,0.73,37.1,0.02,837.144,16.74288,2
6,12,0.73,37.1,0.023,1886.232,37.72464,2
6,12,0.73,37.1,0.026,6780.864,135.61728,2
6,12,0.73,37.1,0.029,6583.98,131.6796,2
6,12,0.73,37.1,0.032,2207.412,44.14824,2
6,12,0.73,37.1,0.035,3272.004,65.44008,2
6,12,0.73,37.1,0.038,4103.904,82.07808,2
6,12,0.73,37.1,0.041,5009.46,100.1892,2
6,12,0.73,37.1,0.044,5933.292,118.66584,2
6,12,0.73,37.1,0.047,6820.32,136.4064,2
6,12,0.73,37.1,0.05,7638.432,152.76864,2
6,12,0.73,37.1,0.053,8393.04,167.8608,2
6,12,0.73,37.1,0.056,9120.372,182.40744,2
6,12,0.73,37.1,0.059,9865.452,197.30904,2
6,12,0.73,37.1,0.062,10656.072,213.12144,2
6,12,0.73,37.1,0.065,11496.816,229.93632,2
6,12,0.73,37.1,0.068,12370.812,247.41624,2
6,12,0.73,37.1,0.071,13260.192,265.20384,2
6,12,0.73,37.1,0.074,14142.564,282.85128,2
6,12,0.73,37.1,0.077,15002.676,300.05352,2
6,12,0.73,37.1,0.08,15830.28,316.6056,2
6,12,0.73,37.1,0.083,16614.024,332.28048,2
6,12,0.73,37.1,0.086,17356.008,347.12016,2
6,12,0.73,37.1,0.089,18048.216,360.96432,2
6,12,0.73,37.1,0.092,18686.22,373.7244,2
6,12,0.73,37.1,0.095,19265.7,385.314,2
6,12,0.73,37.1,0.098,19782.432,395.64864,2
6,12,0.73,37.1,0.101,20222.94,404.4588,2
6,12,0.73,37.1,0.104,20599.164,411.98328,2
6,12,0.73,37.1,0.107,20900.412,418.00824,2
6,12,0.73,37.1,0.11,21123.84,422.4768,2
6,12,0.73,37.1,0.113,21267.576,425.35152,2
6,12,0.73,37.1,0.116,21330.924,426.61848,2
6,12,0.73,37.1,0.119,21297.444,425.94888,2
6,12,0.73,37.1,0.122,21197.868,423.95736,2
6,12,0.73,37.1,0.125,21021.816,420.43632,2
6,12,0.73,37.1,0.128,20773.476,415.46952,2
6,12,0.73,37.1,0.131,20458.26,409.1652,2
6,12,0.73,37.1,0.134,20082.708,401.65416,2
6,12,0.73,37.1,0.137,19628.088,392.56176,2
6,12,0.73,37.1,0.14,19148.004,382.96008,2
6,12,0.73,37.1,0.143,18629.124,372.58248,2
6,12,0.73,37.1,0.146,18079.428,361.58856,2
6,12,0.73,37.1,0.149,17506.776,350.13552,2
6,12,0.73,37.1,0.152,16918.86,338.3772,2
6,12,0.73,37.1,0.155,16323.12,326.4624,2
6,12,0.73,37.1,0.158,15683.64,313.6728,2
6,12,0.73,37.1,0.161,15082.692,301.65384,2
6,12,0.73,37.1,0.164,14489.94,289.7988,2
6,12,0.73,37.1,0.167,13909.908,278.19816,2
6,12,0.73,37.1,0.17,13346.532,266.93064,2
6,12,0.73,37.1,0.173,12803.28,256.0656,2
6,12,0.73,37.1,0.176,12283.356,245.66712,2
6,12,0.73,37.1,0.179,11729.952,234.59904,2
6,12,0.73,37.1,0.182,11252.136,225.04272,2
6,12,0.73,37.1,0.185,10800.696,216.01392,2
6,12,0.73,37.1,0.188,10376.472,207.52944,2
6,12,0.73,37.1,0.191,9980.076,199.60152,2
6,12,0.73,37.1,0.194,9612.036,192.24072,2
6,12,0.73,37.1,0.197,9211.08,184.2216,2
6,12,0.73,37.1,0.2,8891.4,177.828,2
6,12,0.73,37.1,0.203,8598.012,171.96024,2
6,12,0.73,37.1,0.206,8330.376,166.60752,2
6,12,0.73,37.1,0.209,8087.976,161.75952,2
6,12,0.73,37.1,0.212,7870.344,157.40688,2
6,12,0.73,37.1,0.215,7677.396,153.54792,2
6,12,0.73,37.1,0.218,7440.564,148.81128,2
6,12,0.73,37.1,0.221,7285.548,145.71096,2
6,12,0.73,37.1,0.224,7151.052,143.02104,2
6,12,0.73,37.1,0.227,7036.344,140.72688,2
6,12,0.73,37.1,0.23,6940.872,138.81744,2
6,12,0.73,37.1,0.233,6864.516,137.29032,2
6,12,0.73,37.1,0.236,6745.176,134.90352,2
6,12,0.73,37.1,0.239,6697.272,133.94544,2
6,12,0.73,37.1,0.242,6664.608,133.29216,2
6,12,0.73,37.1,0.245,6646.608,132.93216,2
6,12,0.73,37.1,0.248,6642.948,132.85896,2
6,12,0.73,37.1,0.251,6605.28,132.1056,2
6,12,0.73,37.1,0.254,6624.216,132.48432,2
6,12,0.73,37.1,0.257,6654.456,133.08912,2
6,12,0.73,37.1,0.26,6695.472,133.90944,2
6,12,0.73,37.1,0.263,6746.916,134.93832,2
6,12,0.73,37.1,0.266,6771.312,135.42624,2
6,12,0.73,37.1,0.269,6839.112,136.78224,2
6,12,0.73,37.1,0.272,6914.616,138.29232,2
6,12,0.73,37.1,0.275,6997.308,139.94616,2
6,12,0.73,37.1,0.278,7086.864,141.73728,2
6,12,0.73,37.1,0.281,7154.436,143.08872,2
6,12,0.73,37.1,0.284,7253.544,145.07088,2
6,12,0.73,37.1,0.287,7356.792,147.13584,2
6,12,0.73,37.1,0.29,7463.712,149.27424,2
6,12,0.73,37.1,0.293,7553.844,151.07688,2
6,12,0.73,37.1,0.296,7665.132,153.30264,2
6,12,0.73,37.1,0.299,7777.584,155.55168,2
6,12,0.73,37.1,0.302,7890.66,157.8132,2
6,12,0.73,37.1,0.305,7989.72,159.7944,2
6,12,0.73,37.1,0.308,8101.596,162.03192,2
6,12,0.73,37.1,0.311,8211.78,164.2356,2
6,12,0.73,37.1,0.314,8319.768,166.39536,2
6,12,0.73,37.1,0.317,8415.06,168.3012,2
6,12,0.73,37.1,0.32,8516.484,170.32968,2
6,12,0.73,37.1,0.323,8613.648,172.27296,2
6,12,0.73,37.1,0.326,8706.216,174.12432,2
6,12,0.73,37.1,0.329,8786.532,175.73064,2
6,12,0.73,37.1,0.332,8867.868,177.35736,2
6,12,0.73,37.1,0.335,8942.94,178.8588,2
6,12,0.73,37.1,0.338,9006.624,180.13248,2
6,12,0.73,37.1,0.341,9067.992,181.35984,2
6,12,0.73,37.1,0.344,9121.92,182.4384,2
6,12,0.73,37.1,0.347,9164.928,183.29856,2
6,12,0.73,37.1,0.35,9203.352,184.06704,2
6,12,0.73,37.1,0.353,9233.64,184.6728,2
6,12,0.73,37.1,0.356,9253.44,185.0688,2
6,12,0.73,37.1,0.359,9267.264,185.34528,2
6,12,0.73,37.1,0.362,9272.688,185.45376,2
6,12,0.73,37.1,0.365,9268.212,185.36424,2
6,12,0.73,37.1,0.368,9257.076,185.14152,2
6,12,0.73,37.1,0.371,9237.72,184.7544,2
6,12,0.73,37.1,0.374,9209.232,184.18464,2
6,12,0.73,37.1,0.377,9174,183.48,2
6,12,0.73,37.1,0.38,9131.088,182.62176,2
6,12,0.73,37.1,0.383,9080.004,181.60008,2
6,12,0.73,37.1,0.386,9022.572,180.45144,2
6,12,0.73,37.1,0.389,8957.736,179.15472,2
6,12,0.73,37.1,0.392,8886.984,177.73968,2
6,12,0.73,37.1,0.395,8810.052,176.20104,2
6,12,0.73,37.1,0.398,8726.94,174.5388,2
6,12,0.73,37.1,0.401,8638.812,172.77624,2
6,12,0.73,37.1,0.404,8545.356,170.90712,2
6,12,0.73,37.1,0.407,8447.568,168.95136,2
6,12,0.73,37.1,0.41,8345.544,166.91088,2
6,12,0.73,37.1,0.413,8239.5,164.79,2
6,12,0.73,37.1,0.416,8130.216,162.60432,2
6,12,0.73,37.1,0.419,8017.776,160.35552,2
6,12,0.73,37.1,0.422,7902.852,158.05704,2
6,12,0.73,37.1,0.425,7785.576,155.71152,2
6,12,0.73,37.1,0.428,7666.56,153.3312,2
6,12,0.73,37.1,0.431,7545.948,150.91896,2
6,12,0.73,37.1,0.434,7424.292,148.48584,2
6,12,0.73,37.1,0.437,7301.832,146.03664,2
6,12,0.73,37.1,0.44,7178.856,143.57712,2
6,12,0.73,37.1,0.443,7055.772,141.11544,2
6,12,0.73,37.1,0.446,6932.796,138.65592,2
6,12,0.73,37.1,0.449,6810.252,136.20504,2
6,12,0.73,37.1,0.452,6688.392,133.76784,2
6,12,0.73,37.1,0.455,6567.468,131.34936,2
6,12,0.73,37.1,0.458,6447.708,128.95416,2
6,12,0.73,37.1,0.461,6329.34,126.5868,2
6,12,0.73,37.1,0.464,6212.544,124.25088,2
6,12,0.73,37.1,0.467,6097.5,121.95,2
6,12,0.73,37.1,0.47,5984.376,119.68752,2
6,12,0.73,37.1,0.473,5873.316,117.46632,2
6,12,0.73,37.1,0.476,5764.464,115.28928,2
6,12,0.73,37.1,0.479,5657.928,113.15856,2
6,12,0.73,37.1,0.482,5553.816,111.07632,2
6,12,0.73,37.1,0.485,5452.188,109.04376,2
6,12,0.73,37.1,0.488,5353.08,107.0616,2
6,12,0.73,37.1,0.491,5256.576,105.13152,2
6,12,0.73,37.1,0.494,5162.724,103.25448,2
6,12,0.73,37.1,0.497,5071.584,101.43168,2
6,12,0.73,37.1,0.5,4983.204,99.66408,2
6,12,0.73,37.1,0.503,4897.608,97.95216,2
6,12,0.73,37.1,0.506,4814.844,96.29688,2
6,12,0.73,37.1,0.509,4734.936,94.69872,2
6,12,0.73,37.1,0.512,4657.86,93.1572,2
6,12,0.73,37.1,0.515,4583.628,91.67256,2
6,12,0.73,37.1,0.518,4512.24,90.2448,2
6,12,0.73,37.1,0.521,4443.552,88.87104,2
6,12,0.73,37.1,0.524,4377.768,87.55536,2
6,12,0.73,37.1,0.527,4314.744,86.29488,2
6,12,0.73,37.1,0.53,4254.528,85.09056,2
6,12,0.73,37.1,0.533,4196.82,83.9364,2
6,12,0.73,37.1,0.536,4141.98,82.8396,2
6,12,0.73,37.1,0.539,4089.78,81.7956,2
6,12,0.73,37.1,0.542,4040.256,80.80512,2
6,12,0.73,37.1,0.545,3992.952,79.85904,2
6,12,0.73,37.1,0.548,3948.432,78.96864,2
6,12,0.73,37.1,0.551,3906.492,78.12984,2
6,12,0.73,37.1,0.554,3866.508,77.33016,2
6,12,0.73,37.1,0.557,3829.356,76.58712,2
6,12,0.73,37.1,0.56,3794.46,75.8892,2
6,12,0.73,37.1,0.563,3762,75.24,2
6,12,0.73,37.1,0.566,3730.968,74.61936,2
6,12,0.73,37.1,0.569,3702.684,74.05368,2
6,12,0.73,37.1,0.572,3676.752,73.53504,2
6,12,0.73,37.1,0.575,3651.792,73.03584,2
6,12,0.73,37.1,0.578,3629.616,72.59232,2
6,12,0.73,37.1,0.581,3609.66,72.1932,2
6,12,0.73,37.1,0.584,3590.172,71.80344,2
6,12,0.73,37.1,0.587,3573.552,71.47104,2
6,12,0.73,37.1,0.59,3559.032,71.18064,2
6,12,0.73,37.1,0.593,3544.38,70.8876,2
6,12,0.73,37.1,0.596,3532.74,70.6548,2
6,12,0.73,37.1,0.599,3523.104,70.46208,2
6,12,0.73,37.1,0.602,3512.604,70.25208,2
6,12,0.73,37.1,0.605,3505.344,70.10688,2
6,12,0.73,37.1,0.608,3500.016,70.00032,2
6,12,0.73,37.1,0.611,3492.948,69.85896,2
6,12,0.73,37.1,0.614,3489.516,69.79032,2
6,12,0.73,37.1,0.617,3484.524,69.69048,2
6,12,0.73,37.1,0.62,3483.12,69.6624,2
6,12,0.73,37.1,0.623,3483.384,69.66768,2
6,12,0.961,37.5,0.073,891.696,17.83392,3
6,12,0.961,37.5,0.076,1007.508,20.15016,3
6,12,0.961,37.5,0.079,1134.912,22.69824,3
6,12,0.961,37.5,0.082,1274.52,25.4904,3
6,12,0.961,37.5,0.085,1425.744,28.51488,3
6,12,0.961,37.5,0.088,1589.46,31.7892,3
6,12,0.961,37.5,0.091,1764.648,35.29296,3
6,12,0.961,37.5,0.094,1951.824,39.03648,3
6,12,0.961,37.5,0.097,2149.98,42.9996,3
6,12,0.961,37.5,0.1,2357.508,47.15016,3
6,12,0.961,37.5,0.103,2574.564,51.49128,3
6,12,0.961,37.5,0.106,2799.336,55.98672,3
6,12,0.961,37.5,0.109,3029.316,60.58632,3
6,12,0.961,37.5,0.112,3264.816,65.29632,3
6,12,0.961,37.5,0.115,3503.58,70.0716,3
6,12,0.961,37.5,0.118,3742.464,74.84928,3
6,12,0.961,37.5,0.121,3982.74,79.6548,3
6,12,0.961,37.5,0.124,4220.34,84.4068,3
6,12,0.961,37.5,0.127,4456.704,89.13408,3
6,12,0.961,37.5,0.13,4689.6,93.792,3
6,12,0.961,37.5,0.133,4915.908,98.31816,3
6,12,0.961,37.5,0.136,5138.412,102.76824,3
6,12,0.961,37.5,0.139,5354.712,107.09424,3
6,12,0.961,37.5,0.142,5561.232,111.22464,3
6,12,0.961,37.5,0.145,5762.148,115.24296,3
6,12,0.961,37.5,0.148,5954.7,119.094,3
6,12,0.961,37.5,0.151,6134.352,122.68704,3
6,12,0.961,37.5,0.154,6306.984,126.13968,3
6,12,0.961,37.5,0.157,6469.128,129.38256,3
6,12,0.961,37.5,0.16,6615.06,132.3012,3
6,12,0.961,37.5,0.163,6752.652,135.05304,3
6,12,0.961,37.5,0.166,6877.656,137.55312,3
6,12,0.961,37.5,0.169,6982.968,139.65936,3
6,12,0.961,37.5,0.172,7078.98,141.5796,3
6,12,0.961,37.5,0.175,7160.616,143.21232,3
6,12,0.961,37.5,0.178,7219.38,144.3876,3
6,12,0.961,37.5,0.181,7268.76,145.3752,3
6,12,0.961,37.5,0.184,7302.876,146.05752,3
6,12,0.961,37.5,0.187,7311.804,146.23608,3
6,12,0.961,37.5,0.19,7312.632,146.25264,3
6,12,0.961,37.5,0.193,7298.676,145.97352,3
6,12,0.961,37.5,0.196,7258.536,145.17072,3
6,12,0.961,37.5,0.199,7213.26,144.2652,3
6,12,0.961,37.5,0.202,7155.168,143.10336,3
6,12,0.961,37.5,0.205,7071.276,141.42552,3
6,12,0.961,37.5,0.208,6986.664,139.73328,3
6,12,0.961,37.5,0.211,6892.464,137.84928,3
6,12,0.961,37.5,0.214,6773.844,135.47688,3
6,12,0.961,37.5,0.217,6659.904,133.19808,3
6,12,0.961,37.5,0.22,6540.252,130.80504,3
6,12,0.961,37.5,0.223,6398.088,127.96176,3
6,12,0.961,37.5,0.226,6266.244,125.32488,3
6,12,0.961,37.5,0.229,6132.636,122.65272,3
6,12,0.961,37.5,0.232,5978.352,119.56704,3
6,12,0.961,37.5,0.235,5839.728,116.79456,3
6,12,0.961,37.5,0.238,5702.892,114.05784,3
6,12,0.961,37.5,0.241,5546.808,110.93616,3
6,12,0.961,37.5,0.244,5411.052,108.22104,3
6,12,0.961,37.5,0.247,5279.916,105.59832,3
6,12,0.961,37.5,0.25,5130.444,102.60888,3
6,12,0.961,37.5,0.253,5005.068,100.10136,3
6,12,0.961,37.5,0.256,4886.436,97.72872,3
6,12,0.961,37.5,0.259,4749.828,94.99656,3
6,12,0.961,37.5,0.262,4640.16,92.8032,3
6,12,0.961,37.5,0.265,4538.664,90.77328,3
6,12,0.961,37.5,0.268,4419.084,88.38168,3
6,12,0.961,37.5,0.271,4328.46,86.5692,3
6,12,0.961,37.5,0.274,4246.836,84.93672,3
6,12,0.961,37.5,0.277,4146.684,82.93368,3
6,12,0.961,37.5,0.28,4076.736,81.53472,3
6,12,0.961,37.5,0.283,4016.172,80.32344,3
6,12,0.961,37.5,0.286,3936.372,78.72744,3
6,12,0.961,37.5,0.289,3887.388,77.74776,3
6,12,0.961,37.5,0.292,3824.46,76.4892,3
6,12,0.961,37.5,0.295,3788.148,75.76296,3
6,12,0.961,37.5,0.298,3759.36,75.1872,3
6,12,0.961,37.5,0.301,3716.244,74.32488,3
6,12,0.961,37.5,0.304,3699.144,73.98288,3
6,12,0.961,37.5,0.307,3689.052,73.78104,3
6,12,0.961,37.5,0.31,3664.224,73.28448,3
6,12,0.961,37.5,0.313,3664.428,73.28856,3
6,12,0.961,37.5,0.316,3671.016,73.42032,3
6,12,0.961,37.5,0.319,3662.412,73.24824,3
6,12,0.961,37.5,0.322,3677.604,73.55208,3
6,12,0.961,37.5,0.325,3698.544,73.97088,3
6,12,0.961,37.5,0.328,3703.716,74.07432,3
6,12,0.961,37.5,0.331,3731.328,74.62656,3
6,12,0.961,37.5,0.334,3746.496,74.92992,3
6,12,0.961,37.5,0.337,3780.36,75.6072,3
6,12,0.961,37.5,0.34,3817.728,76.35456,3
6,12,0.961,37.5,0.343,3842.556,76.85112,3
6,12,0.961,37.5,0.346,3884.256,77.68512,3
6,12,0.961,37.5,0.349,3928.74,78.5748,3
6,12,0.961,37.5,0.352,3960.42,79.2084,3
6,12,0.961,37.5,0.355,4007.268,80.14536,3
6,12,0.961,37.5,0.358,4043.52,80.8704,3
6,12,0.961,37.5,0.361,4092.048,81.84096,3
6,12,0.961,37.5,0.364,4141.512,82.83024,3
6,12,0.961,37.5,0.367,4180.368,83.60736,3
6,12,0.961,37.5,0.37,4229.724,84.59448,3
6,12,0.961,37.5,0.373,4279.5,85.59,3
6,12,0.961,37.5,0.376,4318.32,86.3664,3
6,12,0.961,37.5,0.379,4366.248,87.32496,3
6,12,0.961,37.5,0.382,4405.056,88.10112,3
6,12,0.961,37.5,0.385,4450.584,89.01168,3
6,12,0.961,37.5,0.388,4495.164,89.90328,3
6,12,0.961,37.5,0.391,4530.396,90.60792,3
6,12,0.961,37.5,0.394,4571.148,91.42296,3
6,12,0.961,37.5,0.397,4603.932,92.07864,3
6,12,0.961,37.5,0.4,4640.412,92.80824,3
6,12,0.961,37.5,0.403,4675.032,93.50064,3
6,12,0.961,37.5,0.406,4701.408,94.02816,3
6,12,0.961,37.5,0.409,4730.7,94.614,3
6,12,0.961,37.5,0.412,4752.912,95.05824,3
6,12,0.961,37.5,0.415,4776.66,95.5332,3
6,12,0.961,37.5,0.418,4794.012,95.88024,3
6,12,0.961,37.5,0.421,4811.952,96.23904,3
6,12,0.961,37.5,0.424,4827.132,96.54264,3
6,12,0.961,37.5,0.427,4835.964,96.71928,3
6,12,0.961,37.5,0.43,4844.94,96.8988,3
6,12,0.961,37.5,0.433,4848.312,96.96624,3
6,12,0.961,37.5,0.436,4851.12,97.0224,3
6,12,0.961,37.5,0.439,4848.864,96.97728,3
6,12,0.961,37.5,0.442,4845.6,96.912,3
6,12,0.961,37.5,0.445,4837.692,96.75384,3
6,12,0.961,37.5,0.448,4828.512,96.57024,3
6,12,0.961,37.5,0.451,4815.084,96.30168,3
6,12,0.961,37.5,0.454,4800.216,96.00432,3
6,12,0.961,37.5,0.457,4782.636,95.65272,3
6,12,0.961,37.5,0.46,4761.228,95.22456,3
6,12,0.961,37.5,0.463,4738.416,94.76832,3
6,12,0.961,37.5,0.466,4712.208,94.24416,3
6,12,0.961,37.5,0.469,4684.572,93.69144,3
6,12,0.961,37.5,0.472,4653.936,93.07872,3
6,12,0.961,37.5,0.475,4621.92,92.4384,3
6,12,0.961,37.5,0.478,4587.3,91.746,3
6,12,0.961,37.5,0.481,4551.396,91.02792,3
6,12,0.961,37.5,0.484,4513.248,90.26496,3
6,12,0.961,37.5,0.487,4473.948,89.47896,3
6,12,0.961,37.5,0.49,4432.752,88.65504,3
6,12,0.961,37.5,0.493,4390.584,87.81168,3
6,12,0.961,37.5,0.496,4346.868,86.93736,3
6,12,0.961,37.5,0.499,4302.348,86.04696,3
6,12,0.961,37.5,0.502,4256.592,85.13184,3
6,12,0.961,37.5,0.505,4210.236,84.20472,3
6,12,0.961,37.5,0.508,4162.944,83.25888,3
6,12,0.961,37.5,0.511,4115.256,82.30512,3
6,12,0.961,37.5,0.514,4066.92,81.3384,3
6,12,0.961,37.5,0.517,4018.368,80.36736,3
6,12,0.961,37.5,0.52,3969.432,79.38864,3
6,12,0.961,37.5,0.523,3920.472,78.40944,3
6,12,0.961,37.5,0.526,3871.392,77.42784,3
6,12,0.961,37.5,0.529,3822.48,76.4496,3
6,12,0.961,37.5,0.532,3773.664,75.47328,3
6,12,0.961,37.5,0.535,3725.064,74.50128,3
6,12,0.961,37.5,0.538,3676.896,73.53792,3
6,12,0.961,37.5,0.541,3629.112,72.58224,3
6,12,0.961,37.5,0.544,3581.832,71.63664,3
6,12,0.961,37.5,0.547,3535.104,70.70208,3
6,12,0.961,37.5,0.55,3489.084,69.78168,3
6,12,0.961,37.5,0.553,3443.664,68.87328,3
6,12,0.961,37.5,0.556,3399.084,67.98168,3
6,12,0.961,37.5,0.559,3355.332,67.10664,3
6,12,0.961,37.5,0.562,3312.3,66.246,3
6,12,0.961,37.5,0.565,3270.372,65.40744,3
6,12,0.961,37.5,0.568,3229.236,64.58472,3
6,12,0.961,37.5,0.571,3189.18,63.7836,3
6,12,0.961,37.5,0.574,3150.228,63.00456,3
6,12,0.961,37.5,0.577,3112.152,62.24304,3
6,12,0.961,37.5,0.58,3075.24,61.5048,3
6,12,0.961,37.5,0.583,3039.552,60.79104,3
6,12,0.961,37.5,0.586,3004.608,60.09216,3
6,12,0.961,37.5,0.589,2971.2,59.424,3
6,12,0.961,37.5,0.592,2938.62,58.7724,3
6,12,0.961,37.5,0.595,2907.36,58.1472,3
6,12,0.961,37.5,0.598,2877.456,57.54912,3
6,12,0.961,37.5,0.601,2848.26,56.9652,3
6,12,0.961,37.5,0.604,2820.552,56.41104,3
6,12,0.961,37.5,0.607,2793.672,55.87344,3
6,12,0.961,37.5,0.61,2768.208,55.36416,3
6,12,0.961,37.5,0.613,2744.184,54.88368,3
6,12,0.961,37.5,0.616,2720.376,54.40752,3
6,12,0.961,37.5,0.619,2698.668,53.97336,3
6,12,0.961,37.5,0.622,2677.308,53.54616,3
6,12,0.961,37.5,0.625,2657.484,53.14968,3
6,12,0.961,37.5,0.628,2638.26,52.7652,3
6,12,0.961,37.5,0.631,2620.548,52.41096,3
6,12,0.961,37.5,0.634,2604.396,52.08792,3
6,12,0.961,37.5,0.637,2588.052,51.76104,3
6,12,0.961,37.5,0.64,2573.592,51.47184,3
6,12,0.961,37.5,0.643,2559.24,51.1848,3
6,12,0.961,37.5,0.646,2546.592,50.93184,3
6,12,0.961,37.5,0.649,2534.028,50.68056,3
6,12,0.961,37.5,0.652,2523.132,50.46264,3
6,12,0.961,37.5,0.655,2513.82,50.2764,3
6,12,0.961,37.5,0.658,2502.972,50.05944,3
6,12,0.961,37.5,0.661,2495.4,49.908,3
6,12,1.108,37.5,0.127,895.32,17.9064,3
6,12,1.108,37.5,0.13,978.54,19.5708,3
6,12,1.108,37.5,0.133,1066.356,21.32712,3
6,12,1.108,37.5,0.136,1159.116,23.18232,3
6,12,1.108,37.5,0.139,1256.256,25.12512,3
6,12,1.108,37.5,0.142,1356.9,27.138,3
6,12,1.108,37.5,0.145,1461.444,29.22888,3
6,12,1.108,37.5,0.148,1568.448,31.36896,3
6,12,1.108,37.5,0.151,1678.332,33.56664,3
6,12,1.108,37.5,0.154,1789.5,35.79,3
6,12,1.108,37.5,0.157,1902.456,38.04912,3
6,12,1.108,37.5,0.16,2016.204,40.32408,3
6,12,1.108,37.5,0.163,2129.292,42.58584,3
6,12,1.108,37.5,0.166,2242.824,44.85648,3
6,12,1.108,37.5,0.169,2354.676,47.09352,3
6,12,1.108,37.5,0.172,2466.18,49.3236,3
6,12,1.108,37.5,0.175,2575.092,51.50184,3
6,12,1.108,37.5,0.178,2683.044,53.66088,3
6,12,1.108,37.5,0.181,2788.848,55.77696,3
6,12,1.108,37.5,0.184,2890.716,57.81432,3
6,12,1.108,37.5,0.187,2991.108,59.82216,3
6,12,1.108,37.5,0.19,3086.892,61.73784,3
6,12,1.108,37.5,0.193,3180.768,63.61536,3
6,12,1.108,37.5,0.196,3271.224,65.42448,3
6,12,1.108,37.5,0.199,3355.656,67.11312,3
6,12,1.108,37.5,0.202,3437.94,68.7588,3
6,12,1.108,37.5,0.205,3513.54,70.2708,3
6,12,1.108,37.5,0.208,3586.536,71.73072,3
6,12,1.108,37.5,0.211,3654.84,73.0968,3
6,12,1.108,37.5,0.214,3714.732,74.29464,3
6,12,1.108,37.5,0.217,3771.984,75.43968,3
6,12,1.108,37.5,0.22,3820.284,76.40568,3
6,12,1.108,37.5,0.223,3865.56,77.3112,3
6,12,1.108,37.5,0.226,3901.284,78.02568,3
6,12,1.108,37.5,0.229,3933.792,78.67584,3
6,12,1.108,37.5,0.232,3960.108,79.20216,3
6,12,1.108,37.5,0.235,3975.564,79.51128,3
6,12,1.108,37.5,0.238,3988.5,79.77,3
6,12,1.108,37.5,0.241,3990.504,79.81008,3
6,12,1.108,37.5,0.244,3990.276,79.80552,3
6,12,1.108,37.5,0.247,3984.18,79.6836,3
6,12,1.108,37.5,0.25,3966.396,79.32792,3
6,12,1.108,37.5,0.253,3948.132,78.96264,3
6,12,1.108,37.5,0.256,3918.744,78.37488,3
6,12,1.108,37.5,0.259,3889.632,77.79264,3
6,12,1.108,37.5,0.262,3856.344,77.12688,3
6,12,1.108,37.5,0.265,3811.644,76.23288,3
6,12,1.108,37.5,0.268,3769.824,75.39648,3
6,12,1.108,37.5,0.271,3717.684,74.35368,3
6,12,1.108,37.5,0.274,3669.312,73.38624,3
6,12,1.108,37.5,0.277,3619.272,72.38544,3
6,12,1.108,37.5,0.28,3558.588,71.17176,3
6,12,1.108,37.5,0.283,3504.66,70.0932,3
6,12,1.108,37.5,0.286,3441.444,68.82888,3
6,12,1.108,37.5,0.289,3385.632,67.71264,3
6,12,1.108,37.5,0.292,3321.504,66.43008,3
6,12,1.108,37.5,0.295,3265.596,65.31192,3
6,12,1.108,37.5,0.298,3210.876,64.21752,3
6,12,1.108,37.5,0.301,3147.612,62.95224,3
6,12,1.108,37.5,0.304,3094.812,61.89624,3
6,12,1.108,37.5,0.307,3034.404,60.68808,3
