Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,Ex_qv_increment,Ex_qv_start,Ex_qv_bin_index,Ex_qvcenter,nu_Ex_qvcenter,epsilon_Ex_qvcenter,W2_qv_increment,W2_qv_start,W2_qv_bin_index,W2_qvcenter,nu_W2_qvcenter,epsilon_W2_qvcenter,Ex_q2_increment,Ex_q2_start,Ex_q2_bin_index,Ex_q2center,nu_Ex_q2center,epsilon_Ex_q2center,W2_q2_increment,W2_q2_start,W2_q2_bin_index,W2_q2center,nu_W2_q2center,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
6,12,1.2044,19.01,0.6289,13320.0,338.2,12,0.0031,1.2075,0.5754999999999999,0.5785999999999999,1.0,0.0,0.0,13320.0,338.2,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6218638213472483,2.894010933453939,1.0051544163705735,0.0756044498892997,0.07620734855116121,0.4717225585511612,0.6868206159916584,1.9849115520397003,1.9843086533778387,0.7423601518094096,0.005322781433303411,2502451.0525004547,63538.20915582986,0.012011783497641485,0.01198094579259578,2380.233310894089,2368.027511124779,31704707.701109264,804994.9057443808,81.4237625871771,2.0673811191428895,31542126.448182054,800866.9042624001,81.0062227863289,2.056779620595828,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,172,0.621,0.6225068203438671,0.5878743107431643,0.018,0.5554825225290001,79,1.986482522529,0.6133982030997417,0.6555451494401207,0.005,0.0,124,0.6225,0.626659983853895,0.773504719275825,0.008,0.8811835225290001,137,1.9811835225290002,0.6361833389642461,0.7691908975297843,0.02600198,0.02574782,0.007187811,0.02331761,0.01509097,0.02460941,0.007774416,0.02356977,0.006456298,0.02286039,0.007584589,0.02348288,0.00685011,0.02300381,0.007774418,0.02356977,2.2741681967555705,1.5905741910690312,0.8260699542280128,0.8489157244225839
6,12,1.2044,19.01,0.6339,13140.0,333.5,12,0.0031,1.2075,0.5704999999999999,0.5735999999999999,1.0,0.0,0.0,13140.0,333.5,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6268638213472483,2.894010933453939,1.0051544163705735,0.07494759107184269,0.07554879904760814,0.4773780090476082,0.6909254728605743,1.9949511408571576,1.9943499328813923,0.738401164811685,0.005289909482228738,2483974.450629706,63044.557023212095,0.01201178349764149,0.011980945792595784,2467.1033907303977,2454.452122529244,32417738.554197427,822778.9808085876,83.2549624028799,2.113054030544935,32251500.89003427,818559.782863503,82.82803223757217,2.10221832201144,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,174,0.6282,0.6293250299127564,0.5157429746280808,0.018,0.5554825225290001,79,1.986482522529,0.6133982030997417,0.6555451494401207,0.005,0.0,125,0.6275000000000001,0.631659983853895,0.7712419496282489,0.008,0.8811835225290001,139,1.9971835225290002,0.6447096420764533,0.7653149881984714,0.04140109,0.0268282,0.007481993,0.02344241,0.01509097,0.02460941,0.008119958,0.0237042,0.00665973,0.02292866,0.007919197,0.02362452,0.007225164,0.02315139,0.008119959,0.0237042,3.0908495118734196,1.547958661753141,0.8173451130738367,0.851079647185574
6,12,1.2044,19.01,0.6339,13140.0,333.5,12,0.0031,1.2075,0.5704999999999999,0.5735999999999999,1.0,0.0,0.0,13140.0,333.5,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6268638213472483,2.894010933453939,1.0051544163705735,0.07494759107184269,0.07554879904760814,0.4773780090476082,0.6909254728605743,1.9949511408571576,1.9943499328813923,0.738401164811685,0.005289909482228738,2483974.450629706,63044.557023212095,0.01201178349764149,0.011980945792595784,2467.1033907303977,2454.452122529244,32417738.554197427,822778.9808085876,83.2549624028799,2.113054030544935,32251500.89003427,818559.782863503,82.82803223757217,2.10221832201144,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,174,0.6282,0.6293250299127564,0.5157429746280808,0.018,0.5554825225290001,79,1.986482522529,0.6133982030997417,0.6555451494401207,0.005,0.0,125,0.6275000000000001,0.631659983853895,0.7712419496282489,0.008,0.8811835225290001,139,1.9971835225290002,0.6447096420764533,0.7653149881984714,0.04140109,0.0268282,0.007481993,0.02344241,0.01509097,0.02460941,0.008119958,0.0237042,0.00665973,0.02292866,0.007919197,0.02362452,0.007225164,0.02315139,0.008119959,0.0237042,3.0908495118734196,1.547958661753141,0.8173451130738367,0.851079647185574
6,12,1.2044,19.01,0.6389,13030.0,330.9,12,0.0031,1.2075,0.5654999999999999,0.5685999999999999,1.0,0.0,0.0,13030.0,330.9,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6318638213472483,2.894010933453939,1.0051544163705735,0.0742907322543857,0.07489024954405506,0.48308345954405507,0.6950420559534906,2.0049907296746143,2.0043912123849448,0.7343954742712725,0.005257093091114868,2478556.071609669,62943.530628982306,0.012011783497641487,0.011980945792595782,2557.1079436337,2543.995133471077,33319116.50554711,846147.0185483913,85.56987364583847,2.1730676277366037,33148256.589128137,841807.9896655794,85.13107265132001,2.1619241704007512,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,175,0.6318,0.6327326586585169,0.4689069476305499,0.018,0.5554825225290001,80,2.004482522529,0.6191876006345715,0.6155276479165621,0.005,0.0,126,0.6325000000000001,0.636659983853895,0.7689745551334652,0.008,0.8811835225290001,140,2.0051835225290002,0.6489727936325569,0.7633724891367987,0.05306175,0.02748326,0.00779098,0.02356562,0.02107913,0.02529233,0.008483597,0.02387167,0.006870465,0.02301012,0.008272321,0.02378279,0.007419929,0.02325043,0.008483599,0.02387167,3.7010560722963888,1.8487761779985086,0.8085470737304762,0.8403450162478754
6,12,1.2044,19.01,0.6389,13030.0,330.9,12,0.0031,1.2075,0.5654999999999999,0.5685999999999999,1.0,0.0,0.0,13030.0,330.9,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6318638213472483,2.894010933453939,1.0051544163705735,0.0742907322543857,0.07489024954405506,0.48308345954405507,0.6950420559534906,2.0049907296746143,2.0043912123849448,0.7343954742712725,0.005257093091114868,2478556.071609669,62943.530628982306,0.012011783497641487,0.011980945792595782,2557.1079436337,2543.995133471077,33319116.50554711,846147.0185483913,85.56987364583847,2.1730676277366037,33148256.589128137,841807.9896655794,85.13107265132001,2.1619241704007512,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,175,0.6318,0.6327326586585169,0.4689069476305499,0.018,0.5554825225290001,80,2.004482522529,0.6191876006345715,0.6155276479165621,0.005,0.0,126,0.6325000000000001,0.636659983853895,0.7689745551334652,0.008,0.8811835225290001,140,2.0051835225290002,0.6489727936325569,0.7633724891367987,0.05306175,0.02748326,0.00779098,0.02356562,0.02107913,0.02529233,0.008483597,0.02387167,0.006870465,0.02301012,0.008272321,0.02378279,0.007419929,0.02325043,0.008483599,0.02387167,3.7010560722963888,1.8487761779985086,0.8085470737304762,0.8403450162478754
6,12,1.2044,19.01,0.6439,13260.0,336.4,12,0.0031,1.2075,0.5604999999999999,0.5635999999999999,1.0,0.0,0.0,13260.0,336.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6368638213472483,2.894010933453939,1.0051544163705735,0.07363387343692872,0.074231700040502,0.48883891004050206,0.6991701581449984,2.0150303184920717,2.014432491888498,0.7303429447894532,0.0052243442117694315,2538117.6014642753,64390.856797328976,0.012011783497641485,0.01198094579259578,2650.3598766863133,2636.768872046817,35143771.964860514,891581.0625172758,90.25593838812067,2.2897509557891245,34963555.24334079,887009.0485565491,89.79310732575614,2.278009148143617,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,176,0.6354,0.6361393045138861,0.41171932991475874,0.018,0.5554825225290001,81,2.0224825225289997,0.6249555573546178,0.564667108484632,0.005,0.0,127,0.6375000000000001,0.641659983853895,0.7667027336677761,0.008,0.8811835225290001,141,2.0131835225290002,0.6532359451886606,0.7614271207049716,0.06877721,0.02821322,0.008114752,0.02372089,0.0305651,0.02609841,0.008866581,0.02405343,0.007088847,0.02308591,0.008644782,0.02395682,0.007620439,0.02333576,0.008866583,0.02405343,4.615134351587021,2.2957953125851174,0.7991141365148609,0.8287881451123768
6,12,1.2044,19.01,0.6439,13260.0,336.4,12,0.0031,1.2075,0.5604999999999999,0.5635999999999999,1.0,0.0,0.0,13260.0,336.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6368638213472483,2.894010933453939,1.0051544163705735,0.07363387343692872,0.074231700040502,0.48883891004050206,0.6991701581449984,2.0150303184920717,2.014432491888498,0.7303429447894532,0.0052243442117694315,2538117.6014642753,64390.856797328976,0.012011783497641485,0.01198094579259578,2650.3598766863133,2636.768872046817,35143771.964860514,891581.0625172758,90.25593838812067,2.2897509557891245,34963555.24334079,887009.0485565491,89.79310732575614,2.278009148143617,"[0.609,0.702]",0.649,"[0.070,0.100]",0.093,0.0036,0.0,176,0.6354,0.6361393045138861,0.41171932991475874,0.018,0.5554825225290001,81,2.0224825225289997,0.6249555573546178,0.564667108484632,0.005,0.0,127,0.6375000000000001,0.641659983853895,0.7667027336677761,0.008,0.8811835225290001,141,2.0131835225290002,0.6532359451886606,0.7614271207049716,0.06877721,0.02821322,0.008114752,0.02372089,0.0305651,0.02609841,0.008866581,0.02405343,0.007088847,0.02308591,0.008644782,0.02395682,0.007620439,0.02333576,0.008866583,0.02405343,4.615134351587021,2.2957953125851174,0.7991141365148609,0.8287881451123768
6,12,1.2044,19.01,0.6489,13080.0,332.4,12,0.0031,1.2075,0.5554999999999999,0.5585999999999999,1.0,0.0,0.0,13080.0,332.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6418638213472483,2.894010933453939,1.0051544163705735,0.07297701461947173,0.07357315053694893,0.49464436053694893,0.7033095765997709,2.025069907309528,2.024473771392051,0.7262434469412632,0.005191674201208045,2519418.4945111596,64025.58926418267,0.012011783497641483,0.011980945792595777,2746.9764275421367,2732.889974717477,35930451.67225115,913094.9645150062,92.2762825695144,2.345002777225274,35746200.8693046,908412.6275960893,91.80309121329533,2.3329776390901658,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,320,0.641,0.6477945601306914,0.8257913022672134,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,128,0.6425,0.6466599838538949,0.764426681397214,0.008,0.8811835225290001,142,2.0211835225290002,0.6574990967447641,0.7594790019142604,0.005830044,0.02108123,0.008454347,0.02388464,0.007455088,0.02253325,0.009269048,0.02424545,0.007313808,0.02318998,0.009037804,0.02412129,0.007825608,0.02344219,0.00926905,0.02424545,0.5145752045115312,0.6828451845436947,0.7909022813650357,0.8176980365522201
6,12,1.2044,19.01,0.6489,13080.0,332.4,12,0.0031,1.2075,0.5554999999999999,0.5585999999999999,1.0,0.0,0.0,13080.0,332.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6418638213472483,2.894010933453939,1.0051544163705735,0.07297701461947173,0.07357315053694893,0.49464436053694893,0.7033095765997709,2.025069907309528,2.024473771392051,0.7262434469412632,0.005191674201208045,2519418.4945111596,64025.58926418267,0.012011783497641483,0.011980945792595777,2746.9764275421367,2732.889974717477,35930451.67225115,913094.9645150062,92.2762825695144,2.345002777225274,35746200.8693046,908412.6275960893,91.80309121329533,2.3329776390901658,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,320,0.641,0.6477945601306914,0.8257913022672134,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,128,0.6425,0.6466599838538949,0.764426681397214,0.008,0.8811835225290001,142,2.0211835225290002,0.6574990967447641,0.7594790019142604,0.005830044,0.02108123,0.008454347,0.02388464,0.007455088,0.02253325,0.009269048,0.02424545,0.007313808,0.02318998,0.009037804,0.02412129,0.007825608,0.02344219,0.00926905,0.02424545,0.5145752045115312,0.6828451845436947,0.7909022813650357,0.8176980365522201
6,12,1.2044,19.01,0.6538,12870.0,327.0,12,0.0031,1.2075,0.5505999999999999,0.5536999999999999,1.0,0.0,0.0,12870.0,327.0,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6467638213472483,2.894010933453939,1.0051544163705735,0.07233329297836387,0.07292777202346691,0.500382212023467,0.7073769942707121,2.034908704350636,2.034314225305533,0.7221802514675202,0.005159744505946378,2494309.550631411,63375.23100671883,0.012011783497641489,0.011980945792595782,2845.0423212221567,2830.452988004647,36615694.67412916,930328.8390396453,94.03611786039416,2.389262668247777,36427929.955619805,925558.1270775195,93.55390209590001,2.3770105660729843,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,323,0.647,0.6534645302638822,0.8185116444161492,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,129,0.6475,0.6516599838538949,0.7621465927575868,0.008,0.8811835225290001,144,2.0371835225290003,0.6660253998569714,0.7555749846089109,0.006119557,0.02128776,0.008801868,0.0240654,0.007455088,0.02253325,0.009682833,0.02445322,0.00754613,0.02329879,0.00944065,0.02431897,0.008250025,0.02366799,0.009682835,0.02445322,0.5297352016799534,0.6629420423584483,0.7822275895476338,0.8198732804451807
6,12,1.2044,19.01,0.6538,12870.0,327.0,12,0.0031,1.2075,0.5505999999999999,0.5536999999999999,1.0,0.0,0.0,12870.0,327.0,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6467638213472483,2.894010933453939,1.0051544163705735,0.07233329297836387,0.07292777202346691,0.500382212023467,0.7073769942707121,2.034908704350636,2.034314225305533,0.7221802514675202,0.005159744505946378,2494309.550631411,63375.23100671883,0.012011783497641489,0.011980945792595782,2845.0423212221567,2830.452988004647,36615694.67412916,930328.8390396453,94.03611786039416,2.389262668247777,36427929.955619805,925558.1270775195,93.55390209590001,2.3770105660729843,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,323,0.647,0.6534645302638822,0.8185116444161492,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,129,0.6475,0.6516599838538949,0.7621465927575868,0.008,0.8811835225290001,144,2.0371835225290003,0.6660253998569714,0.7555749846089109,0.006119557,0.02128776,0.008801868,0.0240654,0.007455088,0.02253325,0.009682833,0.02445322,0.00754613,0.02329879,0.00944065,0.02431897,0.008250025,0.02366799,0.009682835,0.02445322,0.5297352016799534,0.6629420423584483,0.7822275895476338,0.8198732804451807
6,12,1.2044,19.01,0.6588,12760.0,324.3,12,0.0031,1.2075,0.5455999999999999,0.5486999999999999,1.0,0.0,0.0,12760.0,324.3,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6517638213472483,2.894010933453939,1.0051544163705735,0.07167643416090688,0.07226922251991384,0.5062866625199139,0.71153823686427,2.0449482931680936,2.0443555048090865,0.7179873984645921,0.005127261943743311,2488657.7163413228,63250.13302582218,0.012011783497641482,0.011980945792595775,2948.684584766292,2933.56377561713,37625215.30161789,956258.4108397085,96.62876021100081,2.455854775582097,37432273.77687458,951354.7324326353,96.13324941645222,2.443261190106227,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,325,0.651,0.6572430012649999,0.8132741581117066,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,130,0.6525,0.6566599838538949,0.759862660435472,0.008,0.8811835225290001,145,2.0451835225290003,0.670288551413075,0.7536193194019316,0.006332621,0.02146466,0.009172536,0.02426288,0.007455088,0.02253325,0.01012585,0.02467797,0.007784572,0.02342525,0.009872491,0.02452615,0.008469281,0.02379415,0.01012585,0.02467798,0.5361773172530597,0.642935260798746,0.7735041685262428,0.8083819045311315
6,12,1.2044,19.01,0.6588,12760.0,324.3,12,0.0031,1.2075,0.5455999999999999,0.5486999999999999,1.0,0.0,0.0,12760.0,324.3,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6517638213472483,2.894010933453939,1.0051544163705735,0.07167643416090688,0.07226922251991384,0.5062866625199139,0.71153823686427,2.0449482931680936,2.0443555048090865,0.7179873984645921,0.005127261943743311,2488657.7163413228,63250.13302582218,0.012011783497641482,0.011980945792595775,2948.684584766292,2933.56377561713,37625215.30161789,956258.4108397085,96.62876021100081,2.455854775582097,37432273.77687458,951354.7324326353,96.13324941645222,2.443261190106227,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,325,0.651,0.6572430012649999,0.8132741581117066,0.04,0.405147522529,40,2.025147522529,0.6731498254958411,0.7870092168802005,0.005,0.0,130,0.6525,0.6566599838538949,0.759862660435472,0.008,0.8811835225290001,145,2.0451835225290003,0.670288551413075,0.7536193194019316,0.006332621,0.02146466,0.009172536,0.02426288,0.007455088,0.02253325,0.01012585,0.02467797,0.007784572,0.02342525,0.009872491,0.02452615,0.008469281,0.02379415,0.01012585,0.02467798,0.5361773172530597,0.642935260798746,0.7735041685262428,0.8083819045311315
6,12,1.2044,19.01,0.6638,12760.0,324.6,12,0.0031,1.2075,0.5406,0.5437,1.0,0.0,0.0,12760.0,324.6,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6567638213472482,2.894010933453939,1.0051544163705735,0.07101957534344991,0.0716106730163608,0.5122411130163607,0.7157102158110925,2.05498788198555,2.0543967843126394,0.7137472281668004,0.0050948887884762475,2504470.760747693,63710.909791434264,0.012011783497641485,0.01198094579259578,3056.068456242038,3040.39698425336,38995433.5016484,991999.8208961656,100.14774302149397,2.547645563070293,38795465.519072875,986912.8610886408,99.6341869372757,2.5345812758495057,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,328,0.657,0.6629084470245079,0.8047653856989451,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,131,0.6575,0.6616599838538949,0.7575750753501455,0.008,0.8811835225290001,146,2.0531835225290003,0.6745517029691785,0.7516613704371816,0.006688758,0.0217733,0.009559832,0.0244734,0.00872405,0.02375144,0.0105908,0.02491529,0.008029839,0.02356252,0.01032474,0.02475332,0.00869221,0.02393707,0.01059081,0.02491529,0.556293159764801,0.7596220894094373,0.7645814167858739,0.7971459623412305
6,12,1.2044,19.01,0.6638,12760.0,324.6,12,0.0031,1.2075,0.5406,0.5437,1.0,0.0,0.0,12760.0,324.6,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6567638213472482,2.894010933453939,1.0051544163705735,0.07101957534344991,0.0716106730163608,0.5122411130163607,0.7157102158110925,2.05498788198555,2.0543967843126394,0.7137472281668004,0.0050948887884762475,2504470.760747693,63710.909791434264,0.012011783497641485,0.01198094579259578,3056.068456242038,3040.39698425336,38995433.5016484,991999.8208961656,100.14774302149397,2.547645563070293,38795465.519072875,986912.8610886408,99.6341869372757,2.5345812758495057,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,328,0.657,0.6629084470245079,0.8047653856989451,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,131,0.6575,0.6616599838538949,0.7575750753501455,0.008,0.8811835225290001,146,2.0531835225290003,0.6745517029691785,0.7516613704371816,0.006688758,0.0217733,0.009559832,0.0244734,0.00872405,0.02375144,0.0105908,0.02491529,0.008029839,0.02356252,0.01032474,0.02475332,0.00869221,0.02393707,0.01059081,0.02491529,0.556293159764801,0.7596220894094373,0.7645814167858739,0.7971459623412305
6,12,1.2044,19.01,0.6688,12360.0,314.4,12,0.0031,1.2075,0.5356,0.5387,1.0,0.0,0.0,12360.0,314.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6617638213472482,2.894010933453939,1.0051544163705735,0.07036271652599291,0.07095212351280772,0.5182455635128076,0.7198927444507325,2.065027470803007,2.0644380638161923,0.7094596362664184,0.005062634249355703,2441416.7390371915,62102.05685706254,0.012011783497641487,0.011980945792595782,3167.3304162957793,3151.08839468907,39148203.94541583,995808.6828833929,100.5400867851055,2.5574274502619065,38947452.5583569,990702.1912902435,100.02451876810844,2.5443130016742144,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,330,0.661,0.6666839053848275,0.7986059713321794,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,132,0.6625,0.6666599838538949,0.755284026636435,0.008,0.8811835225290001,147,2.0611835225290003,0.6788148545252822,0.7497012519684311,0.006951148,0.02202329,0.009965505,0.02469214,0.00872405,0.02375144,0.01107958,0.02512795,0.00828251,0.02368265,0.01079874,0.02499303,0.008920714,0.02405451,0.01107958,0.02512795,0.5663883757595487,0.737058619208209,0.7548702971402436,0.7859787432194423
6,12,1.2044,19.01,0.6688,12360.0,314.4,12,0.0031,1.2075,0.5356,0.5387,1.0,0.0,0.0,12360.0,314.4,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6617638213472482,2.894010933453939,1.0051544163705735,0.07036271652599291,0.07095212351280772,0.5182455635128076,0.7198927444507325,2.065027470803007,2.0644380638161923,0.7094596362664184,0.005062634249355703,2441416.7390371915,62102.05685706254,0.012011783497641487,0.011980945792595782,3167.3304162957793,3151.08839468907,39148203.94541583,995808.6828833929,100.5400867851055,2.5574274502619065,38947452.5583569,990702.1912902435,100.02451876810844,2.5443130016742144,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,330,0.661,0.6666839053848275,0.7986059713321794,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,132,0.6625,0.6666599838538949,0.755284026636435,0.008,0.8811835225290001,147,2.0611835225290003,0.6788148545252822,0.7497012519684311,0.006951148,0.02202329,0.009965505,0.02469214,0.00872405,0.02375144,0.01107958,0.02512795,0.00828251,0.02368265,0.01079874,0.02499303,0.008920714,0.02405451,0.01107958,0.02512795,0.5663883757595487,0.737058619208209,0.7548702971402436,0.7859787432194423
6,12,1.2044,19.01,0.6738,12780.0,325.5,12,0.0031,1.2075,0.5306,0.5337,1.0,0.0,0.0,12780.0,325.5,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6667638213472482,2.894010933453939,1.0051544163705735,0.06970585770853592,0.07029357400925465,0.5243000140092546,0.7240856399689575,2.075067059620464,2.0744793433197453,0.7051245251038392,0.0050305070476102925,2540499.3729351894,64705.20703367795,0.012011783497641487,0.011980945792595782,3282.612341108515,3265.779155566386,41951785.71936682,1068490.3170308217,107.7402218220841,2.7440878093183394,41736657.60813841,1063011.1151368588,107.18773162347941,2.730016169283455,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,333,0.667,0.6723448375841201,0.7885316051793126,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,133,0.6675,0.6716599838538949,0.7529897016284901,0.008,0.8811835225290001,149,2.0771835225290003,0.6873411576374894,0.7457749586700589,0.007387968,0.02245089,0.01038592,0.02489403,0.00872405,0.02375144,0.01158686,0.0253841,0.00854073,0.02383592,0.0112955,0.02524445,0.009388089,0.02435731,0.01158686,0.0253841,0.594227438846663,0.7140743594318397,0.7458697639746115,0.7881175991850137
6,12,1.2044,19.01,0.6738,12780.0,325.5,12,0.0031,1.2075,0.5306,0.5337,1.0,0.0,0.0,12780.0,325.5,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6667638213472482,2.894010933453939,1.0051544163705735,0.06970585770853592,0.07029357400925465,0.5243000140092546,0.7240856399689575,2.075067059620464,2.0744793433197453,0.7051245251038392,0.0050305070476102925,2540499.3729351894,64705.20703367795,0.012011783497641487,0.011980945792595782,3282.612341108515,3265.779155566386,41951785.71936682,1068490.3170308217,107.7402218220841,2.7440878093183394,41736657.60813841,1063011.1151368588,107.18773162347941,2.730016169283455,"[0.702,0.878]",0.756,"[0.070,0.100]",0.093,0.002,0.0,333,0.667,0.6723448375841201,0.7885316051793126,0.04,0.405147522529,41,2.065147522529,0.6855137848116636,0.7602386674166765,0.005,0.0,133,0.6675,0.6716599838538949,0.7529897016284901,0.008,0.8811835225290001,149,2.0771835225290003,0.6873411576374894,0.7457749586700589,0.007387968,0.02245089,0.01038592,0.02489403,0.00872405,0.02375144,0.01158686,0.0253841,0.00854073,0.02383592,0.0112955,0.02524445,0.009388089,0.02435731,0.01158686,0.0253841,0.594227438846663,0.7140743594318397,0.7458697639746115,0.7881175991850137
6,12,1.2044,19.01,0.6887,12490.0,309.9,12,0.0031,1.2075,0.5156999999999999,0.5187999999999999,1.0,0.0,0.0,12490.0,309.9,0.33178709080412205,0.027269130581907646,0.9727308694180924,0.028033581989867974,0.007036178652751746,0.6816638213472482,2.894010933453939,1.0051544163705735,0.06774841843251407,0.06833109648866649,0.5426387864886665,0.7366402015154118,2.104985034296486,2.1044023562403336,0.6919232343532054,0.004935602187970198,2530592.9295603544,62788.69086235019,0.01201178349764149,0.011980945792595784,3651.4729662677537,3632.748269119233,45606897.348684244,1131591.4722463768,117.12724864285997,2.9061436632844115,45373025.88129922,1125788.6886000503,116.52662191525236,2.891241003325597,"[0.702,0.878]",0.756,"[0.045,0.070]",0.056,0.002,0.0,340,0.681,0.6855431745417917,0.7601663591152126,0.04,0.405147522529,42,2.105147522529,0.6977843102825586,0.7253590974718005,0.003,0.0,227,0.6825,0.6850049365141733,0.6553673886831581,0.01,0.918183522529,118,2.103183522529,0.6814793242478469,0.6574456705144492,0.008727939,0.02375458,0.01173796,0.02563182,0.01083905,0.02531682,0.013235,0.02619623,0.01763863,0.02702618,0.01291197,0.02599627,0.01724781,0.02688463,0.01323501,0.02619623,0.6685413098110257,0.8247998530707933,1.2331079669674774,1.2039915644283705
