Z,A,E0,ThetaDeg,nu,cross,error,ratio,ratio_error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,4.045,30.0,1.515,42.786,0.85572,1.17796,0.005305474,Arrington:1998ps,0.0089,4.0539,2.5300000000000002,2.5389000000000004,1.0,0.0,0.0,42.786,0.85572,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.4734086689666068,4.433234524286382,1.0044053355254008,2.7421518429612446,2.7578527840848652,5.053077784084865,2.247905199087556,0.9811715695677554,0.9654706284441348,0.791703349277113,1.8325981864979612e-05,2334718.0148509657,46694.36029701932,0.00016926394411193867,0.0001688923392123121,15771.639619518251,15702.46499264977,674805.372760708,13496.107455214158,1.7330294599214058,0.03466058919842811,671845.6671755131,13436.913343510261,1.7254283690307801,0.0345085673806156,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,736,1.473,0.12,-3.920685477471,40,0.9393145225289996,0.005,0.0,294,1.4725,0.1,-1.775816477471,27,0.9741835225290001,1.4984209860392212,1.4988593446963387,0.7904141500351168,0.7930839590638392,1.4776499132008745,1.5154583474106151,0.7942055541850641,0.7914440769673009,0.0001928525,0.0009485983,0.0001377291,0.0007404988,5.595864e-05,0.0004003836,5.74743e-05,0.0003988882,8.03718e-05,0.0004907974,7.908531e-05,0.0004842978,5.882893e-05,0.0004062578,5.74743e-05,0.0003988882,1.305859268661259,0.987253458124826,1.006569737070855,1.0204267076241686
26,56,4.045,30.0,1.5,39.937,0.79874,1.19188,0.00535844,Arrington:1998ps,0.0089,4.0539,2.545,2.5539,1.0,0.0,0.0,39.937,0.79874,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.458408668966607,4.433234524286382,1.0044053355254008,2.7584096602120027,2.7741463725528126,5.024146372552813,2.241460767569402,0.9367655623169973,0.9210288499761874,0.793615169655734,8.838344452030903e-06,4518606.4219100615,90372.12843820122,0.00016926394411193865,0.00016889233921231207,15446.153210514407,15378.40617148313,616873.0207683138,12337.460415366277,1.58424808274503,0.031684961654900604,614167.4072705217,12283.348145410435,1.5772995490075885,0.03154599098015177,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,729,1.459,0.12,-3.920685477471,40,0.9393145225289996,0.005,0.0,291,1.4575,0.1,-1.775816477471,26,0.8741835225290004,1.4848101857296,1.4838593446963388,0.792920102004444,0.7945561003531757,1.4776499132008745,1.46216895295932,0.7942055541850641,0.7966681715280187,0.0001662079,0.0008605789,0.000125049,0.0006969608,5.595864e-05,0.0004003836,5.177087e-05,0.0003704489,7.584929e-05,0.000474297,7.164287e-05,0.0004530728,4.757501e-05,0.0003545409,5.177087e-05,0.0003704489,1.2519577520937535,1.07743533474027,1.0431667929630692,0.9374536516167628
26,56,4.045,30.0,1.485,37.21,0.7442,1.17979,0.005536146,Arrington:1998ps,0.0089,4.0539,2.5599999999999996,2.5688999999999997,1.0,0.0,0.0,37.21,0.7442,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.443408668966607,4.433234524286382,1.0044053355254008,2.774667477462761,2.79043996102076,4.99566496102076,2.235098423117148,0.8923595550662395,0.8765870715082404,0.7954991032993648,-8.265988359840188e-07,-45015790.465883754,-900315.809317675,0.00016926394411193867,0.0001688923392123121,15129.531933920645,15063.173600134693,562969.8832611872,11259.397665223743,1.4458145001849654,0.028916290003699302,560500.6896610119,11210.013793220238,1.4394731380321322,0.02878946276064264,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,721,1.443,0.12,-3.920685477471,39,0.8193145225290004,0.005,0.0,288,1.4425000000000001,0.1,-1.775816477471,26,0.8741835225290004,1.4692507558558106,1.468859344696339,0.7956854678929935,0.7960188279164571,1.4526857036435823,1.46216895295932,0.7985188138409375,0.7966681715280187,0.0001402557,0.000768809,0.000113469,0.0006552263,4.122898e-05,0.0003170917,4.658405e-05,0.0003433899,7.154564e-05,0.0004580414,6.48549e-05,0.0004232597,4.757501e-05,0.0003545409,4.658405e-05,0.00034339,1.180588194584992,0.9044104287110561,1.0817367692765931,1.0248177568202255
26,56,4.045,30.0,1.47,34.587,0.69174,1.18542,0.005695782,Arrington:1998ps,0.0089,4.0539,2.575,2.5839000000000003,1.0,0.0,0.0,34.587,0.69174,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.428408668966607,4.433234524286382,1.0044053355254008,2.7909252947135195,2.806733549488709,4.967633549488709,2.228818868703491,0.8479535478154805,0.8321452930402908,0.7973553365043033,-1.0669812810755238e-05,-3241575.1441427437,-64831.50288285487,0.0001692639441119387,0.00016889233921231212,14821.535244333349,14756.527788236268,512632.4394957576,10252.64878991515,1.3165383021817798,0.026330766043635594,510384.02661172784,10207.680532234557,1.310763947199766,0.026215278943995324,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,714,1.429,0.12,-3.920685477471,39,0.8193145225290004,0.005,0.0,285,1.4275,0.1,-1.775816477471,26,0.8741835225290004,1.4556325509330037,1.4538593446963388,0.7980228631017021,0.7974720074414678,1.4526857036435823,1.46216895295932,0.7985188138409375,0.7966681715280187,0.0001209871,0.0006957817,0.0001029439,0.0006154173,4.122898e-05,0.0003170917,4.186537e-05,0.0003176669,6.750432e-05,0.0004422414,5.866328e-05,0.0003948157,4.757501e-05,0.0003545409,4.186537e-05,0.0003176669,1.1325114783678203,0.9905052358182653,1.1230392131490534,1.1223749588343117
26,56,4.045,30.0,1.455,32.057,0.64114,1.18851,0.005833359,Arrington:1998ps,0.0089,4.0539,2.59,2.5989,1.0,0.0,0.0,32.057,0.64114,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.413408668966607,4.433234524286382,1.0044053355254008,2.8071831119642776,2.8230271379566565,4.940052137956657,2.222622806046194,0.8035475405647228,0.7877035145723439,0.7991840560258381,-2.0692186923958738e-05,-1549232.0902476653,-30984.641804953306,0.00016926394411193867,0.0001688923392123121,14521.929519610872,14458.236138316115,465529.49461016577,9310.589892203316,1.1955689168880264,0.02391137833776053,463487.67588599975,9269.753517719995,1.1903251352827877,0.023806502705655756,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,706,1.413,0.12,-3.920685477471,39,0.8193145225290004,0.005,0.0,282,1.4125,0.1,-1.775816477471,25,0.7741835225290004,1.440064651735561,1.438859344696339,0.8006045459728315,0.7989155047038219,1.4526857036435823,1.408879558508025,0.7985188138409375,0.801771004292736,0.000102183,0.000619357,9.335251e-05,0.0005773043,4.122898e-05,0.0003170917,3.757129e-05,0.0002932385,6.365877e-05,0.0004266476,5.301639e-05,0.0003677014,3.827052e-05,0.0003061186,3.757129e-05,0.0002932385,1.0676335771219094,1.0869416145144888,1.166683833012478,1.0266014647168145
26,56,4.045,30.0,1.44,29.611,0.59222,1.2259,0.006112593,Arrington:1998ps,0.0089,4.0539,2.605,2.6139,1.0,0.0,0.0,29.611,0.59222,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.3984086689666069,4.433234524286382,1.0044053355254008,2.823440929215036,2.8393207264246048,4.912920726424605,2.2165109353270975,0.7591415333139637,0.7432617361043952,0.8009854490362622,-3.089453230267562e-05,-958454.3863587002,-19169.087727174003,0.00016926394411193867,0.0001688923392123121,14230.487853933026,14168.072739766072,421378.9758428108,8427.579516856216,1.0821819274193287,0.021643638548386575,419530.80189721315,8390.616037944263,1.0774354626991733,0.02154870925398347,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,699,1.399,0.12,-3.920685477471,38,0.6993145225290003,0.005,0.0,279,1.3975,0.1,-1.775816477471,25,0.7741835225290004,1.4264390301015126,1.4238593446963388,0.8027885750907195,0.8003491855930099,1.4274580756992221,1.408879558508025,0.802627602220445,0.801771004292736,8.815231e-05,0.0005582552,8.461021e-05,0.0005408065,3.006386e-05,0.0002474555,3.366147e-05,0.0002700437,6.000175e-05,0.0004113041,4.786898e-05,0.0003418886,3.827052e-05,0.0003061186,3.366147e-05,0.0002700437,1.0235993527356602,0.905693634928815,1.212961471069812,1.1290461011196047
26,56,4.045,30.0,1.425,27.243,0.54486,1.21132,0.006423668,Arrington:1998ps,0.0089,4.0539,2.62,2.6289000000000002,1.0,0.0,0.0,27.243,0.54486,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.383408668966607,4.433234524286382,1.0044053355254008,2.839698746465795,2.8556143148925526,4.886239314892553,2.210483954905023,0.7147355260632056,0.6988199576364478,0.8027597030836451,-4.1277578791778954e-05,-659995.1062397547,-13199.902124795097,0.00016926394411193867,0.0001688923392123121,13946.989857749491,13885.8181696674,379957.84469466936,7599.156893893388,0.9758045281859462,0.019516090563718926,378291.344396249,7565.82688792498,0.9715246361923262,0.019430492723846525,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,691,1.383,0.12,-3.920685477471,38,0.6993145225290003,0.005,0.0,276,1.3825,0.1,-1.775816477471,24,0.6741835225290003,1.4108626477352644,1.4088593446963389,0.8052028628200472,0.8017729161386983,1.4274580756992221,1.3555901640567298,0.802627602220445,0.8067465681275076,7.443508e-05,0.0004943744,7.663827e-05,0.0005058449,3.006386e-05,0.0002474555,3.010897e-05,0.000248117,5.655858e-05,0.0003963513,4.317276e-05,0.0003173008,3.050309e-05,0.0002606756,3.010897e-05,0.000248117,0.963772979022575,0.9981836495371315,1.2627607172349804,1.0236613855177104
26,56,4.045,30.0,1.41,24.95,0.499,1.20641,0.006893788,Arrington:1998ps,0.0089,4.0539,2.635,2.6439,1.0,0.0,0.0,24.95,0.499,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.3684086689666068,4.433234524286382,1.0044053355254008,2.855956563716553,2.8719079033605,4.8600079033605,2.204542561022694,0.670329518812447,0.6543781791684999,0.8045070060513585,-5.184197200933092e-05,-481270.2725797025,-9625.40545159405,0.00016926394411193862,0.00016889233921231204,13671.22146435144,13611.259300210779,341096.97553556843,6821.939510711369,0.8760023721726524,0.01752004744345305,339600.91954025894,6792.018390805179,0.8721602137989626,0.017443204275979254,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,684,1.369,0.12,-3.920685477471,38,0.6993145225290003,0.005,0.0,273,1.3675,0.1,-1.775816477471,24,0.6741835225290003,1.3972295972589563,1.3938593446963388,0.8072469085445343,0.8031865625372752,1.4274580756992221,1.3555901640567298,0.802627602220445,0.8067465681275076,6.413984e-05,0.0004432875,6.936625e-05,0.0004723711,3.006386e-05,0.0002474555,2.687096e-05,0.0002273435,5.329443e-05,0.0003816338,3.890149e-05,0.0002939991,3.050309e-05,0.0002606756,2.687096e-05,0.0002273435,0.9228318794687278,1.1029884342244713,1.3155587260806016,1.1311412176625033
26,56,4.045,30.0,1.395,22.739,0.45478,1.20058,0.007212278,Arrington:1998ps,0.0089,4.0539,2.65,2.6589,1.0,0.0,0.0,22.739,0.45478,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.353408668966607,4.433234524286382,1.0044053355254008,2.872214380967311,2.888201491828448,4.834226491828448,2.198687447507819,0.6259235115616892,0.6099364007005521,0.8062275461183555,-6.25882704212462e-05,-363310.88632033876,-7266.217726406775,0.0001692639441119387,0.00016889233921231212,13402.974742812545,13344.189112457769,304770.24267681444,6095.404853536289,0.782708363606363,0.01565416727212726,303433.51622817724,6068.670324563544,0.7792753940289766,0.015585507880579531,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,676,1.353,0.12,-3.920685477471,37,0.5793145225290002,0.005,0.0,270,1.3525,0.1,-1.775816477471,23,0.5741835225290002,1.3816447178409703,1.3788593446963389,0.8095081779695082,0.8045899911786354,1.401958510455536,1.3023007696054347,0.8065450057097375,0.811588886788103,5.40632e-05,0.0003901328,6.27322e-05,0.0004403507,2.160008e-05,0.0001897124,2.391723e-05,0.0002076681,5.019274e-05,0.0003671545,3.500688e-05,0.0002718769,2.39558e-05,0.000217958,2.391723e-05,0.0002076681,0.8671749542087669,0.9108612458343713,1.3719397253251442,1.013220217111072
26,56,4.045,30.0,1.38,20.615,0.4123,1.19816,0.007567305,Arrington:1998ps,0.0089,4.0539,2.665,2.6739,1.0,0.0,0.0,20.615,0.4123,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.3384086689666068,4.433234524286382,1.0044053355254008,2.8884721982180697,2.904495080296396,4.808895080296396,2.192919305468488,0.5815175043109302,0.5654946222326038,0.807921511720196,-7.351694244172502e-05,-280411.55297421373,-5608.231059484276,0.00016926394411193865,0.00016889233921231207,13142.047717056856,13084.406516202243,270923.3136871271,5418.4662737425415,0.6957829663958748,0.013915659327917496,269735.04033150926,5394.700806630185,0.6927312527983668,0.013854625055967336,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,669,1.339,0.12,-3.920685477471,37,0.5793145225290002,0.005,0.0,267,1.3375000000000001,0.1,-1.775816477471,23,0.5741835225290002,1.3680042263582735,1.363859344696339,0.8114240748173617,0.805983068673195,1.401958510455536,1.3023007696054347,0.8065450057097375,0.811588886788103,4.647465e-05,0.0003477564,5.667915e-05,0.0004097501,2.160008e-05,0.0001897124,2.121984e-05,0.0001890293,4.72559e-05,0.0003529781,3.145479e-05,0.0002508922,2.39558e-05,0.000217958,2.121984e-05,0.0001890293,0.828903373176872,1.0128918676772205,1.432600028035303,1.1267166352410272
26,56,4.045,30.0,1.365,18.579,0.37158,1.22719,0.008127456,Arrington:1998ps,0.0089,4.0539,2.6799999999999997,2.6889,1.0,0.0,0.0,18.579,0.37158,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.323408668966607,4.433234524286382,1.0044053355254008,2.904730015468828,2.9207886687643443,4.784013668764344,2.187238822983065,0.5371114970601725,0.521052843764656,0.8095890915108198,-8.462836356616944e-05,-219536.3258498246,-4390.726516996492,0.00016926394411193865,0.00016889233921231207,12888.244190821648,12831.716175700973,239450.6888212754,4789.013776425508,0.6149552369863798,0.012299104739727595,238400.4548283484,4768.009096566968,0.6122580349144591,0.012245160698289181,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,661,1.323,0.12,-3.920685477471,37,0.5793145225290002,0.005,0.0,264,1.3225,0.1,-1.775816477471,22,0.4741835225290001,1.352410835967703,1.3488593446963388,0.8135450624191337,0.8073656618791307,1.401958510455536,1.2490113751541396,0.8065450057097375,0.8162920303571177,3.904162e-05,0.0003039514,5.11534e-05,0.000380531,2.160008e-05,0.0001897124,1.875342e-05,0.0001713653,4.448086e-05,0.0003390756,2.821412e-05,0.000231002,1.835251e-05,0.0001776012,1.875342e-05,0.0001713653,0.7770202064211605,1.1308095980224766,1.4980335144894876,0.9912100756457407
26,56,4.045,30.0,1.35,16.636,0.33272,1.2503,0.008716038,Arrington:1998ps,0.0089,4.0539,2.695,2.7039,1.0,0.0,0.0,16.636,0.33272,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.308408668966607,4.433234524286382,1.0044053355254008,2.9209878327195864,2.937082257232292,4.759582257232292,2.1816466847847504,0.49270548980941387,0.47661106529670816,0.8112304743250596,-9.592281354350934e-05,-173431.1097167112,-3468.6221943342243,0.00016926394411193865,0.00016889233921231207,12641.373578293544,12585.928341052557,210301.89084849137,4206.037816969828,0.540095540180075,0.010801910803601501,209379.50388175034,4187.590077635007,0.5377266737611993,0.010754533475223987,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,654,1.309,0.12,-3.920685477471,36,0.45931452252900007,0.005,0.0,261,1.3075,0.1,-1.775816477471,22,0.4741835225290001,1.338762891281256,1.333859344696339,0.8153433129109547,0.8087376379298316,1.376178019686742,1.2490113751541396,0.8102829544043357,0.8162920303571177,3.343851e-05,0.0002691991,4.610636e-05,0.0003526602,1.516495e-05,0.0001419493,1.64961e-05,0.0001546263,4.184224e-05,0.0003253998,2.525621e-05,0.0002121599,1.835251e-05,0.0001776012,1.64961e-05,0.0001546263,0.7413182014278281,0.92317412330616,1.5686777429925263,1.1116870688747833
26,56,4.045,30.0,1.335,14.799,0.29598,1.25008,0.009257382,Arrington:1998ps,0.0089,4.0539,2.71,2.7189,1.0,0.0,0.0,14.799,0.29598,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.293408668966607,4.433234524286382,1.0044053355254008,2.937245649970345,2.95337584570024,4.73560084570024,2.1761435719410245,0.44829948255865526,0.4321692868287603,0.8128458491418907,-0.00010740047359505377,-137792.68847359676,-2755.8537694719357,0.00016926394411193862,0.00016889233921231204,12401.250740205971,12346.858685013776,183526.10970430815,3670.5221940861634,0.4713302051540117,0.009426604103080235,182721.16167951887,3654.4232335903775,0.46926294443414185,0.009385258888682836,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,646,1.293,0.12,-3.920685477471,36,0.45931452252900007,0.005,0.0,258,1.2925,0.1,-1.775816477471,22,0.4741835225290001,1.323160975959226,1.3188593446963388,0.8173353406839814,0.8100988642615596,1.376178019686742,1.2490113751541396,0.8102829544043357,0.8162920303571177,2.793357e-05,0.000233386,4.149503e-05,0.0003261074,1.516495e-05,0.0001419493,1.442875e-05,0.0001387738,3.933081e-05,0.000311943,2.255444e-05,0.0001943122,1.835251e-05,0.0001776012,1.442875e-05,0.0001387738,0.6926371055669767,1.0408885932918872,1.6453510063513066,1.2534389343126136
26,56,4.045,30.0,1.32,13.074,0.26148,1.27734,0.010096374,Arrington:1998ps,0.0089,4.0539,2.7249999999999996,2.7338999999999998,1.0,0.0,0.0,13.074,0.26148,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.278408668966607,4.433234524286382,1.0044053355254008,2.9535034672211027,2.9696694341681877,4.712069434168188,2.1707301615281867,0.40389347530789754,0.3877275083608125,0.8144354050484154,-0.00011906142368716688,-109808.86667668153,-2196.17733353363,0.0001692639441119387,0.00016889233921231212,12167.695825194978,12114.328145051222,159080.45521859915,3181.609104371983,0.4085490817354574,0.008170981634709147,158382.72616839968,3167.6545233679935,0.406757179880717,0.008135143597614341,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,639,1.2790000000000001,0.12,-3.920685477471,35,0.33931452252899996,0.005,0.0,255,1.2775,0.1,-1.775816477471,21,0.374183522529,1.3095055658383004,1.303859344696339,0.8190252962247307,0.8114492086413075,1.3501071088387828,1.1957219807028445,0.8138523417583391,0.820850131085486,2.378532e-05,0.0002051056,3.728089e-05,0.0003008398,1.027212e-05,0.0001026728,1.254335e-05,0.0001238519,3.695288e-05,0.0002987833,2.008416e-05,0.0001774026,1.350349e-05,0.0001395296,1.254335e-05,0.0001238519,0.6589763230293649,0.8308924451795678,1.7296415642713239,1.0796942942639074
26,56,4.045,30.0,1.305,11.471,0.22942,1.26406,0.010722692,Arrington:1998ps,0.0089,4.0539,2.74,2.7489000000000003,1.0,0.0,0.0,11.471,0.22942,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.2634086689666069,4.433234524286382,1.0044053355254008,2.9697612844718617,2.985963022636136,4.688988022636136,2.1654071263012264,0.35948746805713805,0.34328572989286377,0.8159993312045738,-0.00013090563986522836,-87628.0045062212,-1752.560090124424,0.00016926394411193865,0.00016889233921231207,11940.534116219378,11888.162770435034,136969.8668471525,2739.39733694305,0.3517648553930558,0.007035297107861116,136369.11513966028,2727.382302793206,0.35022200993092983,0.007004440198618596,"[2.067,2.357]",2.213,"[2.500,3.000]",2.75,0.002,0.0,631,1.2630000000000001,0.12,-3.920685477471,35,0.33931452252899996,0.005,0.0,252,1.2625,0.1,-1.775816477471,21,0.374183522529,1.293895111587723,1.2888593446963388,0.8208984611525537,0.8127885391948446,1.3501071088387828,1.1957219807028445,0.8138523417583391,0.820850131085486,1.969471e-05,0.0001759745,3.34291e-05,0.0002768252,1.027212e-05,0.0001026728,1.082067e-05,0.0001097924,3.469568e-05,0.0002858489,1.782284e-05,0.0001613735,1.350349e-05,0.0001395296,1.082067e-05,0.0001097924,0.6125738395595051,0.94839853830233,1.822729112796929,1.2323863292221398
26,56,4.045,30.0,1.29,9.9992,0.199984,1.2501,0.01150092,Arrington:1998ps,0.0089,4.0539,2.755,2.7639,1.0,0.0,0.0,9.9992,0.199984,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.248408668966607,4.433234524286382,1.0044053355254008,2.98601910172262,3.002256611104084,4.666356611104084,2.160175134359269,0.31508146080638033,0.2988439514249164,0.8175378168085791,-0.00014293299165647866,-69957.25678247756,-1399.145135649551,0.00016926394411193865,0.00016889233921231207,11719.595881859434,11668.193574189801,117186.58314188886,2343.731662837777,0.30095759324139126,0.006019151864827825,116672.60118703866,2333.4520237407733,0.2996375891252722,0.005992751782505444,"[2.067,2.357]",2.213,"[3.000,3.500]",3.25,0.002,0.0,624,1.249,0.12,-3.920685477471,35,0.33931452252899996,0.005,0.0,249,1.2475,0.1,-2.275816477471,25,0.27418352252900036,1.2802322237681167,1.2786519528229459,0.8224884741521977,0.8224834318392574,1.3501071088387828,1.408879558508025,0.8138523417583391,0.8121540640639938,1.660454e-05,0.0001529772,2.990589e-05,0.0002540003,1.027212e-05,0.0001026728,9.251717e-06,9.658992e-05,7.02057e-06,7.216056e-05,1.575051e-05,0.0001461737,7.777818e-06,7.822699e-05,9.251717e-06,9.658992e-05,0.5797791450815036,1.090816033067007,0.47444577328342563,0.8389308391398451
26,56,4.045,30.0,1.275,8.6608,0.173216,1.247,0.01246998,Arrington:1998ps,0.0089,4.0539,2.77,2.7789,1.0,0.0,0.0,8.6608,0.173216,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.2334086689666068,4.433234524286382,1.0044053355254008,3.002276918973378,3.0185501995720316,4.6441751995720315,2.155034848806866,0.2706754535556217,0.2544021729569681,0.8190510510630721,-0.00015514323954948493,-55824.54011628091,-1116.4908023256182,0.0001692639441119387,0.00016889233921231212,11504.716232316028,11454.256389725322,99640.04634484266,1992.8009268968533,0.25589472561117277,0.005117894512223455,99203.02374013307,1984.0604748026615,0.25477236784820056,0.005095447356964012,"[2.067,2.357]",2.213,"[3.000,3.500]",3.25,0.002,0.0,616,1.233,0.12,-3.920685477471,34,0.21931452252899986,0.005,0.0,246,1.2325,0.1,-2.275816477471,25,0.27418352252900036,1.2646132165535562,1.2636519528229457,0.8242518079474681,0.8236248028508107,1.3237357361743323,1.408879558508025,0.8172631291318697,0.8121540640639938,1.354626e-05,0.0001292756,2.668993e-05,0.0002323979,6.604524e-06,7.09749e-05,7.831129e-06,8.426556e-05,6.348897e-06,6.664733e-05,1.385077e-05,0.0001317737,7.777818e-06,7.822699e-05,7.831129e-06,8.426556e-05,0.5340269120735834,0.8514753514889318,0.4872992409523655,0.9730706588288902
26,56,4.045,30.0,1.26,7.4573,0.149146,1.24978,0.01336945,Arrington:1998ps,0.0089,4.0539,2.785,2.7939000000000003,1.0,0.0,0.0,7.4573,0.149146,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.218408668966607,4.433234524286382,1.0044053355254008,3.018534736224137,3.0348437880399795,4.62244378803998,2.1499869274114154,0.22626944630486312,0.2099603944890207,0.8205392231419862,-0.0001675360325580457,-44511.61870158464,-890.2323740316928,0.00016926394411193862,0.00016889233921231204,11295.734979940169,11246.191731977819,84235.68446590782,1684.7136893181564,0.2163333735160242,0.004326667470320484,83866.22560287818,1677.3245120575637,0.2153845323838916,0.004307690647677832,"[2.067,2.357]",2.213,"[3.000,3.500]",3.25,0.002,0.0,609,1.219,0.12,-3.920685477471,34,0.21931452252899986,0.005,0.0,243,1.2175,0.1,-2.275816477471,24,0.17418352252900027,1.25094283873743,1.2486519528229458,0.8257493603751032,0.8247558215324835,1.3237357361743323,1.3555901640567298,0.8172631291318697,0.8164700781947636,1.123659e-05,0.0001106465,2.374358e-05,0.0002118977,6.604524e-06,7.09749e-05,6.556195e-06,7.286176e-05,5.713999e-06,6.131378e-05,1.211062e-05,0.0001181671,5.420275e-06,5.880203e-05,6.556195e-06,7.286176e-05,0.5008419999497611,0.996523856792888,0.5011233096313589,0.8288462320855751
26,56,4.045,30.0,1.245,6.3864,0.127728,1.26049,0.014750094,Arrington:1998ps,0.0089,4.0539,2.8,2.8089,1.0,0.0,0.0,6.3864,0.127728,0.5235987755982988,0.06698729810778066,0.9330127018922194,0.07179676972449082,0.041591331033393075,1.203408668966607,4.433234524286382,1.0044053355254008,3.0347925534748947,3.0511373765079277,4.6011623765079275,2.1450320222569936,0.1818634390541054,0.16551861602107243,0.8220025221581246,-0.00018011090587746086,-35458.15268035469,-709.1630536070938,0.00016926394411193867,0.0001688923392123121,11092.49650412933,11043.844662898855,70841.11967397155,1416.8223934794312,0.18193356532794805,0.0036386713065589614,70530.40955513724,1410.608191102745,0.18113560222455335,0.0036227120444910677,"[2.067,2.357]",2.213,"[3.000,3.500]",3.25,0.002,0.0,601,1.203,0.12,-3.920685477471,34,0.21931452252899986,0.005,0.0,240,1.2025000000000001,0.1,-2.275816477471,24,0.17418352252900027,1.2353152644849672,1.233651952822946,0.8274109647851037,0.8258763894634846,1.3237357361743323,1.3555901640567298,0.8172631291318697,0.8164700781947636,8.96027e-06,9.159727e-05,2.104141e-05,0.0001924402,6.604524e-06,7.09749e-05,5.424741e-06,6.242287e-05,5.117572e-06,5.618698e-05,1.051899e-05,0.0001053407,5.420275e-06,5.880203e-05,5.424741e-06,6.242287e-05,0.45531864662250493,1.177196324667132,0.5163306438530698,0.9791182935303542
