Z,A,E0,ThetaDeg,nu,cross,error,dataSet,ratio,ratio_error,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,3.595,20.016,0.435,161.1349268,3.222698537,Day:1993md,1.12328223,0.02097621,0.0089,3.6039000000000003,3.16,3.1689000000000003,1.0,0.0,0.0,161.1349268,3.222698537,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.4200966625603128,4.433234524286382,1.0049574501751584,1.372378637486122,1.3796509939242325,1.5688759939242325,1.2525478010536095,0.3242750950428781,0.3170027386047676,0.9338580922012436,-0.0010723465170010432,-150263.85990475805,-3005.277199027695,0.0010957882734223873,0.0010930821729108694,1107.4921872922152,1102.0289337615097,178455.672530903,3569.113451725552,0.45830835122264446,0.009166167027297141,177575.3515731429,3551.507032564887,0.4560475183728066,0.009120950370286355,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,210,0.421,0.12,-0.005397477470999945,2,0.29460252252900004,0.005,0.0,84,0.4225,0.1,-0.2758164774709999,5,0.27418352252900013,0.4286522447984993,0.43448152031651766,0.9288336393874719,0.9331055841130035,0.19163120944830536,0.34309166948212305,0.939228691512766,0.9361987594216099,0.001050998,0.005626762,5.66027e-05,0.0005213222,9.639166e-06,0.0001507757,1.965281e-05,0.0002353097,0.0001069666,0.0008667818,4.178802e-05,0.0004109789,1.176195e-05,0.0001704439,1.965281e-05,0.0002353097,12.703900996100256,0.5742540320516594,2.1953003705830696,0.6852609254230914
26,56,3.595,20.016,0.45,216.0192224,4.320384447,Day:1993md,1.115641457,0.05231016,0.0089,3.6039000000000003,3.145,3.1539,1.0,0.0,0.0,216.0192224,4.320384447,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.4350966625603128,4.433234524286382,1.0049574501751584,1.3658641819284347,1.3731204107853316,1.5756204107853318,1.2552371930377668,0.3589377406005654,0.35168151174366846,0.9332978701369878,-0.0009978832054497145,-216477.46070908863,-4329.549213179652,0.001095788273422387,0.0010930821729108692,1127.0086541934365,1121.4491260271818,243455.53311693665,4869.110661211725,0.6252404442875379,0.012504808882856384,242254.5681655514,4845.09136218958,0.6221561362409542,0.01244312272193899,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,217,0.435,0.12,-0.005397477470999945,2,0.29460252252900004,0.005,0.0,87,0.4375,0.1,-0.2758164774709999,6,0.3741835225290001,0.4425363055238378,0.44948152031651767,0.9278178362345616,0.932530692824106,0.19163120944830536,0.39638106393341815,0.939228691512766,0.9344809779448124,0.001100282,0.005876356,7.222967e-05,0.0006325472,9.639166e-06,0.0001507757,2.693402e-05,0.0002956668,0.0001245757,0.0009820774,5.389048e-05,0.0005010579,3.287483e-05,0.0003480469,2.693402e-05,0.0002956668,10.90072841458027,0.4485729797940678,2.0326600100264782,1.1635016566482683
26,56,3.595,20.016,0.465,285.9013388,5.718026775,Day:1993md,0.989851958,0.04162275,0.0089,3.6039000000000003,3.1300000000000003,3.1389000000000005,1.0,0.0,0.0,285.9013388,5.718026775,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.45009666256031283,4.433234524286382,1.0049574501751584,1.3593497263707475,1.3665898276464306,1.5828148276464307,1.2580996890733385,0.39360038615825266,0.38636028488256957,0.9327151326074993,-0.0009243508722019537,-309299.5824398766,-6185.991647715692,0.0010957882734223873,0.0010930821729108694,1147.503189306782,1141.8425616992824,328072.6981000788,6561.453960854073,0.8425535328465061,0.016851070653983113,326454.31708864646,6529.086340631086,0.8383972203993849,0.016767944405055225,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,225,0.451,0.12,-0.005397477470999945,3,0.41460252252900004,0.005,0.0,90,0.4525,0.1,-0.2758164774709999,6,0.3741835225290001,0.4583993178982837,0.4644815203165177,0.926579603491358,0.9319370352169557,0.24354065812424086,0.39638106393341815,0.9378334847301882,0.9344809779448124,0.00114277,0.006115526,8.984194e-05,0.0007541798,4.369552e-05,0.0004413126,3.623854e-05,0.0003690626,0.0001426172,0.001098537,6.791061e-05,0.0006021091,3.287483e-05,0.0003480469,3.623854e-05,0.0003690626,9.507183554881777,1.1142893024376033,1.8857381249898324,0.9155233282465014
26,56,3.595,20.016,0.48,372.3709825,7.447419651,Day:1993md,0.950664839,0.034911421,0.0089,3.6039000000000003,3.115,3.1239000000000003,1.0,0.0,0.0,372.3709825,7.447419651,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.4650966625603128,4.433234524286382,1.0049574501751584,1.3528352708130602,1.3600592445075295,1.5904592445075294,1.2611341104369231,0.42826303171593993,0.4210390580214707,0.9321096316197299,-0.0008517955925436077,-437160.0249633089,-8743.200500440167,0.0010957882734223873,0.0010930821729108694,1169.0079303106204,1163.2412199211708,435304.6315600573,8706.092632370153,1.1179456788369824,0.022358913579741884,433157.27594654495,8663.14552009414,1.1124308582837321,0.02224861716866207,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,232,0.465,0.12,-0.005397477470999945,3,0.41460252252900004,0.005,0.0,93,0.4675,0.1,-0.2758164774709999,6,0.3741835225290001,0.47227553208108475,0.4794815203165177,0.9254235886256151,0.9313246842993924,0.24354065812424086,0.39638106393341815,0.9378334847301882,0.9344809779448124,0.001171706,0.006298902,0.0001090745,0.0008836658,4.369552e-05,0.0004413126,4.770623e-05,0.0004557805,0.0001607167,0.001214054,8.35577e-05,0.000711682,3.287483e-05,0.0003480469,4.770623e-05,0.0004557805,8.343560330200717,0.8869804522056832,1.7577729242647515,0.7287616366023636
26,56,3.595,20.016,0.495,475.8324184,9.516648369,Day:1993md,0.977234804,0.031313545,0.0089,3.6039000000000003,3.1,3.1089,1.0,0.0,0.0,475.8324184,9.516648369,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.4800966625603128,4.433234524286382,1.0049574501751584,1.3463208152553727,1.3535286613686284,1.5985536613686284,1.264339219263813,0.46292567727362743,0.4557178311603718,0.9314811176723333,-0.0007802609360881805,-609837.5509936131,-12196.751021153885,0.0010957882734223873,0.0010930821729108694,1191.556410037125,1185.678468107723,566981.1682479873,11339.623366151302,1.4561162484147174,0.029122324971354495,564184.252924505,11283.68505967578,1.4489332340995378,0.028978664685035807,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,240,0.481,0.12,-0.005397477470999945,3,0.41460252252900004,0.005,0.0,96,0.4825,0.1,-0.2758164774709999,7,0.4741835225290001,0.48812958457692446,0.49448152031651765,0.924012962275556,0.9306937152311249,0.24354065812424086,0.4496704583847132,0.9378334847301882,0.9325233317387274,0.001203266,0.006502034,0.0001294502,0.001017942,4.369552e-05,0.0004413126,6.134403e-05,0.0005552994,0.0001786604,0.00132763,0.0001005435,0.0008278235,7.565643e-05,0.0006561902,6.134403e-05,0.0005552994,7.488370714010079,0.716313560838724,1.6479819869491543,1.1731387668319155
26,56,3.595,20.016,0.51,595.1399999,11.9028,Day:1993md,0.981281715,0.02839668,0.0089,3.6039000000000003,3.085,3.0939,1.0,0.0,0.0,595.1399999,11.9028,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.4950966625603128,4.433234524286382,1.0049574501751584,1.3398063596976855,1.3469980782297273,1.6070980782297273,1.2677137209282414,0.4975883228313147,0.4903966042992729,0.9308293397724356,-0.0007097879043716479,-838475.8267004536,-16769.516536826814,0.0010957882734223873,0.0010930821729108694,1215.1836029014516,1209.1891081454762,723204.3693092515,14464.087388615397,1.857327354151427,0.037146547089270184,719636.8057007798,14392.736116433973,1.8481651674184865,0.03696330335458058,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,247,0.495,0.12,-0.005397477470999945,4,0.5346025225290001,0.005,0.0,99,0.4975,0.1,-0.2758164774709999,7,0.4741835225290001,0.5019979655055309,0.5094815203165176,0.9226942672690456,0.9300442053009984,0.29326405690450097,0.4496704583847132,0.9361000380348163,0.9325233317387274,0.001229243,0.006689459,0.0001506758,0.001155456,0.0001596732,0.001171869,7.692845e-05,0.0006654603,0.0001963841,0.001439168,0.0001184517,0.000947793,7.565643e-05,0.0006561902,7.692846e-05,0.0006654603,6.79106303520465,1.6894252120013393,1.5564825175214156,0.9640061611911713
26,56,3.595,20.016,0.525,727.7186166,14.55437233,Day:1993md,0.878086647,0.021574273,0.0089,3.6039000000000003,3.0700000000000003,3.0789000000000004,1.0,0.0,0.0,727.7186166,14.55437233,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5100966625603128,4.433234524286382,1.0049574501751584,1.3332919041399982,1.3404674950908264,1.6160924950908264,1.271256266490288,0.532250968389002,0.5250753774381738,0.9301540454532645,-0.0006404148809967404,-1136323.71481965,-22726.47429327002,0.0010957882734223873,0.0010930821729108694,1239.9259727747783,1233.809424029511,902317.213594071,18046.344269401565,2.317323448322984,0.046346468960090946,897866.0872027986,17957.321741588352,2.3058921031125124,0.04611784205591293,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,255,0.511,0.12,-0.005397477470999945,4,0.5346025225290001,0.005,0.0,102,0.5125,0.1,-0.2758164774709999,8,0.5741835225290002,0.5178430732880202,0.5244815203165176,0.9210825507319563,0.9293762339036856,0.29326405690450097,0.5029598528360083,0.9361000380348163,0.9303288709505823,0.001264125,0.006939014,0.0001723549,0.001294037,0.0001596732,0.001171869,9.417007e-05,0.0007841178,0.000213632,0.001547452,0.0001370664,0.001070511,0.000136023,0.001056144,9.417007e-05,0.0007841178,6.3135316437946685,1.4129739395490981,1.4784293157643391,1.359151583413851
26,56,3.595,20.016,0.54,870.1839102,17.4036782,Day:1993md,0.888317965,0.019880855,0.0089,3.6039000000000003,3.055,3.0639000000000003,1.0,0.0,0.0,870.1839102,17.4036782,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5250966625603128,4.433234524286382,1.0049574501751584,1.326777448582311,1.3339369119519253,1.6255369119519254,1.274965455199444,0.5669136139466893,0.5597541505770749,0.9294549807926528,-0.0005721775941790736,-1520828.35653236,-30416.567123656365,0.0010957882734223873,0.0010930821729108694,1265.8215223479908,1259.5772309836257,1101497.5219320913,22029.950433578542,2.828856634216014,0.056577132671316796,1096063.84005622,21921.27679608609,2.814901898307198,0.056298037953204615,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,262,0.525,0.12,-0.005397477470999945,4,0.5346025225290001,0.005,0.0,105,0.5275,0.1,-0.2758164774709999,8,0.5741835225290002,0.531703634213315,0.5394815203165176,0.9195730495485549,0.9286898825158173,0.29326405690450097,0.5029598528360083,0.9361000380348163,0.9303288709505823,0.001307266,0.007206741,0.0001944309,0.001433719,0.0001596732,0.001171869,0.0001126484,0.0009083884,0.0002303681,0.001652514,0.0001560397,0.001193992,0.000136023,0.001056144,0.0001126484,0.0009083884,5.939686177657144,1.202767788091557,1.4126439452680974,1.1569525083990488
26,56,3.595,20.016,0.555,1018.986719,20.37973438,Day:1993md,0.864584379,0.018547837,0.0089,3.6039000000000003,3.04,3.0489,1.0,0.0,0.0,1018.986719,20.37973438,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5400966625603129,4.433234524286382,1.0049574501751584,1.3202629930246237,1.3274063288130242,1.6354313288130242,1.2788398370448992,0.6015762595043765,0.594432923715976,0.9287318904324338,-0.0005051090914579863,-2017359.687703734,-40347.19375407468,0.001095788273422387,0.0010930821729108692,1292.9098440345056,1286.5319261120546,1317457.9599355226,26349.159198710448,3.3834844074157315,0.06766968814831462,1310958.946277673,26219.178925553457,3.3667936954206463,0.06733587390841292,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,270,0.541,0.12,-0.005397477470999945,4,0.5346025225290001,0.005,0.0,108,0.5425,0.1,-0.2758164774709999,8,0.5741835225290002,0.5475398124049633,0.5544815203165177,0.9177241208084485,0.9279852346715635,0.29326405690450097,0.5029598528360083,0.9361000380348163,0.9303288709505823,0.001380859,0.007585279,0.0002166405,0.001573228,0.0001596732,0.001171869,0.0001319686,0.00103592,0.0002466831,0.00175496,0.0001753497,0.001318437,0.000136023,0.001056144,0.0001319686,0.00103592,5.7473487828003345,1.0406528420065768,1.3560661688992113,1.0010127705884806
26,56,3.595,20.016,0.57,1170.737074,23.41474148,Day:1993md,0.844766961,0.033568596,0.0089,3.6039000000000003,3.0250000000000004,3.0339000000000005,1.0,0.0,0.0,1170.737074,23.41474148,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5550966625603128,4.433234524286382,1.0049574501751584,1.3137485374669364,1.3208757456741234,1.6457757456741233,1.2828779153427357,0.6362389050620636,0.6291116968548767,0.9279845175987501,-0.0004392397262519451,-2665371.5591482557,-53307.43118296512,0.001095788273422387,0.0010930821729108692,1321.2321724624858,1314.7145406327427,1546815.4876633938,30936.30975326788,3.972518473313859,0.07945036946627719,1539185.054445631,30783.701088912625,3.9529220591592926,0.07905844118318586,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,277,0.555,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,111,0.5575,0.1,-0.2758164774709999,9,0.6741835225290002,0.5613925665405048,0.5694815203165177,0.9159881986016144,0.9272623759376803,0.341056325282978,0.5562492472873035,0.9340101635599846,0.9279009918054753,0.001458108,0.0079817,0.0002387857,0.001711911,0.0003887667,0.002409813,0.0001518806,0.001165416,0.000262269,0.001853473,0.0001946865,0.001442281,0.0001996678,0.001459814,0.0001518806,0.001165416,5.599302499379558,1.995318267994232,1.3068791619708142,1.2639870657193621
26,56,3.595,20.016,0.585,1322.27332,26.44546639,Day:1993md,0.877277022,0.032141615,0.0089,3.6039000000000003,3.0100000000000002,3.0189000000000004,1.0,0.0,0.0,1322.27332,26.44546639,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5700966625603128,4.433234524286382,1.0049574501751584,1.3072340819092492,1.3143451625352223,1.6565701625352223,1.2870781493503891,0.6709015506197509,0.6637904699937778,0.9272126041232893,-0.00037459715586247544,-3529854.136120141,-70597.08269570748,0.0010957882734223873,0.0010930821729108694,1350.8314386085765,1344.167793744038,1786168.3710893386,35723.36740827846,4.58722252730987,0.09174445051150545,1777357.2112710043,35547.144211978404,4.564593781070376,0.0912918755868867,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,285,0.5710000000000001,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,114,0.5725,0.1,-0.2758164774709999,9,0.6741835225290002,0.5772198302212743,0.5844815203165177,0.9138560218387879,0.9265213938880336,0.341056325282978,0.5562492472873035,0.9340101635599846,0.9279009918054753,0.00156608,0.008510266,0.0002608399,0.001849702,0.0003887667,0.002409813,0.0001720824,0.001295348,0.0002771358,0.001948191,0.0002141635,0.00156638,0.0001996678,0.001459814,0.0001720824,0.001295348,5.592226456288843,1.7726780495888395,1.262626479128253,1.1229497380472018
26,56,3.595,20.016,0.6,1470.669036,29.41338072,Day:1993md,0.92474919,0.030054349,0.0089,3.6039000000000003,2.995,3.0039000000000002,1.0,0.0,0.0,1470.669036,29.41338072,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.5850966625603128,4.433234524286382,1.0049574501751584,1.3007196263515617,1.3078145793963212,1.667814579396321,1.2914389568989784,0.7055641961774386,0.6984692431326791,0.9264158904654693,-0.00031120635046253883,-4725703.809752528,-94514.07619505054,0.0010957882734223875,0.0010930821729108696,1381.752325627199,1374.9361481785795,2032100.360720911,40642.00721441822,5.218822986305827,0.10437645972611652,2022076.0196033446,40441.520392066894,5.19307855809837,0.1038615711619674,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,292,0.585,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,117,0.5875,0.1,-0.2758164774709999,9,0.6741835225290002,0.5910647907434523,0.5994815203165177,0.9118479750036017,0.9257623780776171,0.341056325282978,0.5562492472873035,0.9340101635599846,0.9279009918054753,0.00169687,0.009035154,0.0002824201,0.001985099,0.0003887667,0.002409813,0.0001925202,0.001425669,0.0002914191,0.002039645,0.0002333885,0.001688898,0.0001996678,0.001459814,0.0001925202,0.001425669,5.603777269827265,1.5908491444892834,1.2240289145372947,1.0077654148711375
26,56,3.595,20.016,0.615,1613.251112,32.26502223,Day:1993md,0.911203463,0.027831997,0.0089,3.6039000000000003,2.9800000000000004,2.9889000000000006,1.0,0.0,0.0,1613.251112,32.26502223,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6000966625603128,4.433234524286382,1.0049574501751584,1.2942051707938746,1.30128399625742,1.6795089962574201,1.2959587170343891,0.7402268417351252,0.7331480162715798,0.9255941157355894,-0.0002490896125451615,-6476589.270487975,-129531.78536961332,0.0010957882734223875,0.0010930821729108696,1414.0413264314789,1407.0658675001807,2281203.742279538,45624.07483145035,5.858568187267984,0.11717136370904441,2269950.575401911,45399.01149396756,5.829667899120375,0.11659335794627136,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,300,0.601,0.12,-0.005397477470999945,6,0.7746025225290001,0.005,0.0,120,0.6025,0.1,-0.2758164774709999,10,0.7741835225290001,0.6068831549508928,0.6144815203165177,0.9093730302472207,0.9249854200160759,0.38712638227275475,0.6095386417385985,0.9315321771479446,0.9252434236639602,0.001852738,0.009685972,0.0003035772,0.002118126,0.0006689411,0.003808826,0.0002129181,0.001555166,0.0003047909,0.002126607,0.0002525498,0.001810804,0.0002583305,0.001828453,0.0002129181,0.001555166,5.72491772971636,2.3907569962049364,1.1883323648797801,1.1868237982805319
26,56,3.595,20.016,0.63,1747.675313,34.95350626,Day:1993md,0.88117054,0.026606773,0.0089,3.6039000000000003,2.9650000000000003,2.9739000000000004,1.0,0.0,0.0,1747.675313,34.95350626,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6150966625603128,4.433234524286382,1.0049574501751584,1.2876907152361872,1.2947534131185192,1.6916534131185192,1.3006357726583255,0.7748894872928132,0.7678267894104811,0.9247470177189663,-0.0001882666062564537,-9282980.91600666,-185659.61832013322,0.0010957882734223875,0.0010930821729108696,1447.7468030839632,1440.605075201571,2530191.3472245145,50603.82694449029,6.4980160517086425,0.12996032103417285,2517709.925712294,50354.19851424588,6.465961370380482,0.12931922740760965,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,307,0.615,0.12,-0.005397477470999945,6,0.7746025225290001,0.005,0.0,123,0.6175,0.1,-0.2758164774709999,10,0.7741835225290001,0.6207203349990777,0.6294815203165177,0.9070332943043974,0.9241906131407498,0.38712638227275475,0.6095386417385985,0.9315321771479446,0.9252434236639602,0.002013167,0.01028154,0.000323824,0.002246959,0.0006689411,0.003808826,0.0002333316,0.001684276,0.000317292,0.002209156,0.0002711329,0.00192985,0.0002583305,0.001828453,0.0002333316,0.001684276,5.819919821244192,2.181128164152593,1.1564842769414925,1.0827594843078427
26,56,3.595,20.016,0.645,1872.001302,37.44002603,Day:1993md,0.908119027,0.02339742,0.0089,3.6039000000000003,2.95,2.9589000000000003,1.0,0.0,0.0,1872.001302,37.44002603,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6300966625603128,4.433234524286382,1.0049574501751584,1.2811762596785001,1.2882228299796181,1.7042478299796182,1.3054684331609165,0.8095521328504998,0.8025055625493818,0.9238743329010735,-0.00012875439599386652,-14539319.512548344,-290786.39017329965,0.0010957882734223868,0.001093082172910869,1482.9190480575055,1475.6038156630823,2776026.3887242507,55520.52775965582,7.129367529331097,0.14258735054853774,2762332.2641574577,55246.64526839312,7.09419839425887,0.14188396784728108,"[1.302,1.770]",1.619,"[1.050,1.500]",1.25,0.002,0.0,315,0.631,0.12,-1.6444774774709998,20,0.8155225225290001,0.005,0.0,126,0.6325000000000001,0.1,-0.2758164774709999,10,0.7741835225290001,0.6520490679203803,0.6444815203165177,0.9308015609418588,0.9233780527892541,0.9155564210981225,0.6095386417385985,0.9161141858143352,0.9252434236639602,4.963591e-06,7.581529e-05,0.0003434077,0.002372072,0.0001108879,0.0009093594,0.0002533807,0.001811382,0.0003289321,0.002287262,0.0002894221,0.002047049,0.0002583305,0.001828453,0.0002533807,0.001811382,0.026436097077329645,0.5376318290037001,1.1269939358357703,0.9949097028132843
26,56,3.595,20.016,0.66,1984.865519,39.69731037,Day:1993md,0.881671823,0.022570799,0.0089,3.6039000000000003,2.935,2.9439,1.0,0.0,0.0,1984.865519,39.69731037,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6450966625603128,4.433234524286382,1.0049574501751584,1.2746618041208126,1.281692246840717,1.717292246840717,1.3104549770368752,0.8442147784081877,0.8371843356882833,0.9229757964937033,-7.056749361560316e-05,-28127193.09278581,-562543.8617140078,0.0010957882734223873,0.0010930821729108694,1519.6103474289778,1512.114117034625,3016222.1809273884,60324.443603351654,7.746236334530741,0.1549247266515883,3001343.1716951574,60026.863418782006,7.70802418866651,0.1541604837344962,"[1.302,1.770]",1.619,"[1.050,1.500]",1.25,0.002,0.0,322,0.645,0.12,-1.6444774774709998,20,0.8155225225290001,0.005,0.0,129,0.6475,0.1,-0.2758164774709999,11,0.8741835225290002,0.66587441805639,0.6594815203165176,0.9302629738898864,0.9225478361716071,0.9155564210981225,0.6628280361898936,0.9161141858143352,0.9223602149666011,6.82982e-06,9.572072e-05,0.0003618792,0.002492006,0.0001108879,0.0009093594,0.0002731925,0.001937001,0.0003397572,0.002361011,0.0003068644,0.002160209,0.0003084868,0.002151113,0.0002731925,0.001937001,0.03192353095759724,0.49685798796758607,1.1007059025381005,1.121507348352746
26,56,3.595,20.016,0.675,2085.150473,41.70300947,Day:1993md,0.8200847,0.020478138,0.0089,3.6039000000000003,2.92,2.9289,1.0,0.0,0.0,2085.150473,41.70300947,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6600966625603129,4.433234524286382,1.0049574501751584,1.2681473485631254,1.2751616637018157,1.7307866637018159,1.3155936544776339,0.8788774239658745,0.8718631088271842,0.9220511424621696,-1.3717913580499961e-05,-152002012.60664344,-3040040.252861842,0.0010957882734223868,0.001093082172910869,1557.8750460708613,1550.1900561056914,3248403.8891895534,64968.077799369814,8.342523437028213,0.16685046878057347,3232379.5287286793,64647.59059007547,8.301369809810513,0.16602739623602208,"[1.302,1.770]",1.619,"[1.050,1.500]",1.25,0.002,0.0,330,0.661,0.12,-1.6444774774709998,20,0.8155225225290001,0.005,0.0,132,0.6625,0.1,-0.2758164774709999,11,0.8741835225290002,0.6816703892618037,0.6744815203165176,0.9296230723936262,0.9217000623419254,0.9155564210981225,0.6628280361898936,0.9161141858143352,0.9223602149666011,9.687691e-06,0.0001244854,0.0003797896,0.002607973,0.0001108879,0.0009093594,0.0002922678,0.002059101,0.0003503281,0.002432049,0.0003238947,0.002270525,0.0003084868,0.002151113,0.0002922678,0.002059101,0.039932388731313995,0.46195535880039185,1.077157142256801,1.0427251690665535
26,56,3.595,20.016,0.69,2172.757744,43.45515488,Day:1993md,0.906681845,0.039719108,0.0089,3.6039000000000003,2.9050000000000002,2.9139000000000004,1.0,0.0,0.0,2172.757744,43.45515488,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6750966625603128,4.433234524286382,1.0049574501751584,1.2616328930054381,1.268631080562915,1.744731080562915,1.3208826899323478,0.9135400695235618,0.9065418819660849,0.9211001035535703,4.1784764681035837e-05,51998802.92699396,1039976.0585398792,0.0010957882734223873,0.0010930821729108694,1597.7696149082828,1589.8878252306113,3471566.3039198695,69431.3260783974,8.91564726604073,0.17831294532081463,3454441.0843611294,69088.82168722259,8.871666421784111,0.17743332843568224,"[1.302,1.770]",1.619,"[1.050,1.500]",1.25,0.002,0.0,337,0.675,0.12,-1.6444774774709998,21,0.9355225225290003,0.005,0.0,135,0.6775,0.1,-0.2758164774709999,11,0.8741835225290002,0.6954879919199612,0.6894815203165177,0.9290409902324475,0.9208348321696962,0.9476441568573738,0.6628280361898936,0.9134555662355087,0.9223602149666011,1.294328e-05,0.000155605,0.0003968972,0.002719477,0.0001489777,0.001165809,0.0003108729,0.002178427,0.0003600188,0.00249846,0.0003401,0.002376591,0.0003084868,0.002151113,0.0003108729,0.002178427,0.048055715819197924,0.5732004721301199,1.0556232480851442,0.9741054709119912
26,56,3.595,20.016,0.705,2247.838809,44.95677618,Day:1993md,0.952025559,0.039727048,0.0089,3.6039000000000003,2.89,2.8989000000000003,1.0,0.0,0.0,2247.838809,44.95677618,0.349345103079185,0.03020146294708988,0.9697985370529102,0.031141996809840672,0.014903337439687192,0.6900966625603128,4.433234524286382,1.0049574501751584,1.2551184374477509,1.262100497424014,1.759125497424014,1.3263202846311346,0.9482027150812491,0.941220655104986,0.920122411326129,9.593332787540298e-05,23431260.634671874,468625.2126934375,0.001095788273422387,0.0010930821729108692,1639.3527203116832,1631.2658013789076,3685000.6663563238,73700.01332712648,9.463787593300816,0.18927575186601633,3666822.576133994,73336.45152267988,9.417102775496945,0.1883420555099389,"[1.302,1.770]",1.619,"[1.050,1.500]",1.25,0.002,0.0,345,0.6910000000000001,0.12,-1.6444774774709998,21,0.9355225225290003,0.005,0.0,138,0.6925,0.1,-0.2758164774709999,12,0.9741835225290001,0.7112751163043924,0.7044815203165177,0.9283493479334998,0.9199522483106455,0.9476441568573738,0.7161174306411887,0.9134555662355087,0.9192557181624261,1.764151e-05,0.0001985097,0.0004135505,0.002827216,0.0001489777,0.001165809,0.0003284986,0.002293103,0.0003693164,0.002561623,0.0003557024,0.002478839,0.0003484591,0.002420585,0.0003284987,0.002293103,0.05928646412340563,0.5382094426388719,1.036154390005521,1.0667346228076307
