Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Veff,Eeff,Ep,Ep_eff,normalization,normError,system_err,normCross,normCrossError,ThetaRad,sin2(T/2),cos2(T/2),tan2(T/2),nuel,Ex,R,F2foc,Q2,Q2eff,qv2,qv,W2_O,W2,epsilon,gamma,Sig_R,D_sig_R,Sig_mott,Sig_mott_eff,H,Hcc,Hstar_Sig(nb),Hstar_error(nb),Hstar_Sig(GeV),Hstar_error(GeV),Hcc_Sig(nb),Hcc_error(nb),Hcc_Sig(GeV),Hcc_error(GeV),qvbin,qvcenter,Q2bin,Q2center,qv_Ex_increment,qv_Ex_start,qv_Ex_bin_index,Ex_qvcenter,qv_W2_increment,qv_W2_start,qv_W2_bin_index,W2_qvcenter,Q2_Ex_increment,Q2_Ex_start,Q2_Ex_bin_index,Ex_q2center,Q2_W2_increment,Q2_W2_start,Q2_W2_bin_index,W2_q2center,nu_Ex_qvcenter,nu_Ex_q2center,epsilon_Ex_qvcenter,epsilon_Ex_q2center,nu_W2_qvcenter,nu_W2_q2center,epsilon_W2_qvcenter,epsilon_W2_q2center,RL_qvc_ex,RT_qvc_ex,RL_qvd_ex,RT_qvd_ex,RL_qvc_w2,RT_qvc_w2,RL_qvd_w2,RT_qvd_w2,RL_q2c_ex,RT_q2c_ex,RL_q2d_ex,RT_q2d_ex,RL_q2c_w2,RT_q2c_w2,RL_q2d_w2,RT_q2d_w2,bc_qv_ex,bc_qv_w2,bc_q2_ex,bc_q2_w2
26,56,1.2047,55.0,0.7808,2030.0,9.12,E04001,0.0089,1.2136,0.42390000000000005,0.4328000000000001,1.01,0.0,0.03,2050.3,62.194881513192065,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.011748295960319233,0.7690517040396808,4.433234524286382,1.0148300413458373,0.43552542963102925,0.4479546104524871,1.057603250452487,1.028398390922743,1.9100379096979707,1.8976087288765129,0.4386746523379484,0.0002864038966809408,7158771.3147774385,31843.142169814288,0.0001588460802192684,0.0001576811740607718,15622.00905697519,15393.719559442434,32029805.169516236,971609.0022965852,82.25867516025012,2.495278034933381,31561743.212724824,957410.5640468294,81.05660239537363,2.4588137257192524,"[0.878,1.302]",0.991,"[0.438,0.650]",0.5,0.002,0.0,384,0.769,0.12,-0.005397477470999945,15,1.854602522529,0.005,0.0,153,0.7675000000000001,0.1,0.4741835225290001,14,1.9241835225290003,0.7726905981105077,0.7722926081266072,0.4197436221518752,0.45693546258895396,0.745972683541745,0.8226962195437789,0.4443232629364463,0.43943761083749205,0.005725021,0.01520677,0.004586558,0.01365712,0.004132329,0.01408169,0.004301324,0.01343725,0.003754055,0.01236534,0.004422277,0.01340737,0.00417481,0.01230376,0.004301325,0.01343725,1.2019810265149808,1.0187881997428943,0.8596328136724921,0.9191347377521034
26,56,1.2047,55.0,0.7946,2030.0,9.13,E04001,0.0089,1.2136,0.41010000000000013,0.41900000000000015,1.01,0.0,0.03,2050.3,62.19637814768638,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.011748295960319233,0.7828517040396807,4.433234524286382,1.0148300413458373,0.4213469655382994,0.4336713996755826,1.0650605596755827,1.032017712869107,1.9501127085907006,1.9377882744534174,0.4289898178813744,0.0002926667774665697,7005578.213380228,31195.887961840453,0.0001588460802192684,0.0001576811740607718,16530.684555853855,16289.116287818357,33892862.544867165,1028148.7076760054,87.04336337901442,2.640482828838539,33397575.12491398,1013124.0363287879,85.77137040955164,2.601896594760645,"[0.878,1.302]",0.991,"[0.322,0.438]",0.38,0.002,0.0,391,0.783,0.12,-0.005397477470999945,16,1.974602522529,0.005,0.0,156,0.7825,0.05,0.5941835225290001,26,1.9191835225290004,0.7864844486011222,0.7861423821762213,0.4058122678490656,0.4126367154971194,0.7812279515929325,0.75608447647966,0.4112285660926668,0.4242099690742306,0.006448185,0.01571428,0.005017696,0.01390263,0.005517907,0.01506915,0.004715651,0.01368376,0.005733544,0.0148469,0.004843626,0.01366486,0.004917771,0.01499575,0.004715651,0.01368376,1.240263977401513,1.1777857432211,1.1593426032076903,1.1082347776058896
26,56,1.2047,55.0,0.8083,2020.0,9.13,E04001,0.0089,1.2136,0.3964000000000001,0.4053000000000001,1.01,0.0,0.03,2040.2,61.896743126678324,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.011748295960319233,0.7965517040396808,4.433234524286382,1.0148300413458373,0.407271243938995,0.4194916904260468,1.0728405804260468,1.0357801795873711,1.9898971103900052,1.9776766639029533,0.4190935748608976,0.000298532829628973,6834089.244173352,30582.901087786835,0.00015884608021926846,0.00015768117406077186,17512.63415301225,17256.716336252244,35729276.1989756,1083975.017640493,91.759625417877,2.7838554866633443,35207152.669221826,1068134.5382749587,90.41871217784221,2.7431741013219106,"[0.878,1.302]",0.991,"[0.322,0.438]",0.38,0.002,0.0,398,0.797,0.12,-0.005397477470999945,16,1.974602522529,0.005,0.0,159,0.7975,0.05,0.5941835225290001,27,1.9691835225290002,0.8002747066416731,0.8011423821762214,0.39093440686462827,0.4069345697874359,0.7812279515929325,0.7827291737053075,0.4112285660926668,0.41394125289105127,0.007296795,0.01631432,0.00550005,0.01417881,0.005517907,0.01506915,0.005183983,0.01395183,0.006062258,0.01484929,0.005312823,0.01394814,0.005394472,0.01487893,0.005183983,0.01395183,1.2869969576920666,1.1079147543445174,1.1181000341792997,1.0826255694103213
26,56,1.2047,55.0,0.8221,2030.0,9.4,E04001,0.0089,1.2136,0.38260000000000005,0.39150000000000007,1.01,0.0,0.03,2050.3,62.23739323750634,0.9599310885968813,0.21321178182447692,0.786788218175523,0.2709900541201443,0.011748295960319233,0.8103517040396808,4.433234524286382,1.0148300413458373,0.3930927798462651,0.4052084796491421,1.0810568896491421,1.0397388564678836,2.029971909282735,2.017856209479858,0.40883904819299577,0.00030409583265265895,6742282.464429138,30911.308182038676,0.0001588460802192684,0.0001576811740607718,18591.277298804605,18319.596919055934,38117695.84573909,1157072.636033227,97.89354458565458,2.9715841729457853,37560669.563140385,1140163.9574038938,96.4629943905002,2.928159447275486,"[0.878,1.302]",0.991,"[0.322,0.438]",0.38,0.002,0.0,405,0.811,0.12,-0.005397477470999945,16,1.974602522529,0.005,0.0,162,0.8125,0.05,0.5941835225290001,28,2.019183522529,0.8140613750375394,0.8161423821762214,0.3750176551152582,0.401284491488007,0.7812279515929325,0.809373870930955,0.4112285660926668,0.4038274096921389,0.008274805,0.01706162,0.006045408,0.01449463,0.005517907,0.01506915,0.005719373,0.0142577,0.006413567,0.0148649,0.005851661,0.01426862,0.005949378,0.01484073,0.005719373,0.0142577,1.3452124833170491,1.038191461650403,1.0750561805559515,1.0588813092040386
26,56,1.2047,70.0,0.4678,99.7,1.97,E04001,0.0089,1.2136,0.7369000000000001,0.7458000000000001,1.01,0.0,0.03,100.697,3.6172922632958486,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.4497676420346006,4.433234524286382,1.0148300413458373,1.1682345896699584,1.1910789265158488,1.4099157665158488,1.1873987394788024,0.5899698516590417,0.5671255148131513,0.46280370263381904,-5.9720677503003674e-05,-1686132.9142646682,-32986.899719965804,5.6899033195602244e-05,5.6481761116300285e-05,11566.19487010653,11397.17430395319,1164681.1248351173,41838.30721940848,2.991124229636818,0.10744878729676174,1147661.2608851744,41226.910433124125,2.947413958765035,0.10587860323317429,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,224,0.449,0.12,-0.005397477470999945,4,0.5346025225290001,0.005,0.0,89,0.4475,0.1,-0.2758164774709999,8,0.5741835225290002,0.45641670287326974,0.4594815203165177,0.44551816711548126,0.4659398011041295,0.29326405690450097,0.5029598528360083,0.48199843440814705,0.45892059383067446,0.001138907,0.006088826,0.0002285832,0.001618038,0.0001596732,0.001171869,0.0001431342,0.001096497,0.0001365675,0.001059651,0.0001927809,0.001406175,0.000136023,0.001056144,0.0001431342,0.001096497,4.110630404153365,1.0054702423736592,0.741134375526647,0.9750330057885555
26,56,1.2047,70.0,0.4794,122.0,1.97,E04001,0.0089,1.2136,0.7253000000000001,0.7342000000000001,1.01,0.0,0.03,123.22,4.198065941597392,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.4613676420346006,4.433234524286382,1.0148300413458373,1.1498446843365733,1.1725531615016576,1.4023775215016576,1.184220216641169,0.6301276905924269,0.6074192134273426,0.46024021546875876,-5.1791120755538496e-05,-2379172.302171564,-38037.40817463059,5.689903319560223e-05,5.648176111630028e-05,11741.884171504826,11570.296200468296,1446834.9676128246,49293.204030575915,3.715749346006774,0.12659439033423,1425691.8978217035,48572.86641337966,3.6614498927121413,0.12474442534864685,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,230,0.461,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,92,0.4625,0.1,-0.2758164774709999,8,0.5741835225290002,0.4683112727645238,0.4744815203165177,0.44198417392601824,0.46356604593037043,0.341056325282978,0.5029598528360083,0.4734115052390433,0.45892059383067446,0.001166155,0.006250255,0.000268752,0.001854018,0.0003887667,0.002409813,0.0001788005,0.001317005,0.0001546992,0.001175762,0.0002292576,0.001625544,0.000136023,0.001056144,0.0001788005,0.001317005,3.683155234174219,1.7828548492101206,0.710357508903742,0.8016949376110982
26,56,1.2047,70.0,0.4909,147.0,2.14,E04001,0.0089,1.2136,0.7138000000000001,0.7227000000000001,1.01,0.0,0.03,148.47,4.950823847603548,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.47286764203460063,4.433234524286382,1.0148300413458373,1.1316133126698553,1.1541871013582783,1.3951699113582783,1.1811731081252563,0.6699393412591448,0.6473655525707218,0.45759955451995754,-4.3995868719434626e-05,-3374635.0355485817,-48640.930666626016,5.6899033195602224e-05,5.6481761116300265e-05,11925.47787001978,11751.20698457504,1770575.6993618368,59040.94023296229,4.547177559451817,0.15162844413431503,1744701.700999856,58178.15577735948,4.4807281753518895,0.14941264838123033,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,236,0.47300000000000003,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,94,0.47250000000000003,0.1,-0.2758164774709999,9,0.6741835225290002,0.48020315514823864,0.4844815203165177,0.43831300334755346,0.46195507842618994,0.341056325282978,0.5562492472873035,0.4734115052390433,0.4497808392890107,0.001185375,0.006397839,0.0003107137,0.002096409,0.0003887667,0.002409813,0.0002173605,0.00154922,0.000166698,0.001251991,0.000267708,0.001852455,0.0001996678,0.001459814,0.0002173605,0.00154922,3.3351839299627413,1.4972301234281087,0.6606061667165826,0.965807372025555
26,56,1.2047,70.0,0.5025,177.0,2.32,E04001,0.0089,1.2136,0.7022000000000002,0.7111000000000002,1.01,0.0,0.03,178.77,5.852642809022261,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.4844676420346006,4.433234524286382,1.0148300413458373,1.1132234073364702,1.135661336344087,1.388167586344087,1.1782052394825304,0.7100971801925298,0.6876592511849129,0.45483355598129754,-3.620255127231077e-05,-4938049.7704516975,-64083.881341656524,5.689903319560224e-05,5.648176111630028e-05,12120.681621055664,11943.55815973045,2166814.2533961213,70938.02012991972,5.564794067881103,0.182182424260637,2135149.8922150126,69901.37977768556,5.483473922885885,0.17952013326195201,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,242,0.485,0.12,-0.005397477470999945,5,0.654602522529,0.005,0.0,96,0.4825,0.1,-0.2758164774709999,9,0.6741835225290002,0.49209235184529376,0.49448152031651765,0.43450017930147977,0.4603220214397091,0.341056325282978,0.5562492472873035,0.4734115052390433,0.4497808392890107,0.001207391,0.006551354,0.0003546119,0.002346952,0.0003887667,0.002409813,0.0002591579,0.001795463,0.0001786604,0.00132763,0.0003083904,0.002089067,0.0001996678,0.001459814,0.0002591579,0.001795463,3.053442913975228,1.276190185493013,0.6181209809954857,0.8232227430969099
26,56,1.2047,70.0,0.514,204.0,2.42,E04001,0.0089,1.2136,0.6907000000000001,0.6996000000000001,1.01,0.0,0.03,206.04,6.646905075296322,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.49596764203460064,4.433234524286382,1.0148300413458373,1.0949920356697522,1.1172952762007078,1.3814912762007077,1.175368570364508,0.7499088308592479,0.7276055903282923,0.45198766924336675,-2.8548683809708e-05,-7217145.328778203,-84767.48056514875,5.689903319560221e-05,5.648176111630025e-05,12324.672366418192,12144.56792200749,2539375.494376804,81920.92730370941,6.521602700869504,0.21038863371906286,2502266.7746504233,80723.7901580725,6.4263004002332735,0.20731415621087815,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,247,0.495,0.12,-0.005397477470999945,6,0.7746025225290001,0.005,0.0,99,0.4975,0.1,-0.2758164774709999,10,0.7741835225290001,0.5019979655055309,0.5094815203165176,0.4312112096881043,0.45783230027282784,0.38712638227275475,0.6095386417385985,0.4635711278762544,0.4401332457932519,0.001229243,0.006689459,0.0003995652,0.002600814,0.0006689411,0.003808826,0.0003030236,0.00204914,0.0001963841,0.001439168,0.0003505124,0.002330924,0.0002583305,0.001828453,0.0003030236,0.00204914,2.812018568326768,1.8218120597541896,0.599522878077368,0.9258148775613566
26,56,1.2047,70.0,0.5256,230.0,2.49,E04001,0.0089,1.2136,0.6791000000000001,0.6880000000000002,1.01,0.0,0.03,232.3,7.408892158075996,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5075676420346006,4.433234524286382,1.0148300413458373,1.076602130336367,1.0987695111865166,1.3750248711865165,1.172614545017465,0.7900666697926328,0.7678992889424834,0.44901010842011185,-2.090431835399626e-05,-11112536.46572941,-119114.14463911421,5.689903319560222e-05,5.6481761116300265e-05,12541.585789698152,12358.311518908009,2913410.378946881,92919.25660713199,7.482195932879985,0.23863445016057955,2870835.7658423306,91561.3972994978,7.372856171026746,0.2351472073531738,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,253,0.507,0.12,-0.005397477470999945,6,0.7746025225290001,0.005,0.0,101,0.5075000000000001,0.1,-0.2758164774709999,10,0.7741835225290001,0.5138822431660373,0.5194815203165177,0.427126187500521,0.45614658516470385,0.38712638227275475,0.6095386417385985,0.4635711278762544,0.4401332457932519,0.001250976,0.00686881,0.0004454182,0.002858333,0.0006689411,0.003808826,0.000349295,0.002312749,0.0002079531,0.001511782,0.0003941282,0.002579206,0.0002583305,0.001828453,0.000349295,0.002312749,2.6310775612866233,1.5944794590407798,0.5661901273787484,0.8102881947905839
26,56,1.2047,70.0,0.5371,261.0,2.56,E04001,0.0089,1.2136,0.6676000000000001,0.6765000000000001,1.01,0.0,0.03,263.61,8.320248569003212,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5190676420346007,4.433234524286382,1.0148300413458373,1.058370758669649,1.0804034510431373,1.3688798610431374,1.1699913935765243,0.8298783204593512,0.8078456280858628,0.445949920338734,-1.3404352763602527e-05,-19665999.891900245,-190982.7386034848,5.689903319560224e-05,5.648176111630028e-05,12768.305385363039,12581.717987408112,3365852.9826355507,106235.47461116283,8.644155207015844,0.27283304878955744,3316666.6786606526,104683.02108033432,8.517835356501887,0.26884605074139745,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,259,0.519,0.12,-0.005397477470999945,6,0.7746025225290001,0.005,0.0,103,0.5175,0.1,-0.2758164774709999,10,0.7741835225290001,0.5257638402878086,0.5294815203165176,0.42288536069211125,0.4544408346549005,0.38712638227275475,0.6095386417385985,0.4635711278762544,0.4401332457932519,0.001286126,0.007084737,0.0004905035,0.003111515,0.0006689411,0.003808826,0.000396607,0.002579304,0.0002192226,0.00158257,0.0004374496,0.002825722,0.0002583305,0.001828453,0.000396607,0.002579304,2.499621597039663,1.4122883410659552,0.5381752979885795,0.7177016699196335
26,56,1.2047,70.0,0.5487,280.0,2.57,E04001,0.0089,1.2136,0.6560000000000001,0.6649000000000002,1.01,0.0,0.03,282.8,8.872198965870863,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5306676420346006,4.433234524286382,1.0148300413458373,1.0399808533362638,1.061877686028946,1.362949376028946,1.167454228665495,0.8700361593927362,0.8481393267000539,0.4427515437432367,-5.9214521426846205e-06,-47758555.36540508,-434015.16014530073,5.6899033195602244e-05,5.6481761116300285e-05,13009.451089154356,12819.339750626234,3679072.768012852,115422.43849974286,9.448563614833326,0.296426931868774,3625309.281477099,113735.73287865332,9.310488682718656,0.29209514873609915,"[0.878,1.302]",0.991,"[1.050,1.500]",1.25,0.002,0.0,265,0.531,0.12,-0.005397477470999945,7,0.894602522529,0.005,0.0,106,0.5325,0.1,-0.2758164774709999,11,0.8741835225290002,0.5376427586838517,0.5444815203165176,0.4184831607102502,0.45184592726825884,0.43164799134548637,0.6628280361898936,0.45245284037268085,0.43006520197884285,0.00133114,0.00733914,0.0005342076,0.003360263,0.0009359723,0.005077779,0.0004446486,0.002849086,0.0002359159,0.001687257,0.0004811159,0.003073881,0.0003084868,0.002151113,0.0004446486,0.002849086,2.405838138631726,1.7561911250401527,0.5262831810880969,0.783216115921232
26,56,1.2047,70.0,0.5602,298.0,2.57,E04001,0.0089,1.2136,0.6445000000000001,0.6534000000000001,1.01,0.0,0.03,300.98,9.39509035879911,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5421676420346007,4.433234524286382,1.0148300413458373,1.0217494816695456,1.0435116258855668,1.3573356658855669,1.1650474951200775,0.9098478100594545,0.8880856658434333,0.4394677873739996,1.4123458095655991e-06,213106448.83250913,1819667.6639628825,5.689903319560226e-05,5.64817611163003e-05,13261.584378171203,13067.78853391459,3991471.6661419687,124593.78353375715,10.250863826952012,0.3199807027375885,3933142.9929376137,122773.05406580651,10.101064620985818,0.31530472069317106,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,271,0.543,0.12,-0.005397477470999945,7,0.894602522529,0.005,0.0,108,0.5425,0.1,0.17418352252900005,7,0.924183522529,0.5495190001651125,0.5501681730025713,0.4139136868905167,0.4252441532671211,0.43164799134548637,0.4496704583847132,0.45245284037268085,0.44874694928919356,0.001387979,0.007637273,0.000576092,0.003600312,0.0009359723,0.005077779,0.0004922435,0.003115716,0.0009874178,0.005735661,0.0005232389,0.003314971,0.0009537994,0.005185751,0.0004922435,0.003115716,2.346557921593159,1.5859653218716732,1.832760242145935,1.6392141846510198
26,56,1.2047,70.0,0.5718,332.0,2.98,E04001,0.0089,1.2136,0.6329000000000001,0.6418000000000001,1.01,0.0,0.03,335.32,10.500211816911122,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5537676420346006,4.433234524286382,1.0148300413458373,1.0033595763361607,1.0249858608713756,1.3519411008713755,1.162730020628768,0.9500056489928392,0.9283793644576244,0.4360391588979945,8.721577127926153e-06,38447174.7576844,341681.3216566251,5.689903319560222e-05,5.6481761116300265e-05,13529.872831490378,13332.156400836799,4536836.957855353,142066.53058652,11.65146636378611,0.364854064169657,4470538.684328595,139990.4661849738,11.481199697571313,0.35952233310495857,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,276,0.553,0.12,-0.005397477470999945,7,0.894602522529,0.005,0.0,110,0.5525,0.1,0.17418352252900005,7,0.924183522529,0.5594138245058105,0.5601681730025713,0.4099735115589145,0.4227972397315148,0.43164799134548637,0.4496704583847132,0.45245284037268085,0.44874694928919356,0.001449154,0.007921329,0.000615975,0.003833012,0.0009359723,0.005077779,0.0005388417,0.003378512,0.0009892373,0.005773942,0.0005638993,0.00355082,0.0009537994,0.005185751,0.0005388417,0.003378512,2.2911742289944446,1.4440698089731008,1.7149301624469242,1.4925545230090032
26,56,1.2047,70.0,0.5949,375.0,4.09,E04001,0.0089,1.2136,0.6098000000000001,0.6187000000000001,1.01,0.0,0.03,378.75,12.09010922448594,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5768676420346006,4.433234524286382,1.0148300413458373,0.9667382993360574,0.9880940357138049,1.3420000457138048,1.1584472563366037,1.0299751385929428,1.0086194022151953,0.42885392221688384,2.3001078921705233e-05,16466618.861195603,177817.74559020466,5.6899033195602244e-05,5.6481761116300285e-05,14109.327678852258,13903.143486116049,5343907.858365293,170583.31272138646,13.724179035155142,0.43809062323808773,5265815.595366454,168090.52331084324,13.523623144772642,0.43168866252432286,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,288,0.577,0.12,-0.005397477470999945,8,1.014602522529,0.005,0.0,115,0.5775,0.1,0.17418352252900005,8,1.0241835225290001,0.5831538297126855,0.5851681730025713,0.4000021825498368,0.41661517073601795,0.47476752402222344,0.5029598528360083,0.4400084533484038,0.43655701856129336,0.00161599,0.008728905,0.0006882185,0.004271105,0.001118204,0.005970485,0.0006243501,0.003872507,0.0009994055,0.005886213,0.0006382639,0.003996832,0.0009933564,0.005501766,0.0006243502,0.003872507,2.2914908801055516,1.5069890985514962,1.5459641030973823,1.3992664378792654
26,56,1.2047,70.0,0.6065,391.0,4.13,E04001,0.0089,1.2136,0.5982000000000001,0.6071000000000001,1.01,0.0,0.03,394.91,12.560185547196347,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5884676420346007,4.433234524286382,1.0148300413458373,0.9483483940026721,0.9695682706996136,1.3374105206996136,1.15646466469997,1.070132977526328,1.0489131008293864,0.42506134302026016,3.0027444584740437e-05,13151635.294356292,137540.84162389275,5.6899033195602244e-05,5.6481761116300285e-05,14424.896939039352,14214.101230103008,5696536.050196031,181179.3820535189,14.629795779641546,0.46530335901822656,5613290.716779979,178531.74883672563,14.41600581732873,0.4585037297488308,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,294,0.589,0.12,-0.005397477470999945,8,1.014602522529,0.005,0.0,117,0.5875,0.1,0.17418352252900005,8,1.0241835225290001,0.5950198264270554,0.5951681730025713,0.3947301096887873,0.4141190839674314,0.47476752402222344,0.5029598528360083,0.4400084533484038,0.43655701856129336,0.001726997,0.009193177,0.0007241751,0.004487311,0.001118204,0.005970485,0.0006633363,0.004105218,0.001007843,0.005939197,0.0006742772,0.004214183,0.0009933564,0.005501766,0.0006633363,0.004105218,2.3127524801916888,1.4025386829862938,1.4725003763409206,1.3022823707638573
26,56,1.2047,70.0,0.618,406.0,4.18,E04001,0.0089,1.2136,0.5867000000000001,0.5956000000000001,1.01,0.0,0.03,410.06,13.00607083173085,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.5999676420346006,4.433234524286382,1.0148300413458373,0.9301170223359542,0.9512022105562343,1.3331262105562343,1.1546108481026125,1.109944628193046,1.0888594399727658,0.42117652691175955,3.689436424387514e-05,11114434.64073444,113296.43661481237,5.689903319560224e-05,5.648176111630028e-05,14755.346731035375,14539.722051849465,6050577.480528366,191909.08473059436,15.539041991313638,0.4928592908263796,5962158.424581392,189104.65488003317,15.311964918486474,0.48565697776621225,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,299,0.599,0.12,-0.005397477470999945,9,1.134602522529,0.005,0.0,119,0.5975,0.1,0.17418352252900005,9,1.124183522529,0.6049061187448856,0.6051681730025713,0.39018331445383764,0.4116111912856086,0.5166096490576481,0.5562492472873034,0.4261667688647533,0.42375804928435784,0.00183512,0.009602385,0.0007612716,0.004704123,0.001206995,0.006546585,0.000698858,0.004327068,0.001018475,0.005996073,0.0007104019,0.004429377,0.0009886806,0.00566399,0.000698858,0.004327068,2.3135780882524895,1.5057991201021297,1.4074432574416866,1.3065331144047232
26,56,1.2047,70.0,0.6296,419.0,4.25,E04001,0.0089,1.2136,0.5751000000000001,0.5840000000000001,1.01,0.0,0.03,423.19,13.40172954286125,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.6115676420346007,4.433234524286382,1.0148300413458373,0.911727117002569,0.9326764455420431,1.3290726055420432,1.1528541128616592,1.1501024671264313,1.129153138586957,0.41712945159644865,4.371860401934754e-05,9679860.770776635,97212.61909733382,5.689903319560224e-05,5.648176111630028e-05,15107.572166031408,14886.80030204486,6393373.464942832,202467.59621841146,16.419407743741772,0.5199755708679055,6299945.019822364,199508.8714065904,16.179465599941093,0.5123769987911763,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,305,0.611,0.12,-0.005397477470999945,9,1.134602522529,0.005,0.0,122,0.6125,0.1,0.17418352252900005,9,1.124183522529,0.6167672251510083,0.6201681730025713,0.3845358763866529,0.40782932842858255,0.5166096490576481,0.5562492472873034,0.4261667688647533,0.42375804928435784,0.001972986,0.01010998,0.0008019038,0.004929931,0.001206995,0.006546585,0.0007359031,0.004551561,0.001036202,0.006086296,0.0007468995,0.00464859,0.0009886806,0.00566399,0.0007359031,0.004551561,2.341924263019803,1.4110380381002432,1.3601493787761947,1.224311993446777
26,56,1.2047,70.0,0.6411,442.0,4.4,E04001,0.0089,1.2136,0.5636000000000001,0.5725000000000001,1.01,0.0,0.03,446.42,14.110665142366607,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.6230676420346006,4.433234524286382,1.0148300413458373,0.8934957453358511,0.9143103853986638,1.3253195953986638,1.151225258322047,1.189914117793149,1.169099477730336,0.41298745335632536,5.037996590741457e-05,8861061.970951017,87336.30364272317,5.6899033195602224e-05,5.6481761116300265e-05,15476.730439665289,15250.563945801714,6909122.002875378,218386.9607327892,17.743948783614982,0.5608595483824521,6808156.756684802,215195.60107145717,17.484650690950662,0.5526635254496969,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,311,0.623,0.12,-0.005397477470999945,9,1.134602522529,0.005,0.0,124,0.6225,0.1,0.17418352252900005,9,1.124183522529,0.6286256666634102,0.6301681730025713,0.3786714276019973,0.40529611765592494,0.5166096490576481,0.5562492472873034,0.4261667688647533,0.42375804928435784,0.002124677,0.01062442,0.0008445334,0.005163082,0.001206995,0.006546585,0.0007745138,0.004777994,0.001052548,0.006151551,0.0007889755,0.004877627,0.0009886806,0.00566399,0.0007745138,0.004777995,2.3695860789308165,1.3241962152093076,1.3025626169190703,1.1489619369299058
26,56,1.2047,70.0,0.6527,456.0,4.46,E04001,0.0089,1.2136,0.5520000000000002,0.5609000000000002,1.01,0.0,0.03,460.56,14.532562864133771,1.2217304763960306,0.32898992833716556,0.6710100716628343,0.49029059656570206,0.01803235796539937,0.6346676420346006,4.433234524286382,1.0148300413458373,0.8751058400024659,0.8957846203844726,1.3218019103844725,1.1496964427119327,1.2300719567265341,1.2093931763445274,0.40867602176824314,5.699182847122277e-05,8081158.516129262,78256.83294670946,5.689903319560224e-05,5.648176111630028e-05,15870.592171232553,15638.670047829335,7309359.930382865,230640.37841946635,18.771836449225383,0.5923286722112332,7202545.877228279,227269.9555815257,18.497517499906422,0.583672780740413,"[0.878,1.302]",0.991,"[0.650,1.050]",0.8,0.002,0.0,317,0.635,0.12,-0.005397477470999945,10,1.254602522529,0.005,0.0,126,0.6325000000000001,0.1,0.17418352252900005,10,1.224183522529,0.6404814450774765,0.6401681730025713,0.37258059370594104,0.40275441321280964,0.5572815869439202,0.6095386417385985,0.41083301844767395,0.4105116646998041,0.002289746,0.01113292,0.0008971696,0.00541631,0.001321244,0.007256867,0.0008174846,0.005015806,0.001071185,0.006219142,0.0008371563,0.005121269,0.00099841,0.005868642,0.0008174847,0.005015807,2.386698684034144,1.449753314336048,1.2459347787949395,1.1666155441897184
