Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,ratio
6.0,12.0,1.93,18.0,0.017,1.0,0.0,-1.0,1.9130,18.0000,0.0170,0.0089,0.5508,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0172,1.0,0.0,-1.0,1.9128,18.0000,0.0172,0.0091,0.5513,0.3614,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0174,1.0,0.0,-1.0,1.9126,18.0000,0.0174,0.0093,0.5517,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0176,1.0,0.0,-1.0,1.9124,18.0000,0.0176,0.0095,0.5521,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0178,1.0,0.0,-1.0,1.9122,18.0000,0.0178,0.0097,0.5525,0.3613,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.018,1.0,0.0,-1.0,1.9120,18.0000,0.0180,0.0099,0.5529,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0182,1.0,0.0,-1.0,1.9118,18.0000,0.0182,0.0101,0.5533,0.3612,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0184,1.0,0.0,-1.0,1.9116,18.0000,0.0184,0.0103,0.5537,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0186,1.0,0.0,-1.0,1.9114,18.0000,0.0186,0.0105,0.5542,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0188,1.0,0.0,-1.0,1.9112,18.0000,0.0188,0.0107,0.5546,0.3611,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.019,1.0,0.0,-1.0,1.9110,18.0000,0.0190,0.0109,0.5550,0.3610,0.0,0.0,0.0,0.0,0.0,0.0,0
6.0,12.0,1.93,18.0,0.0192,1.0,0.0,-1.0,1.9108,18.0000,0.0192,0.0111,0.5554,0.3610,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,1.93,18.0,0.0194,1.0,0.0,-1.0,1.9106,18.0000,0.0194,0.0113,0.5558,0.3610,0.264,0.0,0.0,0.0,0.264,0.0,3.7878787878787876
6.0,12.0,1.93,18.0,0.0196,1.0,0.0,-1.0,1.9104,18.0000,0.0196,0.0115,0.5562,0.3609,1.944,0.0,0.0,0.0,1.944,0.0,0.51440329218107
6.0,12.0,1.93,18.0,0.0198,1.0,0.0,-1.0,1.9102,18.0000,0.0198,0.0117,0.5566,0.3609,10.356000000000002,0.0,0.0,0.0,10.356000000000002,0.0,0.09656237929702587
6.0,12.0,1.93,18.0,0.02,1.0,0.0,-1.0,1.9100,18.0000,0.0200,0.0119,0.5570,0.3608,38.964,0.0,0.0,0.0,38.964,0.0,0.0256647161482394
6.0,12.0,1.93,18.0,0.0202,1.0,0.0,-1.0,1.9098,18.0000,0.0202,0.0121,0.5575,0.3608,103.71599999999998,0.0,0.0,0.0,103.71599999999998,0.0,0.009641713911064833
6.0,12.0,1.93,18.0,0.0204,1.0,0.0,-1.0,1.9096,18.0000,0.0204,0.0123,0.5579,0.3608,195.18,0.0,0.0,0.0,195.18,0.0,0.005123475765959627
6.0,12.0,1.93,18.0,0.0206,1.0,0.0,-1.0,1.9094,18.0000,0.0206,0.0125,0.5583,0.3607,259.74,0.0,0.0,0.0,259.74,0.0,0.0038500038500038497
6.0,12.0,1.93,18.0,0.0208,1.0,0.0,-1.0,1.9092,18.0000,0.0208,0.0127,0.5587,0.3607,244.404,0.0,0.0,0.0,244.404,0.0,0.004091586062421237
6.0,12.0,1.93,18.0,0.021,1.0,0.0,-1.0,1.9090,18.0000,0.0210,0.0129,0.5591,0.3607,162.612,0.0,0.0,0.0,162.612,0.0,0.006149607655031609
6.0,12.0,1.93,18.0,0.0212,1.0,0.0,-1.0,1.9088,18.0000,0.0212,0.0131,0.5595,0.3606,76.5,0.0,0.0,0.0,76.5,0.0,0.013071895424836602
6.0,12.0,1.93,18.0,0.0214,1.0,0.0,-1.0,1.9086,18.0000,0.0214,0.0133,0.5599,0.3606,25.451999999999998,0.0,0.0,0.0,25.451999999999998,0.0,0.039289643250039294
6.0,12.0,1.93,18.0,0.0216,1.0,0.0,-1.0,1.9084,18.0000,0.0216,0.0135,0.5604,0.3605,5.9879999999999995,0.0,0.0,0.0,5.9879999999999995,0.0,0.16700066800267202
6.0,12.0,1.93,18.0,0.0218,1.0,0.0,-1.0,1.9082,18.0000,0.0218,0.0137,0.5608,0.3605,1.008,0.0,0.0,0.0,1.008,0.0,0.9920634920634921
6.0,12.0,1.93,18.0,0.022,1.0,0.0,-1.0,1.9080,18.0000,0.0220,0.0139,0.5612,0.3605,0.12,0.0,0.0,0.0,0.12,0.0,8.333333333333334
6.0,12.0,1.93,18.0,0.0222,1.0,0.0,-1.0,1.9078,18.0000,0.0222,0.0141,0.5616,0.3604,0.024,0.0,0.0,0.0,0.024,0.0,41.666666666666664
6.0,12.0,1.93,18.0,0.0224,1.0,0.0,-1.0,1.9076,18.0000,0.0224,0.0143,0.5620,0.3604,0.048,0.0,0.0,0.0,0.048,0.0,20.833333333333332
6.0,12.0,1.93,18.0,0.0226,1.0,0.0,-1.0,1.9074,18.0000,0.0226,0.0145,0.5624,0.3603,0.40800000000000003,0.0,0.0,0.0,0.40800000000000003,0.0,2.4509803921568625
6.0,12.0,1.93,18.0,0.0228,1.0,0.0,-1.0,1.9072,18.0000,0.0228,0.0147,0.5628,0.3603,3.048,0.0,0.0,0.0,3.048,0.0,0.32808398950131235
6.0,12.0,1.93,18.0,0.023,1.0,0.0,-1.0,1.9070,18.0000,0.0230,0.0149,0.5632,0.3603,16.428,0.0,0.0,0.0,16.428,0.0,0.06087168249330411
6.0,12.0,1.93,18.0,0.0232,1.0,0.0,-1.0,1.9068,18.0000,0.0232,0.0151,0.5637,0.3602,62.891999999999996,0.0,0.0,0.0,62.891999999999996,0.0,0.01590027348470394
6.0,12.0,1.93,18.0,0.0234,1.0,0.0,-1.0,1.9066,18.0000,0.0234,0.0153,0.5641,0.3602,170.292,0.0,0.0,0.0,170.292,0.0,0.005872266459962887
6.0,12.0,1.93,18.0,0.0236,1.0,0.0,-1.0,1.9064,18.0000,0.0236,0.0155,0.5645,0.3602,326.1,0.0,0.0,0.0,326.1,0.0,0.0030665440049064702
6.0,12.0,1.93,18.0,0.0238,1.0,0.0,-1.0,1.9062,18.0000,0.0238,0.0157,0.5649,0.3601,441.52799999999996,0.0,0.0,0.0,441.52799999999996,0.0,0.002264862024605461
6.0,12.0,1.93,18.0,0.024,1.0,0.0,-1.0,1.9060,18.0000,0.0240,0.0159,0.5653,0.3601,422.72400000000005,0.0,0.0,0.0,422.72400000000005,0.0,0.002365609712247234
6.0,12.0,1.93,18.0,0.0242,1.0,0.0,-1.0,1.9058,18.0000,0.0242,0.0161,0.5657,0.3600,286.164,0.0,0.0,0.0,286.164,0.0,0.0034944996575390335
6.0,12.0,1.93,18.0,0.0244,1.0,0.0,-1.0,1.9056,18.0000,0.0244,0.0163,0.5661,0.3600,137.016,0.0,0.0,0.0,137.016,0.0,0.007298417703041981
6.0,12.0,1.93,18.0,0.0246,1.0,0.0,-1.0,1.9054,18.0000,0.0246,0.0165,0.5665,0.3600,46.727999999999994,0.0,0.0,0.0,46.727999999999994,0.0,0.02140044512925869
6.0,12.0,1.93,18.0,0.0248,1.0,0.0,-1.0,1.9052,18.0000,0.0248,0.0167,0.5670,0.3599,13.728000000000002,0.0,0.0,0.0,13.728000000000002,0.0,0.07284382284382283
6.0,12.0,1.93,18.0,0.025,1.0,0.0,-1.0,1.9050,18.0000,0.0250,0.0169,0.5674,0.3599,15.744,0.0,0.0,0.0,15.744,0.0,0.06351626016260163
6.0,12.0,1.93,18.0,0.0252,1.0,0.0,-1.0,1.9048,18.0000,0.0252,0.0171,0.5678,0.3599,52.32000000000001,0.0,0.0,0.0,52.32000000000001,0.0,0.0191131498470948
6.0,12.0,1.93,18.0,0.0254,1.0,0.0,-1.0,1.9046,18.0000,0.0254,0.0173,0.5682,0.3598,138.612,0.0,0.0,0.0,138.612,0.0,0.00721438259313768
6.0,12.0,1.93,18.0,0.0256,1.0,0.0,-1.0,1.9044,18.0000,0.0256,0.0175,0.5686,0.3598,260.808,0.0,0.0,0.0,260.808,0.0,0.0038342382135517316
6.0,12.0,1.93,18.0,0.0258,1.0,0.0,-1.0,1.9042,18.0000,0.0258,0.0177,0.5690,0.3597,347.052,0.0,0.0,0.0,347.052,0.0,0.0028814125837050356
6.0,12.0,1.93,18.0,0.026,1.0,0.0,-1.0,1.9040,18.0000,0.0260,0.0179,0.5694,0.3597,326.568,0.0,0.0,0.0,326.568,0.0,0.003062149383895544
6.0,12.0,1.93,18.0,0.0262,1.0,0.0,-1.0,1.9038,18.0000,0.0262,0.0181,0.5699,0.3597,217.296,0.0,0.0,0.0,217.296,0.0,0.004602017524482733
6.0,12.0,1.93,18.0,0.0264,1.0,0.0,-1.0,1.9036,18.0000,0.0264,0.0183,0.5703,0.3596,102.26400000000001,0.0,0.0,0.0,102.26400000000001,0.0,0.009778612219353828
6.0,12.0,1.93,18.0,0.0266,1.0,0.0,-1.0,1.9034,18.0000,0.0266,0.0185,0.5707,0.3596,34.08,0.0,0.0,0.0,34.08,0.0,0.029342723004694836
6.0,12.0,1.93,18.0,0.0268,1.0,0.0,-1.0,1.9032,18.0000,0.0268,0.0187,0.5711,0.3596,8.111999999999998,0.0,0.0,0.0,8.111999999999998,0.0,0.12327416173570022
6.0,12.0,1.93,18.0,0.027,1.0,0.0,-1.0,1.9030,18.0000,0.0270,0.0189,0.5715,0.3595,1.488,0.0,0.0,0.0,1.488,0.0,0.6720430107526881
6.0,12.0,1.93,18.0,0.0272,1.0,0.0,-1.0,1.9028,18.0000,0.0272,0.0191,0.5719,0.3595,0.372,0.0,0.0,0.0,0.372,0.0,2.6881720430107525
6.0,12.0,1.93,18.0,0.0274,1.0,0.0,-1.0,1.9026,18.0000,0.0274,0.0193,0.5723,0.3594,0.324,0.0,0.0,0.0,0.324,0.0,3.0864197530864197
6.0,12.0,1.93,18.0,0.0276,1.0,0.0,-1.0,1.9024,18.0000,0.0276,0.0195,0.5727,0.3594,0.46799999999999997,0.0,0.0,0.0,0.46799999999999997,0.0,2.1367521367521367
6.0,12.0,1.93,18.0,0.0278,1.0,0.0,-1.0,1.9022,18.0000,0.0278,0.0197,0.5732,0.3594,0.708,0.0,0.0,0.0,0.708,0.0,1.4124293785310735
6.0,12.0,1.93,18.0,0.028,1.0,0.0,-1.0,1.9020,18.0000,0.0280,0.0199,0.5736,0.3593,1.044,0.0,0.0,0.0,1.044,0.0,0.9578544061302682
6.0,12.0,1.93,18.0,0.0282,1.0,0.0,-1.0,1.9018,18.0000,0.0282,0.0201,0.5740,0.3593,1.512,0.0,0.0,0.0,1.512,0.0,0.6613756613756614
6.0,12.0,1.93,18.0,0.0284,1.0,0.0,-1.0,1.9016,18.0000,0.0284,0.0203,0.5744,0.3593,2.1239999999999997,0.0,0.0,0.0,2.1239999999999997,0.0,0.47080979284369123
6.0,12.0,1.93,18.0,0.0286,1.0,0.0,-1.0,1.9014,18.0000,0.0286,0.0205,0.5748,0.3592,2.8800000000000003,0.0,0.0,0.0,2.8800000000000003,0.0,0.34722222222222215
6.0,12.0,1.93,18.0,0.0288,1.0,0.0,-1.0,1.9012,18.0000,0.0288,0.0207,0.5752,0.3592,3.7439999999999998,0.0,0.0,0.0,3.7439999999999998,0.0,0.2670940170940171
6.0,12.0,1.93,18.0,0.029,1.0,0.0,-1.0,1.9010,18.0000,0.0290,0.0209,0.5756,0.3591,4.668,0.0,0.0,0.0,4.668,0.0,0.21422450728363324
6.0,12.0,1.93,18.0,0.0292,1.0,0.0,-1.0,1.9008,18.0000,0.0292,0.0211,0.5760,0.3591,5.592,0.0,0.0,0.0,5.592,0.0,0.178826895565093
6.0,12.0,1.93,18.0,0.0294,1.0,0.0,-1.0,1.9006,18.0000,0.0294,0.0213,0.5765,0.3591,6.4079999999999995,0.0,0.0,0.0,6.4079999999999995,0.0,0.15605493133583023
6.0,12.0,1.93,18.0,0.0296,1.0,0.0,-1.0,1.9004,18.0000,0.0296,0.0215,0.5769,0.3590,7.044,0.0,0.0,0.0,7.044,0.0,0.1419647927314026
6.0,12.0,1.93,18.0,0.0298,1.0,0.0,-1.0,1.9002,18.0000,0.0298,0.0217,0.5773,0.3590,7.416,0.0,0.0,0.0,7.416,0.0,0.1348435814455232
6.0,12.0,1.93,18.0,0.03,1.0,0.0,-1.0,1.9000,18.0000,0.0300,0.0219,0.5777,0.3590,7.476,0.0,0.0,0.0,7.476,0.0,0.1337613697164259
6.0,12.0,1.93,18.0,0.0302,1.0,0.0,-1.0,1.8998,18.0000,0.0302,0.0221,0.5781,0.3589,7.236,0.0,0.0,0.0,7.236,0.0,0.13819789939192925
6.0,12.0,1.93,18.0,0.0304,1.0,0.0,-1.0,1.8996,18.0000,0.0304,0.0223,0.5785,0.3589,6.779999999999999,0.0,0.0,0.0,6.779999999999999,0.0,0.1474926253687316
6.0,12.0,1.93,18.0,0.0306,1.0,0.0,-1.0,1.8994,18.0000,0.0306,0.0225,0.5789,0.3588,6.288,0.0,0.0,0.0,6.288,0.0,0.15903307888040713
6.0,12.0,1.93,18.0,0.0308,1.0,0.0,-1.0,1.8992,18.0000,0.0308,0.0227,0.5794,0.3588,6.12,0.0,0.0,0.0,6.12,0.0,0.16339869281045752
6.0,12.0,1.93,18.0,0.031,1.0,0.0,-1.0,1.8990,18.0000,0.0310,0.0229,0.5798,0.3588,7.02,0.0,0.0,0.0,7.02,0.0,0.14245014245014245
6.0,12.0,1.93,18.0,0.0312,1.0,0.0,-1.0,1.8988,18.0000,0.0312,0.0231,0.5802,0.3587,13.200000000000001,0.0,0.0,0.0,13.200000000000001,0.0,0.07575757575757575
6.0,12.0,1.93,18.0,0.0314,1.0,0.0,-1.0,1.8986,18.0000,0.0314,0.0233,0.5806,0.3587,46.5,0.0,0.0,0.0,46.5,0.0,0.021505376344086023
6.0,12.0,1.93,18.0,0.0316,1.0,0.0,-1.0,1.8984,18.0000,0.0316,0.0235,0.5810,0.3586,175.00799999999998,0.0,0.0,0.0,175.00799999999998,0.0,0.005714024501737064
6.0,12.0,1.93,18.0,0.0318,1.0,0.0,-1.0,1.8982,18.0000,0.0318,0.0237,0.5814,0.3586,508.58400000000006,0.0,0.0,0.0,508.58400000000006,0.0,0.001966243531058783
6.0,12.0,1.93,18.0,0.032,1.0,0.0,-1.0,1.8980,18.0000,0.0320,0.0239,0.5818,0.3586,1066.092,0.0,0.0,0.0,1066.092,0.0,0.0009380053503825185
6.0,12.0,1.93,18.0,0.0322,1.0,0.0,-1.0,1.8978,18.0000,0.0322,0.0241,0.5822,0.3585,1601.28,0.0,0.0,0.0,1601.28,0.0,0.0006245003996802559
6.0,12.0,1.93,18.0,0.0324,1.0,0.0,-1.0,1.8976,18.0000,0.0324,0.0243,0.5827,0.3585,1742.22,0.0,0.0,0.0,1742.22,0.0,0.0005739803239544948
6.0,12.0,1.93,18.0,0.0326,1.0,0.0,-1.0,1.8974,18.0000,0.0326,0.0245,0.5831,0.3585,1430.34,12.768,0.0,7.176,1410.396,19.956,0.000699134471524253
6.0,12.0,1.93,18.0,0.0328,1.0,0.0,-1.0,1.8972,18.0000,0.0328,0.0247,0.5835,0.3584,969.0839999999998,50.16,0.0,28.272,890.6519999999998,78.432,0.0010319022912358476
6.0,12.0,1.93,18.0,0.033,1.0,0.0,-1.0,1.8970,18.0000,0.0330,0.0249,0.5839,0.3584,575.34,70.788,0.0,39.996,464.54400000000004,110.796,0.0017381026871067541
6.0,12.0,1.93,18.0,0.0332,1.0,0.0,-1.0,1.8968,18.0000,0.0332,0.0251,0.5843,0.3583,342.972,87.48,0.0,49.56,205.92000000000002,137.04,0.0029156899105466337
6.0,12.0,1.93,18.0,0.0334,1.0,0.0,-1.0,1.8966,18.0000,0.0334,0.0253,0.5847,0.3583,235.99200000000002,102.204,0.0,58.056,75.732,160.26,0.004237431777348384
6.0,12.0,1.93,18.0,0.0336,1.0,0.0,-1.0,1.8964,18.0000,0.0336,0.0255,0.5851,0.3583,203.97599999999997,115.74000000000001,0.0,65.904,22.332,181.64399999999998,0.00490253755343766
6.0,12.0,1.93,18.0,0.0338,1.0,0.0,-1.0,1.8962,18.0000,0.0338,0.0257,0.5855,0.3582,207.54000000000002,128.47199999999998,0.0,73.35600000000001,5.712000000000001,201.81599999999997,0.00481834827021297
6.0,12.0,1.93,18.0,0.034,1.0,0.0,-1.0,1.8960,18.0000,0.0340,0.0259,0.5860,0.3582,223.2,140.64,0.0,80.508,2.052,221.14800000000002,0.004480286738351255
6.0,12.0,1.93,18.0,0.0342,1.0,0.0,-1.0,1.8958,18.0000,0.0342,0.0261,0.5864,0.3582,241.452,152.388,0.0,87.468,1.596,239.856,0.004141609926610672
6.0,12.0,1.93,18.0,0.0344,1.0,0.0,-1.0,1.8956,18.0000,0.0344,0.0263,0.5868,0.3581,259.788,163.836,0.0,94.28399999999999,1.6679999999999997,258.12,0.0038492925000384926
6.0,12.0,1.93,18.0,0.0346,1.0,0.0,-1.0,1.8954,18.0000,0.0346,0.0265,0.5872,0.3581,277.82399999999996,175.056,0.0,100.992,1.7759999999999998,276.048,0.0035994010596636723
6.0,12.0,1.93,18.0,0.0348,1.0,0.0,-1.0,1.8952,18.0000,0.0348,0.0267,0.5876,0.3580,295.572,186.096,0.0,107.64000000000001,1.8359999999999999,293.736,0.0033832704045038096
6.0,12.0,1.93,18.0,0.035,1.0,0.0,-1.0,1.8950,18.0000,0.0350,0.0269,0.5880,0.3580,313.14,197.00400000000002,0.0,114.24000000000001,1.896,311.244,0.0031934597943411892
6.0,12.0,1.93,18.0,0.0352,1.0,0.0,-1.0,1.8948,18.0000,0.0352,0.0271,0.5884,0.3580,330.6,207.81600000000003,0.0,120.804,1.98,328.62,0.003024803387779794
6.0,12.0,1.93,18.0,0.0354,1.0,0.0,-1.0,1.8946,18.0000,0.0354,0.0273,0.5889,0.3579,348.024,218.54399999999998,0.0,127.36800000000001,2.112,345.924,0.0028733650552835435
6.0,12.0,1.93,18.0,0.0356,1.0,0.0,-1.0,1.8944,18.0000,0.0356,0.0275,0.5893,0.3579,365.448,229.236,0.0,133.93200000000002,2.2800000000000002,363.168,0.0027363674175258862
6.0,12.0,1.93,18.0,0.0358,1.0,0.0,-1.0,1.8942,18.0000,0.0358,0.0277,0.5897,0.3579,382.992,239.892,0.0,140.51999999999998,2.592,380.41200000000003,0.002611020595730459
6.0,12.0,1.93,18.0,0.036,1.0,0.0,-1.0,1.8940,18.0000,0.0360,0.0279,0.5901,0.3578,400.9920000000001,250.536,0.0,147.12,3.3359999999999994,397.644,0.002493815337961854
6.0,12.0,1.93,18.0,0.0362,1.0,0.0,-1.0,1.8938,18.0000,0.0362,0.0281,0.5905,0.3578,420.02399999999994,261.18,0.0,153.74400000000003,5.1,414.924,0.0023808163343047068
6.0,12.0,1.93,18.0,0.0364,1.0,0.0,-1.0,1.8936,18.0000,0.0364,0.0283,0.5909,0.3577,440.5079999999999,271.82399999999996,0.0,160.404,8.268,432.24,0.002270106331780581
6.0,12.0,1.93,18.0,0.0366,1.0,0.0,-1.0,1.8934,18.0000,0.0366,0.0285,0.5913,0.3577,461.61600000000004,282.504,0.0,167.11199999999997,12.0,449.61600000000004,0.002166302727808395
6.0,12.0,1.93,18.0,0.0368,1.0,0.0,-1.0,1.8932,18.0000,0.0368,0.0287,0.5917,0.3577,481.176,293.208,0.0,173.856,14.111999999999998,467.076,0.0020782416413121186
6.0,12.0,1.93,18.0,0.037,1.0,0.0,-1.0,1.8930,18.0000,0.0370,0.0289,0.5922,0.3576,497.688,303.948,0.0,180.66000000000003,13.068,484.62,0.0020092909614055393
6.0,12.0,1.93,18.0,0.0372,1.0,0.0,-1.0,1.8928,18.0000,0.0372,0.0291,0.5926,0.3576,512.124,314.736,0.0,187.524,9.864,502.26000000000005,0.0019526520920714514
6.0,12.0,1.93,18.0,0.0374,1.0,0.0,-1.0,1.8926,18.0000,0.0374,0.0293,0.5930,0.3576,526.788,325.572,0.0,194.43599999999998,6.779999999999999,520.0079999999999,0.0018982968480679135
6.0,12.0,1.93,18.0,0.0376,1.0,0.0,-1.0,1.8924,18.0000,0.0376,0.0295,0.5934,0.3575,542.952,336.468,0.0,201.408,5.064,537.876,0.0018417834357364923
6.0,12.0,1.93,18.0,0.0378,1.0,0.0,-1.0,1.8922,18.0000,0.0378,0.0297,0.5938,0.3575,560.424,347.424,0.0,208.45200000000003,4.548,555.876,0.0017843632678115142
6.0,12.0,1.93,18.0,0.038,1.0,0.0,-1.0,1.8920,18.0000,0.0380,0.0299,0.5942,0.3574,578.592,358.452,0.0,215.556,4.584,574.008,0.001728333609866711
6.0,12.0,1.93,18.0,0.0382,1.0,0.0,-1.0,1.8918,18.0000,0.0382,0.0301,0.5946,0.3574,597.0840000000001,369.552,0.0,222.732,4.800000000000001,592.284,0.0016748062249197766
6.0,12.0,1.93,18.0,0.0384,1.0,0.0,-1.0,1.8916,18.0000,0.0384,0.0303,0.5951,0.3574,615.768,380.72399999999993,0.0,229.98000000000002,5.076,610.692,0.0016239882553169376
6.0,12.0,1.93,18.0,0.0386,1.0,0.0,-1.0,1.8914,18.0000,0.0386,0.0305,0.5955,0.3573,634.62,391.968,0.0,237.3,5.352,629.268,0.0015757461157858246
6.0,12.0,1.93,18.0,0.0388,1.0,0.0,-1.0,1.8912,18.0000,0.0388,0.0307,0.5959,0.3573,653.64,403.29599999999994,0.0,244.69199999999998,5.652,647.9879999999999,0.0015298941313261123
6.0,12.0,1.93,18.0,0.039,1.0,0.0,-1.0,1.8910,18.0000,0.0390,0.0309,0.5963,0.3573,672.84,414.72,0.0,252.16800000000003,5.964,666.8879999999999,0.001486237441293621
6.0,12.0,1.93,18.0,0.0392,1.0,0.0,-1.0,1.8908,18.0000,0.0392,0.0311,0.5967,0.3572,692.22,426.22800000000007,0.0,259.716,6.276,685.944,0.001444627430585652
6.0,12.0,1.93,18.0,0.0394,1.0,0.0,-1.0,1.8906,18.0000,0.0394,0.0313,0.5971,0.3572,711.792,437.82,0.0,267.348,6.611999999999999,705.1679999999999,0.0014049048036505047
6.0,12.0,1.93,18.0,0.0396,1.0,0.0,-1.0,1.8904,18.0000,0.0396,0.0315,0.5975,0.3571,731.5440000000001,449.5079999999999,0.0,275.064,6.959999999999999,724.584,0.0013669717747667944
6.0,12.0,1.93,18.0,0.0398,1.0,0.0,-1.0,1.8902,18.0000,0.0398,0.0317,0.5979,0.3571,751.5,461.304,0.0,282.864,7.332,744.168,0.0013306719893546241
6.0,12.0,1.93,18.0,0.04,1.0,0.0,-1.0,1.8900,18.0000,0.0400,0.0319,0.5984,0.3571,771.648,473.184,0.0,290.748,7.704000000000001,763.944,0.0012959276768682094
6.0,12.0,1.93,18.0,0.0402,1.0,0.0,-1.0,1.8898,18.0000,0.0402,0.0321,0.5988,0.3570,792.0,485.184,0.0,298.71599999999995,8.100000000000001,783.8999999999999,0.0012626262626262627
6.0,12.0,1.93,18.0,0.0404,1.0,0.0,-1.0,1.8896,18.0000,0.0404,0.0323,0.5992,0.3570,812.568,497.28,0.0,306.78000000000003,8.508,804.06,0.0012306662334721525
6.0,12.0,1.93,18.0,0.0406,1.0,0.0,-1.0,1.8894,18.0000,0.0406,0.0325,0.5996,0.3569,833.3400000000001,509.47200000000004,0.0,314.928,8.928,824.4000000000001,0.0011999904000767991
6.0,12.0,1.93,18.0,0.0408,1.0,0.0,-1.0,1.8892,18.0000,0.0408,0.0327,0.6000,0.3569,854.3279999999999,521.784,0.0,323.15999999999997,9.372,844.9440000000001,0.0011705106235544195
6.0,12.0,1.93,18.0,0.041,1.0,0.0,-1.0,1.8890,18.0000,0.0410,0.0329,0.6004,0.3569,875.5319999999999,534.2040000000001,0.0,331.488,9.828,865.6919999999999,0.0011421627079307212
6.0,12.0,1.93,18.0,0.0412,1.0,0.0,-1.0,1.8888,18.0000,0.0412,0.0331,0.6008,0.3568,887.352,540.816,0.0,336.22799999999995,10.308,877.0440000000001,0.0011269484939460327
6.0,12.0,1.93,18.0,0.0414,1.0,0.0,-1.0,1.8886,18.0000,0.0414,0.0333,0.6012,0.3568,898.5239999999999,547.02,0.0,340.716,10.787999999999998,887.7360000000001,0.0011129363266868778
6.0,12.0,1.93,18.0,0.0416,1.0,0.0,-1.0,1.8884,18.0000,0.0416,0.0335,0.6017,0.3568,909.7919999999999,553.26,0.0,345.24,11.304,898.5,0.001099152333720235
6.0,12.0,1.93,18.0,0.0418,1.0,0.0,-1.0,1.8882,18.0000,0.0418,0.0337,0.6021,0.3567,921.1679999999999,559.548,0.0,349.788,11.82,909.3359999999999,0.0010855783092769181
6.0,12.0,1.93,18.0,0.042,1.0,0.0,-1.0,1.8880,18.0000,0.0420,0.0339,0.6025,0.3567,932.6279999999999,565.8720000000001,0.0,354.384,12.372,920.2560000000001,0.001072238877666122
6.0,12.0,1.93,18.0,0.0422,1.0,0.0,-1.0,1.8878,18.0000,0.0422,0.0341,0.6029,0.3566,944.184,572.2560000000001,0.0,359.00399999999996,12.924,931.2599999999999,0.0010591155961126222
6.0,12.0,1.93,18.0,0.0424,1.0,0.0,-1.0,1.8876,18.0000,0.0424,0.0343,0.6033,0.3566,955.836,578.6759999999999,0.0,363.65999999999997,13.512,942.336,0.0010462045790282015
6.0,12.0,1.93,18.0,0.0426,1.0,0.0,-1.0,1.8874,18.0000,0.0426,0.0345,0.6037,0.3566,967.596,585.144,0.0,368.35200000000003,14.100000000000001,953.496,0.0010334891835022055
6.0,12.0,1.93,18.0,0.0428,1.0,0.0,-1.0,1.8872,18.0000,0.0428,0.0347,0.6041,0.3565,979.452,591.66,0.0,373.068,14.724,964.7279999999998,0.0010209790780967315
6.0,12.0,1.93,18.0,0.043,1.0,0.0,-1.0,1.8870,18.0000,0.0430,0.0349,0.6046,0.3565,991.4039999999999,598.224,0.0,377.832,15.347999999999999,976.0440000000001,0.001008670531892145
6.0,12.0,1.93,18.0,0.0432,1.0,0.0,-1.0,1.8868,18.0000,0.0432,0.0351,0.6050,0.3565,1003.452,604.8240000000001,0.0,382.62,16.008,987.4440000000001,0.0009965598753104285
6.0,12.0,1.93,18.0,0.0434,1.0,0.0,-1.0,1.8866,18.0000,0.0434,0.0353,0.6054,0.3564,1015.608,611.484,0.0,387.4440000000001,16.68,998.928,0.0009846318658380006
6.0,12.0,1.93,18.0,0.0436,1.0,0.0,-1.0,1.8864,18.0000,0.0436,0.0355,0.6058,0.3564,1027.8600000000001,618.1800000000001,0.0,392.304,17.363999999999997,1010.496,0.0009728951413616639
6.0,12.0,1.93,18.0,0.0438,1.0,0.0,-1.0,1.8862,18.0000,0.0438,0.0357,0.6062,0.3563,1040.22,624.9359999999999,0.0,397.19999999999993,18.084000000000003,1022.136,0.0009613351021899214
6.0,12.0,1.93,18.0,0.044,1.0,0.0,-1.0,1.8860,18.0000,0.0440,0.0359,0.6066,0.3563,1052.676,631.74,0.0,402.13199999999995,18.804,1033.8719999999998,0.0009499599116917267
6.0,12.0,1.93,18.0,0.0442,1.0,0.0,-1.0,1.8858,18.0000,0.0442,0.0361,0.6070,0.3563,1065.24,638.592,0.0,407.09999999999997,19.548000000000002,1045.692,0.0009387555855957343
