Z,A,E0,ThetaDeg,nu,cross,error,dataSet
26,56,4.6289,25,1.9843,316,3.99,E04001
26,56,4.6289,25,1.9988,317,3.92,E04001
26,56,4.6289,25,2.0134,325,3.94,E04001
26,56,4.6289,25,2.028,334,4.01,E04001
26,56,4.6289,25,2.0426,348,4.08,E04001
26,56,4.6289,25,2.0571,341,3.98,E04001
26,56,4.6289,25,2.0717,357,4.12,E04001
26,56,4.6289,25,2.0863,373,4.21,E04001
26,56,4.6289,25,2.1009,385,4.28,E04001
26,56,4.6289,25,2.1155,387,4.23,E04001
26,56,4.6289,25,2.13,408,4.38,E04001
26,56,4.6289,25,2.1446,425,4.52,E04001
26,56,4.6289,25,2.1592,432,4.52,E04001
26,56,4.6289,25,2.1738,440,4.55,E04001
26,56,4.6289,25,2.1883,444,4.56,E04001
26,56,4.6289,25,2.2029,456,4.61,E04001
26,56,4.6289,25,2.2175,474,4.72,E04001
26,56,4.6289,25,2.2321,479,4.77,E04001
26,56,4.6289,25,2.2467,492,4.92,E04001
26,56,4.6289,25,2.2467,494,6.75,E04001
26,56,4.6289,25,2.2612,503,5.09,E04001
26,56,4.6289,25,2.2612,498,6.36,E04001
26,56,4.6289,25,2.2758,519,5.37,E04001
26,56,4.6289,25,2.2758,497,6.03,E04001
26,56,4.6289,25,2.2904,525,5.97,E04001
26,56,4.6289,25,2.305,529,5.85,E04001
26,56,4.6289,25,2.3195,535,5.81,E04001
26,56,4.6289,25,2.3341,542,5.83,E04001
26,56,4.6289,25,2.3487,553,5.9,E04001
26,56,4.6289,25,2.3633,544,5.76,E04001
26,56,4.6289,25,2.3779,567,5.92,E04001
26,56,4.6289,25,2.3924,569,5.91,E04001
26,56,4.6289,25,2.407,575,5.93,E04001
26,56,4.6289,25,2.4216,579,5.89,E04001
26,56,4.6289,25,2.4362,594,5.99,E04001
26,56,4.6289,25,2.4507,613,6.12,E04001
26,56,4.6289,25,2.4653,628,6.19,E04001
26,56,4.6289,25,2.4799,629,6.17,E04001
26,56,4.6289,25,2.4945,636,6.18,E04001
26,56,4.6289,25,2.5091,653,6.31,E04001
26,56,4.6289,25,2.5236,654,6.36,E04001
26,56,4.6289,25,2.5382,658,6.54,E04001
26,56,4.6289,25,2.5528,673,6.91,E04001
26,56,4.6289,25,2.5674,690,7.36,E04001
26,56,5.15,11.97,1.2299,16300,247,E04001
26,56,5.15,11.97,1.249,16600,242,E04001
26,56,5.15,11.97,1.268,16700,237,E04001
26,56,5.15,11.97,1.287,17000,236,E04001
26,56,5.15,11.97,1.3061,17000,233,E04001
26,56,5.15,11.97,1.3251,17200,237,E04001
26,56,5.15,11.97,1.3442,17200,235,E04001
26,56,5.15,11.97,1.3632,17200,235,E04001
26,56,5.15,11.97,1.3823,17400,237,E04001
26,56,5.15,11.97,1.4013,17300,235,E04001
26,56,5.15,11.97,1.4203,17500,237,E04001
26,56,5.15,11.97,1.4394,17400,236,E04001
26,56,5.15,11.97,1.4584,17300,234,E04001
26,56,5.15,11.97,1.4775,17500,236,E04001
26,56,5.15,11.97,1.4965,17400,234,E04001
26,56,5.15,11.97,1.5155,17400,234,E04001
26,56,5.15,11.97,1.5346,17200,232,E04001
26,56,5.15,11.97,1.5536,17200,231,E04001
26,56,5.15,11.97,1.5727,17000,229,E04001
26,56,5.15,11.97,1.5917,17100,229,E04001
26,56,5.15,11.97,1.6108,17000,227,E04001
26,56,5.15,11.97,1.6298,16900,226,E04001
26,56,5.15,11.97,1.6488,16700,224,E04001
26,56,5.15,11.97,1.6679,16600,222,E04001
26,56,5.15,11.97,1.6869,16700,224,E04001
26,56,5.15,11.97,1.706,16500,221,E04001
26,56,5.15,11.97,1.725,16400,219,E04001
26,56,5.15,11.97,1.7441,16500,217,E04001
26,56,5.15,11.97,1.7631,16400,218,E04001
26,56,5.15,11.97,1.7821,16100,216,E04001
26,56,5.15,11.97,1.8012,16300,218,E04001
26,56,5.15,11.97,1.8202,15900,216,E04001
26,56,5.15,11.97,1.8393,16100,221,E04001
26,56,5.15,11.97,1.8583,15800,224,E04001
26,56,5.15,11.97,1.8773,15800,245,E04001
26,56,5.15,11.97,1.8964,15600,242,E04001
26,56,5.15,11.97,1.9154,15300,239,E04001
26,56,5.15,11.97,1.9345,15400,240,E04001
26,56,5.15,11.97,1.9535,15300,239,E04001
26,56,5.15,11.97,1.9726,15300,239,E04001
26,56,5.15,11.97,1.9916,15300,239,E04001
26,56,5.15,11.97,2.0106,14900,234,E04001
26,56,5.15,11.97,2.0297,15100,235,E04001
26,56,5.15,11.97,2.0487,14900,234,E04001
26,56,5.15,11.97,2.0678,14900,233,E04001
26,56,5.15,11.97,2.0868,14500,227,E04001
26,56,5.15,11.97,2.1059,14500,226,E04001
26,56,5.15,11.97,2.1249,14300,224,E04001
26,56,5.15,11.97,2.1439,14500,227,E04001
26,56,5.15,11.97,2.163,14400,225,E04001
26,56,5.15,11.97,2.182,14100,226,E04001
26,56,5.15,11.97,2.2011,14200,235,E04001
26,56,5.15,11.97,2.2201,14200,245,E04001
26,56,5.15,11.97,2.2391,13800,247,E04001
26,56,5.15,11.97,2.2582,14000,272,E04001
26,56,5.15,11.97,2.2772,13300,305,E04001
26,56,5.15,17.975,1.2349,581,21.2,E04001
26,56,5.15,17.975,1.2517,601,20.3,E04001
26,56,5.15,17.975,1.2686,637,19.7,E04001
26,56,5.15,17.975,1.2854,674,19.4,E04001
26,56,5.15,17.975,1.3022,674,18.6,E04001
26,56,5.15,17.975,1.319,718,18.6,E04001
26,56,5.15,17.975,1.3358,738,19,E04001
26,56,5.15,17.975,1.3526,771,18.6,E04001
26,56,5.15,17.975,1.3694,821,19.4,E04001
26,56,5.15,17.975,1.3862,837,19.6,E04001
26,56,5.15,17.975,1.4031,878,20.3,E04001
26,56,5.15,17.975,1.4199,886,20.5,E04001
26,56,5.15,17.975,1.4367,905,20.7,E04001
26,56,5.15,17.975,1.4535,950,21.4,E04001
26,56,5.15,17.975,1.4703,967,21.6,E04001
26,56,5.15,17.975,1.4871,1030,22.5,E04001
26,56,5.15,17.975,1.5039,1080,23.1,E04001
26,56,5.15,17.975,1.5207,1090,23.3,E04001
26,56,5.15,17.975,1.5376,1140,24.1,E04001
26,56,5.15,17.975,1.5544,1170,24.4,E04001
26,56,5.15,17.975,1.5712,1180,24.5,E04001
26,56,5.15,17.975,1.588,1190,24.6,E04001
26,56,5.15,17.975,1.6048,1220,24.9,E04001
26,56,5.15,17.975,1.6216,1290,25.8,E04001
26,56,5.15,17.975,1.6384,1320,26.1,E04001
26,56,5.15,17.975,1.6552,1340,26.3,E04001
26,56,5.15,17.975,1.6721,1380,26.7,E04001
26,56,5.15,17.975,1.6889,1410,27,E04001
26,56,5.15,17.975,1.7057,1450,28,E04001
26,56,5.15,17.975,1.7225,1510,29.3,E04001
26,56,5.15,17.975,1.7393,1560,30.4,E04001
26,56,5.15,17.975,1.7561,1580,31.3,E04001
26,56,5.15,17.975,1.7729,1670,33.3,E04001
26,56,5.15,17.975,1.7897,1590,27.4,E04001
26,56,5.15,17.975,1.8066,1640,27.8,E04001
26,56,5.15,17.975,1.8234,1660,28.2,E04001
26,56,5.15,17.975,1.841,1710,31.3,E04001
26,56,5.15,17.975,1.8578,1720,31,E04001
26,56,5.15,17.975,1.8746,1780,31.7,E04001
26,56,5.15,17.975,1.8914,1780,31.7,E04001
26,56,5.15,17.975,1.9082,1810,32.1,E04001
26,56,5.15,17.975,1.925,1850,32.5,E04001
26,56,5.15,17.975,1.9418,1850,32.6,E04001
26,56,5.15,17.975,1.9586,1870,32.8,E04001
26,56,5.15,17.975,1.9754,1930,33.5,E04001
26,56,5.15,17.975,1.9922,1930,33.5,E04001
26,56,5.15,17.975,2.009,1970,34,E04001
26,56,5.15,17.975,2.0259,1960,33.6,E04001
26,56,5.15,17.975,2.0427,1980,34,E04001
26,56,5.15,17.975,2.0595,1990,34,E04001
26,56,5.15,17.975,2.0763,2030,34.5,E04001
26,56,5.15,17.975,2.0931,2030,34.3,E04001
26,56,5.15,17.975,2.1099,2100,35.1,E04001
26,56,5.15,17.975,2.1267,2050,34.5,E04001
26,56,5.15,17.975,2.1435,2150,35.6,E04001
26,56,5.15,17.975,2.1603,2130,36.6,E04001
26,56,5.15,17.975,2.1771,2120,37.1,E04001
26,56,5.15,17.975,2.1939,2180,38.7,E04001
26,56,5.15,17.975,2.2107,2190,39.8,E04001
26,56,5.15,17.975,2.2276,2220,43.2,E04001
26,56,5.15,17.975,2.2444,2260,45.9,E04001
26,56,5.15,22.98,1.2621,8.46,0.822,E04001
26,56,5.15,22.98,1.2769,6.72,0.682,E04001
26,56,5.15,22.98,1.2918,10.1,0.822,E04001
26,56,5.15,22.98,1.3066,11.3,0.872,E04001
26,56,5.15,22.98,1.3215,11.3,0.82,E04001
26,56,5.15,22.98,1.3363,14,0.885,E04001
26,56,5.15,22.98,1.3512,16,0.975,E04001
26,56,5.15,22.98,1.366,18.6,1.02,E04001
26,56,5.15,22.98,1.3809,20.4,1.03,E04001
26,56,5.15,22.98,1.3957,24.4,1.13,E04001
26,56,5.15,22.98,1.4106,27,1.21,E04001
26,56,5.15,22.98,1.4254,29.6,1.25,E04001
26,56,5.15,22.98,1.4403,32.4,1.33,E04001
26,56,5.15,22.98,1.4551,31.4,1.27,E04001
26,56,5.15,22.98,1.47,34.9,1.37,E04001
26,56,5.15,22.98,1.4848,40.7,1.5,E04001
26,56,5.15,22.98,1.4996,41.2,1.46,E04001
26,56,5.15,22.98,1.5145,47,1.6,E04001
26,56,5.15,22.98,1.5293,48.1,1.62,E04001
26,56,5.15,22.98,1.5442,49.2,1.62,E04001
26,56,5.15,22.98,1.559,56.2,1.76,E04001
26,56,5.15,22.98,1.5739,58,1.76,E04001
26,56,5.15,22.98,1.5887,64.8,1.9,E04001
26,56,5.15,22.98,1.6036,68.3,1.94,E04001
26,56,5.15,22.98,1.6184,68.5,1.95,E04001
26,56,5.15,22.98,1.6333,73.2,2.01,E04001
26,56,5.15,22.98,1.6481,81.5,2.17,E04001
26,56,5.15,22.98,1.663,81,2.14,E04001
26,56,5.15,22.98,1.6778,83.3,2.15,E04001
26,56,5.15,22.98,1.6927,89.8,2.36,E04001
26,56,5.15,22.98,1.7075,96.3,2.44,E04001
26,56,5.15,22.98,1.7224,105,2.66,E04001
26,56,5.15,22.98,1.7372,105,2.72,E04001
26,56,5.15,22.98,1.752,109,2.57,E04001
26,56,5.15,22.98,1.7669,118,2.78,E04001
26,56,5.15,22.98,1.7817,119,2.81,E04001
26,56,5.15,22.98,1.7966,124,2.84,E04001
26,56,5.15,22.98,1.8114,129,3.02,E04001
26,56,5.15,22.98,1.8263,141,3.3,E04001
26,56,5.15,22.98,1.8411,149,4.43,E04001
26,56,5.15,22.98,1.856,141,4.19,E04001
26,56,5.15,22.98,1.8708,153,4.4,E04001
26,56,5.15,22.98,1.8857,173,4.76,E04001
26,56,5.15,22.98,1.9005,167,4.63,E04001
26,56,5.15,22.98,1.9154,172,4.73,E04001
26,56,5.15,22.98,1.9302,183,4.89,E04001
26,56,5.15,22.98,1.9451,195,5.09,E04001
26,56,5.15,22.98,1.9599,201,5.21,E04001
26,56,5.15,22.98,1.9748,210,5.34,E04001
26,56,5.15,22.98,1.9896,219,5.47,E04001
26,56,5.15,22.98,2.0044,229,5.62,E04001
26,56,5.15,22.98,2.0193,246,5.91,E04001
26,56,5.15,22.98,2.0341,249,5.91,E04001
26,56,5.15,22.98,2.049,260,6.05,E04001
26,56,5.15,22.98,2.0638,270,6.17,E04001
26,56,5.15,22.98,2.0787,275,6.24,E04001
26,56,5.15,22.98,2.0935,280,6.32,E04001
26,56,5.15,22.98,2.1084,293,6.51,E04001
26,56,5.15,22.98,2.1232,291,6.44,E04001
26,56,5.15,22.98,2.1381,306,6.77,E04001
26,56,5.15,22.98,2.1529,324,7.15,E04001
26,56,5.15,22.98,2.1678,331,7.43,E04001
26,56,5.15,22.98,2.1826,344,7.77,E04001
26,56,5.15,22.98,2.1975,340,6.7,E04001
26,56,5.15,22.98,2.2123,357,6.91,E04001
26,56,5.15,22.98,2.2272,365,7,E04001
26,56,5.15,22.98,2.242,381,7.27,E04001
26,56,5.15,22.98,2.2568,385,7.28,E04001
26,56,5.15,22.98,2.2717,393,8.35,E04001
26,56,5.15,22.98,2.2865,396,8.39,E04001
26,56,5.15,22.98,2.3014,398,8.25,E04001
26,56,5.15,22.98,2.3162,426,8.64,E04001
26,56,5.15,22.98,2.3311,421,8.59,E04001
26,56,5.15,22.98,2.3459,439,8.83,E04001
26,56,5.15,22.98,2.3608,438,8.79,E04001
26,56,5.15,22.98,2.3756,435,8.72,E04001
26,56,5.15,22.98,2.3905,468,9.17,E04001
26,56,5.15,22.98,2.4053,462,9.07,E04001
26,56,5.15,22.98,2.4202,493,9.47,E04001
26,56,5.15,22.98,2.435,496,9.51,E04001
26,56,5.15,22.98,2.4499,502,9.57,E04001
26,56,5.15,22.98,2.4647,498,9.52,E04001
26,56,5.15,22.98,2.4796,526,9.86,E04001
26,56,5.15,22.98,2.4944,524,9.8,E04001
26,56,5.15,22.98,2.5092,537,9.97,E04001
26,56,5.15,22.98,2.5241,552,10.2,E04001
26,56,5.15,22.98,2.5389,562,10.6,E04001
26,56,5.15,22.98,2.5538,583,11.1,E04001
26,56,5.15,22.98,2.5686,580,11.4,E04001
26,56,5.15,22.98,2.5828,587,9.07,E04001
26,56,5.15,22.98,2.5977,594,9.1,E04001
26,56,5.15,22.98,2.6125,597,9.05,E04001
26,56,5.15,22.98,2.6274,615,9.34,E04001
26,56,5.15,22.98,2.6422,606,9.65,E04001
26,56,5.15,22.98,2.6571,622,9.67,E04001
26,56,5.15,22.98,2.6719,622,9.58,E04001
26,56,5.15,22.98,2.6868,633,9.69,E04001
26,56,5.15,22.98,2.7016,643,9.8,E04001
26,56,5.15,22.98,2.7165,658,9.96,E04001
26,56,5.15,22.98,2.7313,655,9.94,E04001
26,56,5.15,22.98,2.7462,670,10.1,E04001
26,56,5.15,22.98,2.761,684,10.3,E04001
26,56,5.15,22.98,2.7759,688,10.3,E04001
26,56,5.15,22.98,2.7907,701,10.5,E04001
26,56,5.15,22.98,2.8056,696,10.4,E04001
26,56,5.15,22.98,2.8204,697,10.4,E04001
26,56,5.15,22.98,2.8353,717,10.6,E04001
26,56,5.15,22.98,2.8501,712,10.5,E04001
26,56,5.15,22.98,2.865,738,10.8,E04001
26,56,5.15,22.98,2.8798,740,11.1,E04001
26,56,5.15,22.98,2.8947,761,11.6,E04001
26,56,5.15,22.98,2.9095,755,11.7,E04001
26,56,5.15,22.98,2.9244,767,12.5,E04001
26,56,5.15,22.98,2.9392,777,13.1,E04001
26,56,5.15,22.98,2.9541,781,13.7,E04001
26,56,0.1546,180,0.0058,459,15,Hotta:1984
26,56,0.1546,180,0.0158,4120,54,Hotta:1984
26,56,0.1546,180,0.0258,7080,81,Hotta:1984
26,56,0.1546,180,0.0357,10000,94,Hotta:1984
26,56,0.1546,180,0.0457,12500,117,Hotta:1984
26,56,0.1546,180,0.0556,14300,166,Hotta:1984
26,56,0.1546,180,0.0656,14200,181,Hotta:1984
26,56,0.1546,180,0.0756,12600,381,Hotta:1984
26,56,0.1546,180,0.0855,10700,418,Hotta:1984
26,56,0.1546,180,0.0955,7540,412,Hotta:1984
26,56,0.1546,180,0.1055,6810,469,Hotta:1984
26,56,0.1546,180,0.1154,6170,821,Hotta:1984
26,56,0.1737,180,0.0061,514,29,Hotta:1984
26,56,0.1737,180,0.0161,3850,85,Hotta:1984
26,56,0.1737,180,0.026,5940,121,Hotta:1984
26,56,0.1737,180,0.036,8660,131,Hotta:1984
26,56,0.1737,180,0.0459,10500,165,Hotta:1984
26,56,0.1737,180,0.0558,12300,162,Hotta:1984
26,56,0.1737,180,0.0658,13200,177,Hotta:1984
26,56,0.1737,180,0.0757,13300,188,Hotta:1984
26,56,0.1737,180,0.0857,12500,193,Hotta:1984
26,56,0.1737,180,0.0956,9820,186,Hotta:1984
26,56,0.1737,180,0.1055,8010,185,Hotta:1984
26,56,0.1737,180,0.1155,6910,193,Hotta:1984
26,56,0.1737,180,0.1254,6650,279,Hotta:1984
26,56,0.1737,180,0.1353,8580,258,Hotta:1984
26,56,0.1922,180,0.0064,331,27,Hotta:1984
26,56,0.1922,180,0.0163,3010,75,Hotta:1984
26,56,0.1922,180,0.0262,4580,98,Hotta:1984
26,56,0.1922,180,0.0362,6630,128,Hotta:1984
26,56,0.1922,180,0.0461,8760,151,Hotta:1984
26,56,0.1922,180,0.0561,10100,146,Hotta:1984
26,56,0.1922,180,0.066,11100,177,Hotta:1984
26,56,0.1922,180,0.0759,12400,216,Hotta:1984
26,56,0.1922,180,0.0859,11800,171,Hotta:1984
26,56,0.1922,180,0.0958,11200,141,Hotta:1984
26,56,0.1922,180,0.1058,9530,175,Hotta:1984
26,56,0.1922,180,0.1157,7910,172,Hotta:1984
26,56,0.1922,180,0.1256,6000,190,Hotta:1984
26,56,0.1922,180,0.1356,5620,205,Hotta:1984
26,56,0.1922,180,0.1455,4260,218,Hotta:1984
26,56,0.2065,180,0.0066,236,10,Hotta:1984
26,56,0.2065,180,0.0166,2130,36,Hotta:1984
26,56,0.2065,180,0.0265,3350,49,Hotta:1984
26,56,0.2065,180,0.0364,5100,65,Hotta:1984
26,56,0.2065,180,0.0464,6530,78,Hotta:1984
26,56,0.2065,180,0.0563,8250,88,Hotta:1984
26,56,0.2065,180,0.0663,9360,123,Hotta:1984
26,56,0.2065,180,0.0762,10500,78,Hotta:1984
26,56,0.2065,180,0.0861,10700,88,Hotta:1984
26,56,0.2065,180,0.0961,10800,115,Hotta:1984
26,56,0.2065,180,0.106,10000,113,Hotta:1984
26,56,0.2065,180,0.116,8500,100,Hotta:1984
26,56,0.2065,180,0.1259,7190,174,Hotta:1984
26,56,0.2211,180,0.0068,160,11,Hotta:1984
26,56,0.2211,180,0.0167,1460,28,Hotta:1984
26,56,0.2211,180,0.0267,2650,37,Hotta:1984
26,56,0.2211,180,0.0366,3870,47,Hotta:1984
26,56,0.2211,180,0.0465,5110,58,Hotta:1984
26,56,0.2211,180,0.0565,6460,45,Hotta:1984
26,56,0.2211,180,0.0664,7570,70,Hotta:1984
26,56,0.2211,180,0.0764,8490,78,Hotta:1984
26,56,0.2211,180,0.0863,9020,93,Hotta:1984
26,56,0.2211,180,0.0963,9000,89,Hotta:1984
26,56,0.2211,180,0.1062,8810,95,Hotta:1984
26,56,0.2211,180,0.1161,8150,74,Hotta:1984
26,56,0.2211,180,0.1261,6940,70,Hotta:1984
26,56,0.2211,180,0.136,6080,85,Hotta:1984
26,56,0.2211,180,0.1459,5060,141,Hotta:1984
26,56,0.2211,180,0.1559,4430,137,Hotta:1984
26,56,0.2211,180,0.1658,4060,145,Hotta:1984
26,56,0.2356,180,0.0071,105,9,Hotta:1984
26,56,0.2356,180,0.017,935,27,Hotta:1984
26,56,0.2356,180,0.0269,1860,34,Hotta:1984
26,56,0.2356,180,0.0368,2910,45,Hotta:1984
26,56,0.2356,180,0.0468,3940,57,Hotta:1984
26,56,0.2356,180,0.0567,4940,60,Hotta:1984
26,56,0.2356,180,0.0666,5890,71,Hotta:1984
26,56,0.2356,180,0.0765,6930,74,Hotta:1984
26,56,0.2356,180,0.0864,7870,86,Hotta:1984
26,56,0.2356,180,0.0964,8330,84,Hotta:1984
26,56,0.2356,180,0.1063,8240,80,Hotta:1984
26,56,0.2356,180,0.1162,8170,66,Hotta:1984
26,56,0.2356,180,0.1261,7790,87,Hotta:1984
26,56,0.2356,180,0.136,6770,80,Hotta:1984
26,56,0.2356,180,0.146,5750,77,Hotta:1984
26,56,0.2356,180,0.1559,5100,160,Hotta:1984
26,56,0.2356,180,0.1658,4870,171,Hotta:1984
26,56,0.2356,180,0.1757,4830,190,Hotta:1984
26,56,0.2519,180,0.0173,487,35,Hotta:1984
26,56,0.2519,180,0.0272,1040,50,Hotta:1984
26,56,0.2519,180,0.0371,1970,65,Hotta:1984
26,56,0.2519,180,0.047,2720,79,Hotta:1984
26,56,0.2519,180,0.0569,3940,94,Hotta:1984
26,56,0.2519,180,0.0668,4380,110,Hotta:1984
26,56,0.2519,180,0.0768,5460,123,Hotta:1984
26,56,0.2519,180,0.0867,6230,125,Hotta:1984
26,56,0.2519,180,0.0966,6920,120,Hotta:1984
26,56,0.2519,180,0.1065,7290,137,Hotta:1984
26,56,0.2519,180,0.1164,7500,129,Hotta:1984
26,56,0.2519,180,0.1264,6840,135,Hotta:1984
26,56,0.2519,180,0.1363,6770,127,Hotta:1984
26,56,0.2519,180,0.1462,5850,126,Hotta:1984
26,56,0.2519,180,0.1561,5030,123,Hotta:1984
26,56,0.2519,180,0.1661,4150,121,Hotta:1984
26,56,0.2519,180,0.176,4310,129,Hotta:1984
26,56,0.2519,180,0.1859,4130,137,Hotta:1984
26,56,0.2519,180,0.1958,4790,162,Hotta:1984
26,56,0.2519,180,0.0073,53,11,Hotta:1984
26,56,0.2712,180,0.0177,212,21,Hotta:1984
26,56,0.2712,180,0.0276,608,31,Hotta:1984
26,56,0.2712,180,0.0375,1070,41,Hotta:1984
26,56,0.2712,180,0.0474,1630,52,Hotta:1984
26,56,0.2712,180,0.0573,2570,67,Hotta:1984
26,56,0.2712,180,0.0673,3090,77,Hotta:1984
26,56,0.2712,180,0.0772,4030,80,Hotta:1984
26,56,0.2712,180,0.0871,4620,83,Hotta:1984
26,56,0.2712,180,0.097,5540,95,Hotta:1984
26,56,0.2712,180,0.107,6010,104,Hotta:1984
26,56,0.2712,180,0.1169,6190,104,Hotta:1984
26,56,0.2712,180,0.1268,6450,110,Hotta:1984
26,56,0.2712,180,0.1367,6180,108,Hotta:1984
26,56,0.2712,180,0.1466,6380,105,Hotta:1984
26,56,0.2712,180,0.1566,5140,101,Hotta:1984
26,56,0.2712,180,0.1665,4690,92,Hotta:1984
26,56,0.2712,180,0.1764,4400,94,Hotta:1984
26,56,0.2712,180,0.1863,4360,160,Hotta:1984
26,56,0.2712,180,0.1962,4590,190,Hotta:1984
26,56,0.2712,180,0.2061,4280,217,Hotta:1984
26,56,0.2712,180,0.0077,8,4,Hotta:1984
26,56,0.2928,180,0.0181,42,8,Hotta:1984
26,56,0.2928,180,0.0281,170,13,Hotta:1984
26,56,0.2928,180,0.038,389,21,Hotta:1984
26,56,0.2928,180,0.0479,877,34,Hotta:1984
26,56,0.2928,180,0.0578,1380,44,Hotta:1984
26,56,0.2928,180,0.0678,1860,50,Hotta:1984
26,56,0.2928,180,0.0777,2670,56,Hotta:1984
26,56,0.2928,180,0.0876,3450,66,Hotta:1984
26,56,0.2928,180,0.0975,3980,69,Hotta:1984
26,56,0.2928,180,0.1074,4780,84,Hotta:1984
26,56,0.2928,180,0.1173,5370,92,Hotta:1984
26,56,0.2928,180,0.1273,5680,80,Hotta:1984
26,56,0.2928,180,0.1372,5830,96,Hotta:1984
26,56,0.2928,180,0.1471,5640,91,Hotta:1984
26,56,0.2928,180,0.157,5670,96,Hotta:1984
26,56,0.2928,180,0.1669,4880,85,Hotta:1984
26,56,0.2928,180,0.1769,4920,94,Hotta:1984
26,56,0.2928,180,0.1868,4480,98,Hotta:1984
26,56,0.2928,180,0.1967,4170,101,Hotta:1984
26,56,0.2928,180,0.2066,3960,103,Hotta:1984
26,56,0.2928,180,0.2166,4630,220,Hotta:1984
26,56,0.2928,180,0.2265,5060,281,Hotta:1984
26,56,0.2928,180,0.0082,7,3,Hotta:1984
26,56,0.3122,180,0.0186,12,5,Hotta:1984
26,56,0.3122,180,0.0285,49,8,Hotta:1984
26,56,0.3122,180,0.0384,171,18,Hotta:1984
26,56,0.3122,180,0.0483,416,30,Hotta:1984
26,56,0.3122,180,0.0582,775,35,Hotta:1984
26,56,0.3122,180,0.0681,1070,41,Hotta:1984
26,56,0.3122,180,0.078,1510,53,Hotta:1984
26,56,0.3122,180,0.0879,2110,66,Hotta:1984
26,56,0.3122,180,0.0978,2790,77,Hotta:1984
26,56,0.3122,180,0.1077,3150,84,Hotta:1984
26,56,0.3122,180,0.1176,3810,93,Hotta:1984
26,56,0.3122,180,0.1275,4240,97,Hotta:1984
26,56,0.3122,180,0.1374,4580,99,Hotta:1984
26,56,0.3122,180,0.1473,4450,91,Hotta:1984
26,56,0.3122,180,0.1572,4650,92,Hotta:1984
26,56,0.3122,180,0.1671,4360,101,Hotta:1984
26,56,0.3122,180,0.177,4360,90,Hotta:1984
26,56,0.3122,180,0.1869,3790,93,Hotta:1984
26,56,0.3122,180,0.1968,3900,89,Hotta:1984
26,56,0.3122,180,0.2067,3600,89,Hotta:1984
26,56,0.3122,180,0.2166,3440,91,Hotta:1984
26,56,0.3122,180,0.2265,3660,98,Hotta:1984
26,56,0.3122,180,0.2364,4120,111,Hotta:1984
26,56,0.3122,180,0.0087,19,6,Hotta:1984
26,56,0.3331,180,0.0191,11,4,Hotta:1984
26,56,0.3331,180,0.029,38,7,Hotta:1984
26,56,0.3331,180,0.0389,51,9,Hotta:1984
26,56,0.3331,180,0.0488,153,15,Hotta:1984
26,56,0.3331,180,0.0587,309,20,Hotta:1984
26,56,0.3331,180,0.0686,549,38,Hotta:1984
26,56,0.3331,180,0.0785,896,50,Hotta:1984
26,56,0.3331,180,0.0884,1300,43,Hotta:1984
26,56,0.3331,180,0.0983,1800,44,Hotta:1984
26,56,0.3331,180,0.1082,2230,51,Hotta:1984
26,56,0.3331,180,0.1181,2630,53,Hotta:1984
26,56,0.3331,180,0.128,3130,60,Hotta:1984
26,56,0.3331,180,0.1379,3540,63,Hotta:1984
26,56,0.3331,180,0.1478,3900,70,Hotta:1984
26,56,0.3331,180,0.1577,4160,71,Hotta:1984
26,56,0.3331,180,0.1676,4080,81,Hotta:1984
26,56,0.3331,180,0.1775,4270,77,Hotta:1984
26,56,0.3331,180,0.1874,3910,74,Hotta:1984
26,56,0.3331,180,0.1973,3880,75,Hotta:1984
26,56,0.3331,180,0.2072,3560,72,Hotta:1984
26,56,0.3331,180,0.2171,3500,70,Hotta:1984
26,56,0.3331,180,0.227,3520,73,Hotta:1984
26,56,0.3331,180,0.2369,4200,93,Hotta:1984
26,56,0.3331,180,0.2468,4510,88,Hotta:1984
26,56,0.3331,180,0.2567,4000,167,Hotta:1984
26,56,0.3331,180,0.0092,18,6,Hotta:1984
26,56,0.5553,180,0.2724,327,33.1,Hotta:1984
26,56,0.5553,180,0.2814,428,33,Hotta:1984
26,56,0.5553,180,0.2941,536,31.1,Hotta:1984
26,56,0.5553,180,0.3025,511,29.2,Hotta:1984
26,56,0.5553,180,0.3139,460,29.2,Hotta:1984
26,56,0.5553,180,0.3212,575,54.4,Hotta:1984
26,56,0.5553,180,0.3346,932,52.5,Hotta:1984
26,56,0.5553,180,0.3414,988,54.4,Hotta:1984
26,56,0.5553,180,0.3549,903,54.4,Hotta:1984
26,56,0.5553,180,0.3614,1010,62.2,Hotta:1984
26,56,0.5553,180,0.3752,1030,60.3,Hotta:1984
26,56,0.5553,180,0.381,1120,64.2,Hotta:1984
26,56,0.5553,180,0.3954,1300,73.9,Hotta:1984
26,56,0.5553,180,0.4006,1410,83.6,Hotta:1984
26,56,0.5553,180,0.4154,1800,107,Hotta:1984
26,56,0.5553,180,0.42,1860,105,Hotta:1984
26,56,0.5553,180,0.4254,2070,121,Hotta:1984
26,56,0.5553,180,0.4296,2260,128,Hotta:1984
26,56,0.12,90,0.01,211000,12600,Meziani:1984is
26,56,0.12,90,0.02,203000,13200,Meziani:1984is
26,56,0.12,90,0.03,146000,12900,Meziani:1984is
26,56,0.12,90,0.04,106000,14700,Meziani:1984is
26,56,0.12,90,0.05,45400,17300,Meziani:1984is
26,56,0.12,140,0.01,15000,760,Meziani:1984is
