qvcenter,Q2center,nu,RL,RLerr,RT,RTerr,Chi2,num_points,Chi2/DOF,Ex,W2
0.57,,0.28096125294060137,16.03714282521088,2.7614069576185956,70.33199484291629,2.7253996014974526,3.9616349146649217,10.0,0.4952043643331152,0.2786036657286865,1.1616321635436262
0.57,,0.3053258244974878,20.591868829939074,4.384677581607546,66.04098198475845,4.190730341585595,10.375049838274192,8.0,1.7291749730456987,0.30310515858629977,1.2216380362915336
0.57,,0.3292219586867263,5.968892750067398,3.6436201165792075,82.96086661589483,3.0278928398700726,13.183336510363052,10.0,1.6479170637953815,0.3271466357002268,1.281643470296266
0.57,,0.3526756871901112,0.4638758251376579,5.495728962728222,97.75918614211271,3.116746678897147,10.630310434105795,9.0,1.518615776300828,0.3507536609721582,1.3416485129578717
0.57,,0.3757107156849996,0.3741379291137956,14.627915438343438,107.03870985660745,6.122881821990119,7.9999669994376,7.0,1.59999339988752,0.37394951407424365,1.4016532050853578
0.57,,0.3983487048977994,42.189646848341404,23.63634708883064,107.75705771123519,7.3354995507684775,3.184816567416775,5.0,1.0616055224722583,0.39675546645785537,1.4616575820039
0.57,,0.4206095094341652,17.166803697595494,10.288419126191775,127.42831190918713,6.735117501373437,8.466804026835852,6.0,2.116701006708963,0.4191910158964648,1.521661674446094
0.57,,0.4425113818912678,-13.203619116737215,15.823612063555213,152.64455862993435,10.660758956528936,5.649428505381953,5.0,1.8831428351273176,0.4412740869334531,1.5816655092748506
0.57,,0.46407114822963647,3.7222732326552546,18.61912146213016,147.1482916728144,11.095143456155913,12.11163815930484,8.0,2.01860635988414,0.4630212031051833,1.6416691100739047
0.649,,0.023831827662153415,0.38783189207617047,0.086414357230325,0.1095015326614839,0.036411401289914914,5.356038748754783,3.0,5.356038748754783,0.019799968972258844,0.5044446994108219
0.649,,0.03462577951282242,0.8012434253495243,0.11600518183026019,0.3777469235598425,0.049861453434677794,0.02000604182463122,4.0,0.01000302091231561,0.03059996898508486,0.5253310351775395
0.649,,0.05453260936236071,2.5423604088420815,0.3349951161085194,1.242595251035708,0.1412903944955727,39.518319883296066,3.0,39.518319883296066,0.05052381125994854,0.5644619779813683
0.649,,0.06355699877274595,0.6259779552299796,0.16134946936106515,3.7864479073096065,0.19263210091921398,50.693604946419924,3.0,50.693604946419924,0.05955841550694046,0.5824623464410001
0.649,,0.0725008134304993,1.133060844627476,0.24898623295189082,6.761032143097051,0.26625042378087777,1.6719287184300236,4.0,0.8359643592150118,0.06851389418291812,0.6004627019168338
0.649,,0.09015510957735673,1.3015478213725475,0.6597184093475683,12.688546842790126,0.5829051723218465,0.08197002760644825,3.0,0.08197002760644825,0.08619571500513981,0.6364633765688557
0.649,,0.09886956346944697,-0.20715656843344993,1.2747937582075033,18.826946559806736,1.1086525618396814,0.02000604182463108,4.0,0.01000302091231554,0.09492595811400874,0.654463696959976
0.649,,0.10751139785859531,2.154357143147725,0.727345084520362,18.344844817566553,0.6521672369575393,7.422588178868466,5.0,2.474196059622822,0.10358488783304869,0.6724640068044647
0.649,,0.12458427963364971,4.158791441057093,1.1073010478382996,25.699726749421625,1.35591483372552,0.8514072359960098,3.0,0.8514072359960098,0.12069575143068294,0.7084645968702422
0.649,,0.13301868671319228,3.77702245165632,1.4001647063829368,34.35787223518862,1.5958195138657287,4.125919566681192,4.0,2.062959783340596,0.1291509845806782,0.7264648780207965
0.649,,0.1413872014004851,9.538738439754836,2.253251145356467,31.650782853193324,1.8143423637216525,0.020006041824630602,4.0,0.010003020912315301,0.13754151046819038,0.7444651504881361
0.649,,0.1496913443920469,8.711526170619004,1.9387583578367793,41.610466988387714,1.990827030570283,4.083801343257559,3.0,4.083801343257559,0.14586882244061627,0.7624654146684163
0.649,,0.15793257877345845,6.463745939633846,2.5178468764205535,46.1178934652459,1.8218786029553793,7.184734736867426,3.0,7.184734736867426,0.1541343572704409,0.7804656709340532
0.649,,0.1661123130295955,11.122355914680584,3.0246617226363197,46.072003984045594,4.049211788070513,0.15570173514258856,3.0,0.15570173514258856,0.1623394981113417,0.7984659196354775
0.649,,0.17423190385558884,12.718838422088929,2.639330888731868,53.682206196697656,1.9986524158272148,6.415934845658085,4.0,3.2079674228290425,0.17048557725860308,0.8164661611027331
0.649,,0.19029583864548572,14.235174509167225,2.187531904047546,58.84707221687883,2.131076373374229,6.013529094191634,5.0,2.004509698063878,0.18660564067746901,0.8524666235616204
0.649,,0.1982426598674516,9.55435492112676,3.7270750538691315,65.67762714432499,3.6731616250062524,0.020006041824630866,4.0,0.010003020912315433,0.19458205765391962,0.8704668451239489
0.649,,0.20613429663693228,7.715444412330389,5.788626466170049,67.2673130024655,6.164769149067458,0.020006041824631053,4.0,0.010003020912315527,0.20250428272772913,0.8884670605958516
0.649,,0.2139718829242212,13.458799743478528,3.7701490910545483,66.15294527934724,2.9400354668716147,1.1114185154533132,4.0,0.5557092577266566,0.2103734294747294,0.9064672702250522
0.649,,0.2294892501523329,12.684006810336063,3.5304330588760013,68.49294197481689,2.5997625526361188,0.017453058823679576,4.0,0.008726529411839788,0.22595675592354827,0.9424676728808399
0.649,,0.24480309849209347,16.357273901347643,3.828396413448563,67.98700803925303,2.649011309178833,0.6968121028827222,4.0,0.3484060514413611,0.2413402239999118,0.9784680548232736
0.649,,0.25992123200522455,12.383650264358701,4.087075762185713,69.25470469668952,2.9050585493812338,1.9853482880929105,3.0,1.9853482880929105,0.2565314974080451,1.0144684176105898
0.649,,0.2674092103132394,11.888793615683877,6.997015658857886,69.93135099311571,6.646758917460572,0.020006041824631202,4.0,0.010003020912315601,0.2640573242739492,1.0324685922658183
0.649,,0.274850968376088,12.739328352824733,4.134373394897708,67.38075332652481,2.902786274487781,1.7263470146137971,3.0,1.7263470146137971,0.27153776222187,1.050468762648548
0.649,,0.28959918032197285,20.71071322616957,4.4909020794296906,61.84629086667289,3.357791589651492,0.34631150532886945,3.0,0.34631150532886945,0.286365767550615,1.0864690912086354
0.649,,0.30417233257754517,7.658792959767882,4.540221817221369,65.7775639264122,3.4489089748366304,0.8551101793170115,3.0,0.8551101793170115,0.30102186185817303,1.1224694044437267
0.649,,0.3257170505257878,7.010031205906519,7.094725260587124,65.60403152988476,6.217936288795529,0.020006041824631202,4.0,0.010003020912315601,0.3226966587546425,1.1764698478281836
0.649,,0.3328174724041634,8.741888389536037,5.202573284172628,67.7395116755428,4.504373075356418,0.020006041824631195,4.0,0.010003020912315598,0.3298418998862656,1.1944699890366393
0.649,,0.3398784492161483,5.674708935887618,7.295317372222528,70.9742804899493,6.502394949303253,0.02000604182463095,4.0,0.010003020912315475,0.3369484054239942,1.2124701271333402
0.649,,0.35388465075088515,6.465733929569464,7.9881983731480455,70.48651720825535,6.57879219194655,0.02000604182463072,4.0,0.01000302091231536,0.35104774636891034,1.2484703943940465
0.649,,0.3608311235207443,5.846088685439056,5.817325212785684,71.60038302295628,4.0642540372589,0.012761770830312484,3.0,0.012761770830312484,0.3580418073762845,1.2664705237486014
0.649,,0.4017539569733831,-55.85647231598392,13.345474573934807,139.8134749601412,10.561281767420802,0.02000604182463142,4.0,0.01000302091231571,0.39926376803596275,1.3744712454153452
0.649,,0.5360655657661866,37.95377821894417,48.178160403206086,120.98516570033337,24.79441707612737,0.020006041824630963,4.0,0.010003020912315481,0.5347827311363207,1.752473206505496
0.649,,0.5482243455350431,116.9366650591973,46.11271201378825,80.63736939534235,20.555633135657,0.02000604182463116,4.0,0.01000302091231558,0.5470678789670248,1.7884733582827292
0.649,,0.5542665915458158,67.30285738014797,51.72961112482169,110.2167102164983,23.30923824678714,0.05248356709064217,3.0,0.05248356709064217,0.5531739771016293,1.8064734323317506
0.756,,0.06001712800663256,0.10197787199915602,0.02821553695565289,0.4060457649313016,0.03854904577234919,15.727357923628514,5.0,5.242452641209504,0.054573358332536855,0.42504717967549877
0.756,,0.07985619224315343,0.2554069104562704,0.045500972753748856,0.7621536779840963,0.06265595815690626,20.419853974169023,6.0,5.104963493542256,0.074439021120354,0.46505105209769615
0.756,,0.09931585726129699,0.6791153566390217,0.06793455065840437,1.5083154755061419,0.07389200344392445,81.48264165431095,9.0,11.64037737918728,0.09393210622248524,0.5050546367128042
0.756,,0.11841709859058758,1.18376440247081,0.12249311786540729,3.119050601898421,0.13876972728893497,74.24047453836421,6.0,18.560118634591053,0.11307321217607702,0.5450579644593857
0.756,,0.13717902682158567,1.4120474675656236,0.18810493933488737,6.177011002761178,0.20376194876150674,86.74877227120402,7.0,17.349754454240802,0.13188110608311643,0.5850610619946566
0.756,,0.15561911186951605,0.618509776069448,0.3330652981141651,12.403344831403222,0.40945381739767855,40.39818310941586,7.0,8.079636621883171,0.150372943847069,0.62506395241035
0.756,,0.17375337370234234,1.0635829490185127,0.4569971437494212,18.74964553236867,0.5602383682200065,34.77087182540345,7.0,6.954174365080689,0.16856445747583787,0.6650666558095816
0.756,,0.19159654546762794,0.496458339198186,0.9583861201567383,27.212501990284235,1.2492811419520602,13.336880340315112,4.0,6.668440170157556,0.186470115278935,0.7050691897752243
0.756,,0.20916221374972088,4.54204285192591,1.1047973542332696,29.60587394403864,1.4929754480909454,23.10964040614295,5.0,7.703213468714317,0.204103259605517,0.7450715697528675
0.756,,0.2264629397588812,5.940944276218404,1.2842581667525388,35.914997987934356,1.703738022063336,15.033951995407415,5.0,5.011317331802472,0.22147622585669285,0.7850738093660042
0.756,,0.24351036452880948,8.040909944527023,1.3933570760447271,40.69472967001437,1.8112133400625432,9.076414541911578,6.0,2.2691036354778946,0.23860044579335554,0.825075920677033
0.756,,0.26031530062897246,11.054138204107252,2.11016395744724,40.19353747475474,1.8539738734305415,10.787596773084843,4.0,5.3937983865424215,0.25548653760095313,0.865077914404648
0.756,,0.2768878124465999,22.685636347204856,1.881798680478034,30.107153576950463,2.366001818280668,18.292499614868003,5.0,6.097499871622667,0.2721443847291898,0.9050798001058805
0.756,,0.2932372867330534,19.444964650281687,2.9504198012484233,36.463952559319516,3.7234390477136823,9.431548953476428,6.0,2.357887238369107,0.2885832051709392,0.9450815863293274
0.756,,0.3093724948200415,7.379517693018124,3.215642152582215,54.605145261187204,3.996468112356123,7.051777612089552,5.0,2.350592537363184,0.30481161256061257,0.9850832807447462
0.756,,0.32530164767743996,5.4645830703262055,3.2985780326025953,56.55515090168835,4.036092621253834,6.43195990684495,6.0,1.6079899767112376,0.32083767024270354,1.0250848902531664
0.756,,0.34103244479449935,11.441646744821979,3.0083329805919075,49.75945979886108,3.6992062228058713,5.810064156672175,8.0,0.9683440261120292,0.3366689392746658,1.065086421080852
0.756,,0.35657211771091846,9.897022579859573,3.607730246667307,51.96791411473607,4.131152797390334,13.552181683503107,6.0,3.388045420875777,0.3523125211757599,1.1050878788598022
0.756,,0.3719274688966516,6.650540406394118,3.647823914155762,53.48642648976086,4.05616587118502,9.582536346152205,6.0,2.395634086538051,0.3677750961081898,1.1450892686970056
0.756,,0.3871049065739036,4.9204826828732084,3.8572469653951766,57.14590990754538,4.19112615513333,9.67759863277252,6.0,2.41939965819313,0.38306295707332394,1.1850905952342232
0.756,,0.4021104759872959,2.786878104430106,4.193275975965341,61.229555848950156,4.950472516489104,23.31644186531835,7.0,4.66328837306367,0.3981820406198985,1.2250918626997858
0.756,,0.4169498875552621,-2.616233822734162,5.000515878691734,70.64948516593533,5.121402056696679,25.41571596900505,6.0,6.353928992251262,0.41313795448948226,1.2650930749536224
0.756,,0.4316285422746732,-16.855882647747183,5.85616438795471,89.71151238092402,5.945919210489186,9.218856564144811,6.0,2.304714141036203,0.4279360025645232,1.3050942355265283
0.756,,0.4461515546993575,-17.71261382365791,6.034246074304981,89.71511160498602,5.844423383087919,32.037016500928885,9.0,4.576716642989841,0.4425812074338803,1.3450953476545144
0.756,,0.4605237737698512,-24.11798527943535,7.703618407828393,99.49089175520848,6.862592799407614,24.083495792626433,7.0,4.816699158525287,0.45707833084819627,1.3850964143089444
0.756,,0.5302763366049554,43.08060470947461,45.1535118293806,63.1436744121935,32.3189680788953,9.449228824202844,5.0,3.149742941400948,0.527493336096816,1.5851011540428548
0.756,,0.5438329336006956,47.30972581543472,34.429245191898445,69.47437287974611,23.3043468276692,3.1036910433802065,6.0,0.7759227608450516,0.5411895059809327,1.6251019984143895
0.756,,0.5572666392550881,31.83734785015347,47.90802967830904,78.70772787662034,30.532588216558228,2.1231547513525326,3.0,2.1231547513525326,0.5547649946929525,1.665102812583239
0.991,,0.29302302053358775,-0.3887954432706635,0.19433834905250372,5.601695643664803,0.32328366253568236,553.4509300074999,14.0,46.12091083395833,0.28443257231049734,0.5340088901818495
0.991,,0.3408413205938591,2.660664449342974,0.2533249103234907,8.313547259073797,0.3547289867275326,753.483430229153,24.0,34.24924682859786,0.33254140329725357,0.6540524451482899
0.991,,0.3869330383100438,4.358347287072178,0.4184855343889532,15.3743352205772,0.569066537142841,303.4101244110688,29.0,11.23741201522477,0.3789546510569536,0.7740900439734013
0.991,,0.4314728999799462,5.612311989070188,0.5550904923967839,21.667972176246572,0.7333870228866939,148.33369155474313,34.0,4.635427861085723,0.4238439100322415,0.8941228305118727
0.991,,0.47460798340971044,3.793986067477095,0.7677480803852873,29.112832354208027,1.0075062060249025,72.83623077314061,39.0,1.968546777652449,0.46735362085109333,1.0141516732807907
0.991,,0.5164634859721455,5.815826129974626,0.8061211282889948,30.073924373404076,0.9443663870539237,90.72617641138866,40.0,2.3875309581944384,0.5096067353836755,1.1341772436185864
0.991,,0.5571470308427735,8.783505256868262,1.001710326065485,31.16247519211458,1.1229647463698056,99.54495923685167,36.0,2.9277929187309315,0.5507089460293382,1.2542000686458017
0.991,,0.5967519405216826,2.9623910599044283,1.175445905272644,45.78343892370275,1.1976786873174292,124.07398452022606,34.0,3.8773120162570645,0.590751900709644,1.374220568023595
0.991,,0.6353597652959956,4.124702536966994,1.3121624601042345,53.41553747820697,1.231918286786099,127.13468097593508,40.0,3.3456494993667127,0.6298156861009162,1.4942390800131218
0.991,,0.6730422640936903,6.349376072728768,1.9989003306243436,59.80812137574428,1.717207121447691,55.90821345007239,34.0,1.7471316703147621,0.6679707730386942,1.6142558803013187
0.991,,0.7098629761355689,11.056143885857633,2.738912139413241,61.805748251168424,2.118999061709886,74.84785894256896,32.0,2.4949286314189654,0.7052795600328201,1.7342711958323447
0.991,,0.7458784822382166,26.026521107148966,3.273910937538779,59.85179358382152,2.1908590070101357,85.03316044291913,32.0,2.8344386814306377,0.7417976119821126,1.854285215125182
0.991,,0.7811394275683997,26.721888232232107,3.644065003014317,69.1812013155943,2.039743522948796,132.91861748045648,29.0,4.922911758535425,0.7775746646071734,1.9742980960766574
0.991,,0.8156913587989527,34.51830031103541,6.730973916916146,78.4406351457221,3.4047130192132378,72.5434657578441,12.0,7.25434657578441,0.8126554466055462,2.0943099719370215
1.619,,0.7458784822382166,0.08679369424203259,0.062093191342890215,0.29350288925013757,0.08827979971723875,206.02093184019162,13.0,18.7291756218356,0.7260866757257943,0.2152052151251822
1.619,,0.7811394275683997,0.21303415124639236,0.09439969622052921,0.5505959686264258,0.12897447298710943,140.4807778081196,12.0,14.04807778081196,0.7618637283508551,0.33521809607665753
1.619,,0.8156913587989527,0.3008523109681416,0.14140768095015682,1.0699434404453259,0.18591446538128284,122.28542783949256,13.0,11.116857076317505,0.7969445103492281,0.45522997193702164
1.619,,0.8495754152574817,0.4149373706178493,0.19857763848222568,1.8588303759699558,0.2504118042028332,107.5079402493108,14.0,8.9589950207759,0.8313694221567087,0.5752409559386893
1.619,,0.8828289040458723,0.8319769792183773,0.24482300646625263,2.408620300416089,0.3022912933011294,137.02200230029857,18.0,8.56387514376866,0.8651751007568514,0.6952511449195016
1.619,,0.9154857820928723,0.8967911428835823,0.2903950993188161,3.674169241617045,0.3454096723404803,93.17184494137817,22.0,4.658592247068908,0.8983948930902728,0.8152606221864498
1.619,,0.9475770629157507,1.1984130479535349,0.41296053135858346,4.618537860107396,0.4641128104460719,93.74752150380885,17.0,6.24983476692059,0.9310592555217383,0.9352694597993412
1.619,,0.9791311619875147,1.3027527952586462,0.4947284667176655,6.093017282976548,0.5379699819173447,49.49666867798449,16.0,3.535476334141749,0.9631960930128259,1.055277720407044
1.619,,1.0101741916722105,2.5001257057184167,0.5763422253503485,6.5874256284916415,0.6038042141853347,72.40464784454213,17.0,4.826976522969475,0.9948310487664571,1.1752854587353239
1.619,,1.0407302144493997,3.0567879404238054,0.6930794544080627,8.036566312757627,0.6947245485404099,57.6843744786846,19.0,3.393198498746153,1.0259877529082386,1.2952927228010571
1.619,,1.0708214614203138,3.3577559119775793,0.8483717587274374,10.119680399821581,0.8080309689482977,52.3909637614082,16.0,3.742211697243443,1.0566880370718854,1.4152995549097809
1.619,,1.1004685217433456,4.981054293767467,0.9960176331421521,11.476384978518862,0.8927640262152899,49.66657518446965,16.0,3.5476125131764036,1.0869521204352242,1.5353059924803731
1.619,,1.1296905075916719,6.010136695099776,1.2007666882499157,13.682852676028489,1.0165071323076365,43.57365166041757,15.0,3.351819358493659,1.1167987717172778,1.655312068730851
1.619,,1.1585051983919565,6.69361988490219,1.314633678319946,16.726140982642967,1.0944394945019245,85.19479135863001,22.0,4.259739567931501,1.1462454508280315,1.7753178132518193
1.619,,1.2970129764609957,14.882408160521791,6.154323164876799,41.67148185788236,3.8073041269490915,76.42086791444406,22.0,3.821043395722203,1.2880132411386094,2.375342396563187
1.619,,1.323696854196968,27.73999844100964,3.9185223468478045,43.01821363295007,2.1068022651205807,73.16202543570958,23.0,3.4839059731290276,1.315367419763556,2.495346621295853
1.619,,1.3500695557348807,34.80952313371517,4.8448358106561225,48.942124068437366,2.3208557908358607,73.17369950648875,25.0,3.1814651959342934,1.3424160174914992,2.615350652387246
1.619,,1.3761417214474907,44.33429628754254,5.830938961742521,55.96997064812972,2.50868216513679,88.22957544986741,24.0,4.010435247721246,1.3691694834305108,2.735354502852866
1.619,,1.4019233987168476,56.295143192586494,6.919351511416581,63.445114256457266,2.659789132200067,85.32140795337338,23.0,4.0629241882558755,1.3956376843532035,2.855358184567303
1.619,,1.4274240871999992,72.3227484256496,8.98868666187452,70.43320110235545,2.9019881030470955,78.46483528300375,18.0,4.904052205187734,1.4218299491494086,2.975361708386561
1.619,,1.452652779746205,76.05780341993683,11.162594946294691,84.08568610056929,3.1156690798464255,88.4189821218287,19.0,5.201116595401689,1.4477551090084322,3.0953650842549987
1.619,,1.4776179994656315,124.06010565870672,17.596139103425408,87.58586733184974,4.260385446248664,89.41518230710355,15.0,6.878090946700273,1.4734215338218917,3.2153683212990485
1.619,,1.5023278333829655,108.27989079585674,26.754392611530708,112.14871563665668,5.59620659272782,108.48962014983167,14.0,9.040801679152638,1.4988371652327868,3.3353714279096263
1.619,,1.5267899630528208,30.255739185584503,66.51145183595183,143.88077781975667,10.961186631702672,71.97326535181972,7.0,14.394653070363944,1.5240095467009214,3.455374411814753
1.921,,1.0407302144494002,-0.24317940061380228,0.09621890625576889,0.6051729279822541,0.10786111862168697,10.954915419762562,4.0,5.477457709881281,1.015740389916253,0.22621272280105842
1.921,,1.070821461420314,0.0011295512843938482,0.07733154280790777,0.6121658905797528,0.058745577196639684,22.13690182689877,7.0,4.427380365379754,1.0464406740798995,0.3462195549097813
1.921,,1.100468521743346,0.1390629875958913,0.07260241598997635,0.8317073380041055,0.04913782790496349,55.554426453878555,9.0,7.9363466362683655,1.0767047574432385,0.466225992480374
1.921,,1.1296905075916719,0.33603002762961676,0.10445850552720194,1.1115092219214633,0.065927683891207,51.422167106590116,9.0,7.346023872370017,1.1065514087252917,0.5862320687308507
1.921,,1.1585051983919568,0.3691874296428533,0.11057631198487756,1.609552897993003,0.07559095383537429,26.729338411644335,10.0,3.341167301455542,1.1359980878360456,0.7062378132518199
1.921,,1.1869291674392488,0.24527497861437744,0.12368247504560026,2.2943823897760898,0.088782117916089,44.71145412129291,12.0,4.471145412129291,1.1650610702185284,0.8262432524884811
1.921,,1.2149778934510536,0.4017846880803719,0.12334597067063645,2.8734244741541115,0.09088631788106075,58.5537799392726,16.0,4.182412852805186,1.1937555564002547,0.9462484101477604
1.921,,1.2426658591943154,0.7858153123283923,0.14014790287788217,3.4339542459282333,0.11348588717578799,83.27934064249719,19.0,4.8987847436763055,1.222095768849503,1.0662533075438017
1.921,,1.2700066389706701,0.6869194885136585,0.1737799974059636,4.467606148482107,0.14631594543758672,78.42542126250041,22.0,3.9212710631250203,1.2500950378897873,1.1862579638924329
1.921,,1.2970129764609957,1.0832451972856971,0.20138703365213728,5.249131062920861,0.16417978976725928,76.60443151238587,24.0,3.482019614199358,1.2777658781466232,1.3062623965631865
1.921,,1.323696854196968,1.2309148022875998,0.24082218933565994,6.5061272606481895,0.18862512878144472,87.4044327314631,24.0,3.97292876052105,1.30512005677157,1.4262666212958526
1.921,,1.3500695557348807,1.5432950371475629,0.297080236288798,7.919389414259549,0.22039872091192456,77.09214108846714,24.0,3.504188231293961,1.332168654499513,1.5462706523872456
1.921,,1.376141721447491,2.42259141540505,0.3735601572556944,9.143476827077434,0.26527660282638993,65.6918916999027,21.0,3.457467984205405,1.358922120438525,1.666274502852867
1.921,,1.4019233987168476,2.347635670467046,0.4529878639716267,11.485527428784055,0.3036427694063644,71.67715777460604,21.0,3.77248198813716,1.3853903213612173,1.7862781845673026
1.921,,1.4274240871999992,2.6259269834047507,0.5472029623995461,13.858659891131815,0.33850958212249355,98.29108633369745,24.0,4.467776651531702,1.4115825861574225,1.9062817083865604
1.921,,1.452652779746205,2.724425033657181,0.7014243010396654,16.50368375581241,0.3988048433434194,79.033126995729,22.0,3.9516563497864503,1.437507746016446,2.026285084254998
1.921,,1.4776179994656318,3.5463068857064215,0.9141544237174738,19.512966290015772,0.4722096095079651,98.52085000080493,17.0,6.568056666720328,1.4631741708299058,2.1462883212990493
1.921,,1.5023278333829655,6.601976492468373,1.572033509566849,22.05992440516743,0.6256636789648821,40.66412510836253,12.0,4.066412510836253,1.4885898022408006,2.266291427909626
1.921,,1.526789963052821,12.566398339189947,1.620603250850442,24.520280665030306,0.6476056149655088,43.05617984341173,13.0,3.9141981675828847,1.5137621837089354,2.3862944118147533
1.921,,1.5510116924656425,10.911312773322068,1.7462440161073187,29.71548428611303,0.6969020269767789,30.31537236314398,14.0,2.5262810302619982,1.53869848791549,2.506297280143768
1.921,,1.5749999735315638,15.906168923766819,2.4401785371286997,33.06228158655088,0.9099005175125088,20.90615158689454,10.0,2.6132689483618177,1.5634055417890431,2.6263000394841884
1.921,,1.5987614293943326,26.013351330451997,2.7065010192054895,35.137582634367064,1.128710096133403,47.671185558478804,15.0,3.667014273729139,1.5878898494006326,2.746302695932227
1.921,,1.6223023757969635,31.84488722350612,3.300355400834126,40.53899216496619,1.2337686038121618,46.21645027742354,15.0,3.555111559801811,1.6121576129455317,2.8663052551377604
1.921,,1.6456288406945032,39.50259463444873,3.4307494926580646,44.84173432028187,1.2680829242492684,67.03346072097635,21.0,3.528076880051387,1.6362147520036239,2.9863077223444416
1.921,,1.6687465822865553,53.54619065753652,4.982034220172569,48.80792673685708,1.7526010476821055,62.53467953024871,19.0,3.678510560602865,1.660066921247916,3.1063101024255646
1.921,,1.691661105622458,43.35413578212863,6.335617722674448,61.83964519645343,1.9846625300029637,53.87692375227565,19.0,3.169230808957391,1.6837195267513476,3.2263123999161976
1.921,,1.714377677914833,70.80573615513087,7.495855760871506,64.21424346100835,1.9576751538444712,62.31834272121629,18.0,3.894896420076018,1.7071777410251683,3.3463146190420225
1.921,,1.7369013426822264,102.14757460525908,8.924340668857187,68.7372633118397,2.1584240537294055,65.11481163740444,18.0,4.069675727337778,1.730446516907443,3.4663167637452816
1.921,,1.7592369328284492,104.13319618153083,12.384508952297388,82.40734769690688,2.823769226742969,69.82416678382708,16.0,4.987440484559078,1.7535306004073568,3.5863188377081436
1.921,,1.7813890827547325,124.28977788629321,15.751561451722077,92.6433574199223,2.9775674047928913,103.81433442682227,17.0,6.920955628454818,1.7764345425997095,3.70632084437381
1.921,,1.8033622395907054,147.83866349542092,28.724949559768596,107.67548390013044,4.771983029838556,92.07221625333436,12.0,9.207221625333435,1.7991627106540649,3.8263227869655845
1.921,,1.8251606736213086,108.98338813110604,34.63645336202494,131.7607354743366,4.449722193454205,95.69539327737463,14.0,7.974616106447886,1.8217192980742782,3.9463246685041615
1.921,,1.846788487978908,288.24256556614915,55.889932257078115,127.80238834807733,5.226916389932489,113.0062980305321,11.0,12.556255336725789,1.844108334216429,4.06632649182329
2.213,,1.4274240871999995,0.47691969087050146,0.11090928430915997,0.7916165430497026,0.0997163316040746,115.89424639461272,21.0,6.099697178663828,1.4000120032321128,0.6991537083865618
2.213,,1.4526527797462052,0.49703564709292813,0.1373036277695796,1.1489224440676884,0.11894249827302632,100.54384421806452,21.0,5.291781274634975,1.4259371630911364,0.8191570842549991
2.213,,1.4776179994656318,0.6028055801189041,0.17273912040105097,1.4949078423108786,0.1439131406464078,62.20958840923457,19.0,3.6593875534843865,1.4516035879045959,0.9391603212990494
2.213,,1.5023278333829655,0.7791423142349982,0.23551188477657153,1.8310815011348822,0.19238843134760744,73.56873148914171,18.0,4.598045718071357,1.4770192193154907,1.0591634279096258
2.213,,1.5749999735315638,1.9123427446958556,0.522014883255146,3.2475245352013524,0.376766956320211,32.340200490101275,14.0,2.6950167075084397,1.5518349588637332,1.4191720394841885
2.213,,1.5987614293943326,1.9396020119547155,0.6483859819803016,4.327178016548487,0.45121780546118184,51.863026643443796,15.0,3.989463587957215,1.5763192664753227,1.539174695932227
2.213,,1.6456288406945032,2.6822052611222236,0.7038418061880578,6.471381232028772,0.37804946575669723,21.89299107694729,11.0,2.4325545641052546,1.624644169078314,1.7791797223444417
2.213,,1.6687465822865553,4.074873391008568,0.9931657107573203,7.502248285753694,0.4747713466545445,28.6884571601814,8.0,4.7814095266969,1.6484963383226061,1.8991821024255646
2.213,,1.691661105622458,4.990259322386869,0.8184272591673943,8.959518135487576,0.4305349038980598,52.62203614870725,12.0,5.262203614870725,1.6721489438260377,2.0191843999161976
2.213,,1.714377677914833,6.809035200851565,1.2632829277806048,10.242851935189234,0.7339010762654715,25.62029049417469,10.0,3.202536311771836,1.6956071580998584,2.1391866190420226
2.213,,1.8033622395907054,11.640033851916003,1.8641470673729554,21.32163373211094,0.8171170021634317,48.676880215751325,17.0,3.245125347716755,1.787592127728755,2.6191947869655845
2.213,,1.8251606736213086,14.912906819912312,2.20535721008281,24.210391623299106,0.9036826346835564,40.61022076558578,18.0,2.5381387978491112,1.8101487151489684,2.7391966685041615
2.213,,1.846788487978908,18.335631148492716,2.606620483159437,27.635866137696283,0.997879435090619,35.73255201350341,18.0,2.233284500843963,1.8325377512911192,2.8591984918232893
2.213,,1.8682496276629263,23.189546906421384,6.588856342835643,31.000736551426595,2.641139714221894,37.55948208819348,16.0,2.6828201491566768,1.8547631102210407,2.9792002595840166
2.213,,1.910686922197498,23.996349522677992,6.422678414141678,42.467566484822704,2.091580315879796,22.210814995003478,9.0,3.1729735707147824,1.8987375652146041,3.219203638287574
2.213,,1.931670249229853,39.38126291292461,4.788860505682155,44.40112233848117,1.347736490643889,36.50751642779605,12.0,3.6507516427796047,1.920493704497103,3.3392052538000065
2.213,,1.9525012601098872,47.04520537438325,5.411946157829504,49.6781072750829,1.4329462160459323,35.54266524370823,13.0,3.231151385791657,1.9421002669082852,3.459206822913866
2.213,,1.9731832245721255,63.34241854183433,8.055727140830166,53.70217860169917,2.2231351899166985,33.210102024775644,13.0,3.019100184070513,1.963560463388525,3.5792083475997747
2.213,,1.9937192970086934,55.335246397023674,26.54983841243475,66.94595576065994,7.870297322092358,11.278756505327017,7.0,2.2557513010654033,1.9848773916094182,3.6992098297183147
