Data:Z,A,E0,ThetaDeg,nu,cross,error,dataSet,Fit:ep,theta,nu_fit,Ex,W2,q2,sigtot,sigqe,sigie,sigmec,nuccstot,signonuc,sigtot_shifted,qe_shifted,ratio
26,56,1.5,13.539,0.2,396000.0,8090.0,Baran:1988tw,1.3000,13.5390,0.2000,0.197,1.1473,0.1084,352077.388,224784.612,77107.41999999998,50185.356,0.0,352077.388,329405.6479999999,252298.228,1.2021651796328643
26,56,1.5,13.539,0.21,385000.0,9060.0,Baran:1988tw,1.2900,13.5390,0.2100,0.207,1.1669,0.1075,333107.57999999996,189344.63599999997,94646.968,49115.92399999999,0.0,333107.57999999996,314063.1,219416.08000000002,1.2258683048088108
26,56,1.5,13.539,0.22,361000.0,8660.0,Baran:1988tw,1.2800,13.5390,0.2200,0.217,1.1865,0.1067,321998.81999999995,159449.212,114244.31199999999,48305.295999999995,0.0,321998.81999999995,305895.408,191651.096,1.1801419392343413
26,56,1.5,13.539,0.23,357000.0,8560.0,Baran:1988tw,1.2700,13.5390,0.2300,0.227,1.2061,0.1059,315189.888,134234.09999999998,133433.29999999996,47522.48799999999,0.0,315189.888,301480.14,168046.84,1.1841576032172467
26,56,1.5,13.539,0.24,378000.0,8990.0,Baran:1988tw,1.2600,13.5390,0.2400,0.237,1.2257,0.1050,315993.496,112963.292,156399.048,46631.155999999995,0.0,315993.496,304243.36799999996,147844.32,1.242426424887592
26,56,1.5,13.539,0.25,373000.0,9190.0,Baran:1988tw,1.2500,13.5390,0.2500,0.247,1.2453,0.1042,319433.2959999999,95015.28399999999,178856.80799999996,45561.151999999995,0.0,319433.2959999999,309298.13199999987,130441.27199999998,1.205956200213974
26,56,1.5,13.539,0.26,385000.0,14800.0,Baran:1988tw,1.2400,13.5390,0.2600,0.257,1.2649,0.1034,327796.61199999996,79867.632,203643.69999999998,44285.331999999995,0.0,327796.61199999996,319001.22799999994,115357.57999999999,1.206891905757805
26,56,1.5,13.539,0.27,397000.0,14800.0,Baran:1988tw,1.2300,13.5390,0.2700,0.267,1.2845,0.1025,337036.33599999995,67081.404,227151.808,42803.123999999996,0.0,337036.33599999995,329359.73199999996,102207.924,1.2053689672057422
26,56,1.5,13.539,0.28,409000.0,14800.0,Baran:1988tw,1.2200,13.5390,0.2800,0.277,1.3041,0.1017,347739.5999999999,56288.179999999986,250321.75999999998,41129.659999999996,0.0,347739.5999999999,341003.05199999997,90681.29199999999,1.1994027549055486
26,56,1.5,13.539,0.29,420000.0,11900.0,Baran:1988tw,1.2100,13.5390,0.2900,0.287,1.3237,0.1009,358792.9279999999,47178.248,272326.028,39288.6,0.0,358792.9279999999,352851.51199999993,80525.432,1.1903023955300498
26,56,1.5,13.539,0.3,434000.0,12000.0,Baran:1988tw,1.2000,13.5390,0.3000,0.297,1.3433,0.1000,369212.012,39491.087999999996,292412.484,37308.492,0.0,369212.012,363947.48,71535.04799999998,1.192479750100207
26,56,1.5,13.539,0.31,431000.0,11600.0,Baran:1988tw,1.1900,13.5390,0.3100,0.307,1.3629,0.0992,378154.296,33006.948,309927.59199999995,35219.70399999999,0.0,378154.296,373470.50000000006,63542.856,1.1540402789510815
26,56,1.5,13.539,0.32,395000.0,11100.0,Baran:1988tw,1.1800,13.5390,0.3200,0.317,1.3825,0.0984,384947.00399999996,27540.656,324353.01599999995,33053.384,0.0,384947.00399999996,380765.1639999999,56412.2,1.0373848170627293
26,56,1.5,13.539,0.33,433000.0,7910.0,Baran:1988tw,1.1700,13.5390,0.3300,0.327,1.4021,0.0975,389108.35599999997,22935.588,335333.02400000003,30839.796,0.0,389108.35599999997,385364.096,50031.124,1.1236127197485466
26,56,1.5,13.539,0.34,418000.0,7700.0,Baran:1988tw,1.1600,13.5390,0.3400,0.337,1.4217,0.0967,390355.472,19059.352,342688.06000000006,28608.059999999998,0.0,390355.472,386995.856,44307.796,1.080114925054908
26,56,1.5,13.539,0.35,422000.0,9620.0,Baran:1988tw,1.1500,13.5390,0.3500,0.347,1.4413,0.0959,388597.144,15799.991999999998,346411.936,26385.215999999997,0.0,388597.144,385578.388,39166.452,1.0944596822164214
26,56,1.5,13.539,0.36,403000.0,9570.0,Baran:1988tw,1.1400,13.5390,0.3600,0.357,1.4609,0.0950,383915.06399999995,13062.503999999997,346656.6479999999,24195.911999999997,0.0,383915.06399999995,381200.7679999999,34544.12,1.0571856980099266
26,56,1.5,13.539,0.37,427000.0,9890.0,Baran:1988tw,1.1300,13.5390,0.3700,0.367,1.4805,0.0942,376440.48,10766.496,343612.048,22061.935999999998,0.0,376440.48,374000.12,30388.072,1.1417108636221829
26,56,1.5,13.539,0.38,386000.0,5860.0,Baran:1988tw,1.1200,13.5390,0.3800,0.377,1.5001,0.0934,366676.95999999996,8843.796,337831.0,20002.163999999997,0.0,366676.95999999996,364484.536,26653.536,1.0590298404319682
26,56,1.5,13.539,0.39,394000.0,7190.0,Baran:1988tw,1.1100,13.5390,0.3900,0.387,1.5197,0.0925,354878.576,7236.580000000001,329609.59199999995,18032.352,0.0,354878.576,352911.728,23302.084,1.1164264849821028
26,56,1.5,13.539,0.4,381000.0,6890.0,Baran:1988tw,1.1000,13.5390,0.4000,0.397,1.5393,0.0917,341562.15599999996,5895.863999999999,319501.15599999996,16165.136,0.0,341562.15599999996,339801.0719999999,20299.916,1.1212442555213602
26,56,1.5,13.539,0.41,352000.0,6710.0,Baran:1988tw,1.0900,13.5390,0.4100,0.407,1.5589,0.0909,327087.956,4779.996,307897.876,14410.084,0.0,327087.956,325515.112,17617.236,1.0813630059669856
26,56,1.5,13.539,0.42,350000.0,6970.0,Baran:1988tw,1.0800,13.5390,0.4200,0.417,1.5785,0.0900,311919.036,3853.771999999999,295291.51599999995,12773.8,0.0,311919.036,310518.67600000004,15227.211999999998,1.1271463749252877
26,56,1.65,11.939,0.01,692000.0,10600.0,Baran:1988tw,1.6400,11.9390,0.0100,0.0073,0.7821,0.1171,10118576.26,0.0,0.0,0.0,10118576.26,0.0,10118576.26,0.0,0.06838906800906
26,56,1.65,11.939,0.02,1030000.0,12700.0,Baran:1988tw,1.6300,11.9390,0.0200,0.0173,0.8015,0.1164,761201.1680000001,0.0,0.0,0.0,761201.1680000001,0.0,1081967.016,320765.848,0.9519698704012988
26,56,1.65,11.939,0.03,1200000.0,13700.0,Baran:1988tw,1.6200,11.9390,0.0300,0.0273,0.8210,0.1156,800081.0999999999,546635.44,0.0,80350.712,173094.948,626986.1519999999,1063587.8239999998,890492.8759999999,1.1282566168226464
26,56,1.65,11.939,0.04,1370000.0,15100.0,Baran:1988tw,1.6100,11.9390,0.0400,0.0373,0.8405,0.1149,1318308.264,900635.5279999999,0.0,143626.548,274046.188,1044262.0759999999,1521584.48,1247538.292,0.9003772173070536
26,56,1.65,11.939,0.05,1520000.0,13400.0,Baran:1988tw,1.6000,11.9390,0.0500,0.0473,0.8600,0.1142,1552077.1239999998,1165619.988,157.09199999999996,198500.74399999995,187799.3,1364277.8239999998,1698220.3159999996,1510263.9239999996,0.8950546555586021
26,56,1.65,11.939,0.06,1630000.0,14200.0,Baran:1988tw,1.5900,11.9390,0.0600,0.0573,0.8794,0.1135,1625002.704,1351214.176,428.9479999999999,237262.11599999992,36097.515999999996,1588905.1879999998,1713385.5959999997,1676859.1839999997,0.9513328487208785
26,56,1.65,11.939,0.07,1700000.0,14900.0,Baran:1988tw,1.5800,11.9390,0.0700,0.0673,0.8989,0.1128,1719071.432,1460023.864,842.9199999999998,256461.39999999997,1743.2999999999997,1717328.184,1749945.0280000002,1747358.86,0.971459087456546
26,56,1.65,11.939,0.08,1740000.0,25100.0,Baran:1988tw,1.5700,11.9390,0.0800,0.0773,0.9184,0.1121,1751459.1119999997,1492615.696,1927.432,256895.02799999996,20.955999999999996,1751438.1559999997,1728973.1159999995,1727024.7279999997,1.0063777070319702
26,56,1.65,11.939,0.09,1680000.0,25200.0,Baran:1988tw,1.5600,11.9390,0.0900,0.0873,0.9379,0.1114,1699622.444,1454277.7079999996,3068.4159999999997,242276.21599999996,0.052,1699622.3919999998,1634326.0960000001,1631257.576,1.0279466283453385
26,56,1.65,11.939,0.1,1660000.0,25400.0,Baran:1988tw,1.5500,11.9390,0.1000,0.0973,0.9574,0.1106,1581853.416,1359317.8039999998,4763.199999999999,217772.35999999993,0.0,1581853.416,1488988.3840000003,1484225.132,1.1148508731415325
26,56,1.65,11.939,0.11,1540000.0,24700.0,Baran:1988tw,1.5400,11.9390,0.1100,0.1073,0.9768,0.1099,1424250.204,1228354.3479999998,7216.040000000001,188679.868,0.0,1424250.204,1319376.708,1312160.72,1.1672178163084563
26,56,1.65,11.939,0.12,1430000.0,14800.0,Baran:1988tw,1.5300,11.9390,0.1200,0.1173,0.9963,0.1092,1252111.1719999998,1081978.976,10672.584,159459.56,0.0,1252111.1719999998,1147480.2039999994,1136807.5679999997,1.2462088627020886
26,56,1.65,11.939,0.13,1250000.0,13700.0,Baran:1988tw,1.5200,11.9390,0.1300,0.1273,1.0158,0.1085,1086788.768,935978.992,17581.512,133228.264,0.0,1086788.768,990071.732,972490.22,1.2625347836918144
26,56,1.65,11.939,0.14,1070000.0,15600.0,Baran:1988tw,1.5100,11.9390,0.1400,0.1373,1.0353,0.1078,935916.436,800016.3079999998,24228.879999999997,111671.248,0.0,935916.436,850761.4440000001,826532.564,1.257696863846124
26,56,1.65,11.939,0.15,916000.0,15000.0,Baran:1988tw,1.5000,11.9390,0.1500,0.1473,1.0548,0.1071,806707.512,678662.088,32789.63999999999,95255.78399999999,0.0,806707.512,733986.3960000001,701196.756,1.2479795333972374
26,56,1.65,11.939,0.16,778000.0,14000.0,Baran:1988tw,1.4900,11.9390,0.1600,0.1573,1.0742,0.1064,700272.716,573133.912,43543.136,83595.668,0.0,700272.716,639270.6319999999,595727.4959999999,1.2170119524589706
26,56,1.65,11.939,0.17,666000.0,13100.0,Baran:1988tw,1.4800,11.9390,0.1700,0.1673,1.0937,0.1056,615370.756,482794.6239999999,56741.464,75834.616,0.0,615370.756,564649.3840000001,507907.8679999999,1.1794930072924685
26,56,1.65,11.939,0.18,604000.0,7980.0,Baran:1988tw,1.4700,11.9390,0.1800,0.1773,1.1132,0.1049,549718.624,406158.3239999999,72597.616,70962.684,0.0,549718.624,507646.88,435049.26399999997,1.189803431865867
26,56,1.65,11.939,0.19,568000.0,9320.0,Baran:1988tw,1.4600,11.9390,0.1900,0.1873,1.1327,0.1042,500795.36,341470.74,91296.088,68028.53199999999,0.0,500795.36,465830.3519999999,374534.2639999999,1.2193280183683697
26,56,1.65,11.939,0.2,501000.0,8700.0,Baran:1988tw,1.4500,11.9390,0.2000,0.1973,1.1522,0.1035,461850.58399999986,287005.576,108594.408,66250.59999999999,0.0,461850.58399999986,432656.5879999999,324062.17999999993,1.1579622589729297
26,56,1.65,11.939,0.21,493000.0,8500.0,Baran:1988tw,1.4400,11.9390,0.2100,0.2073,1.1716,0.1028,438918.89599999995,241194.92799999999,132674.87999999998,65049.087999999996,0.0,438918.89599999995,414395.124,281720.244,1.189685813001989
26,56,1.65,11.939,0.22,491000.0,8500.0,Baran:1988tw,1.4300,11.9390,0.2200,0.2173,1.1911,0.1021,426203.336,202671.92399999997,159500.432,64030.98,0.0,426203.336,405465.684,245965.25199999998,1.2109532800807872
26,56,1.65,11.939,0.23,481000.0,6800.0,Baran:1988tw,1.4200,11.9390,0.2300,0.2273,1.2106,0.1014,418880.228,170270.672,185656.744,62952.812,0.0,418880.228,401226.64400000003,215569.89999999997,1.1988236753289991
26,56,1.65,11.939,0.24,492000.0,6930.0,Baran:1988tw,1.4100,11.9390,0.2400,0.2373,1.2301,0.1007,421524.63599999994,143008.06,216837.34799999994,61679.228,0.0,421524.63599999994,406398.72,189561.37199999997,1.2106337342794782
26,56,1.65,11.939,0.25,506000.0,11000.0,Baran:1988tw,1.4000,11.9390,0.2500,0.2473,1.2496,0.0999,427430.74399999995,120060.04400000001,247223.28799999997,60147.464,0.0,427430.74399999995,414389.71599999996,167166.48,1.2210727739199012
26,56,1.65,11.939,0.26,529000.0,10800.0,Baran:1988tw,1.3900,11.9390,0.2600,0.2573,1.2690,0.0992,439655.21599999996,100737.15599999999,280577.752,58340.30799999998,0.0,439655.21599999996,428344.69599999994,147766.944,1.2349866939872183
26,56,1.65,11.939,0.27,520000.0,10900.0,Baran:1988tw,1.3800,11.9390,0.2700,0.2673,1.2885,0.0985,452730.668,84462.87199999999,311999.68799999997,56268.108,0.0,452730.668,442865.072,130865.38399999999,1.1741725253961777
26,56,1.65,11.939,0.28,541000.0,11200.0,Baran:1988tw,1.3700,11.9390,0.2800,0.2773,1.3080,0.0978,467484.31600000005,70754.84,342772.924,53956.55199999999,0.0,467484.31600000005,458832.55600000004,116059.632,1.179079367681137
26,56,1.65,11.939,0.29,528000.0,11300.0,Baran:1988tw,1.3600,11.9390,0.2900,0.2873,1.3275,0.0971,482404.26,59208.76,371755.384,51440.064,0.0,482404.26,474778.66799999995,103023.23199999999,1.112097142494195
26,56,1.65,11.939,0.3,557000.0,12000.0,Baran:1988tw,1.3500,11.9390,0.3000,0.2973,1.3470,0.0964,496187.3799999999,49485.48799999999,397944.61199999996,48757.331999999995,0.0,496187.3799999999,489434.91999999987,91490.35999999999,1.1380471176842064
26,56,1.65,11.939,0.31,562000.0,13800.0,Baran:1988tw,1.3400,11.9390,0.3100,0.3073,1.3664,0.0957,507740.7919999999,41299.804,420492.5399999999,45948.5,0.0,507740.7919999999,501736.97599999985,81244.48799999998,1.1201087958085836
26,56,1.65,11.939,0.32,566000.0,13800.0,Baran:1988tw,1.3300,11.9390,0.3200,0.3173,1.3859,0.0949,516214.08799999993,34411.936,438748.336,43053.81599999999,0.0,516214.08799999993,510857.04799999995,72108.712,1.1079420401771574
26,56,1.65,11.939,0.33,572000.0,13800.0,Baran:1988tw,1.3200,11.9390,0.3300,0.3273,1.4054,0.0942,521022.0079999999,28619.656,452290.17600000004,40112.227999999996,0.0,521022.0079999999,516228.43999999994,63938.316,1.1080365893827935
26,56,1.65,11.939,0.34,581000.0,9800.0,Baran:1988tw,1.3100,11.9390,0.3400,0.3373,1.4249,0.0935,521849.796,23752.56,460936.736,37160.5,0.0,521849.796,517551.16399999993,56614.428,1.1225943257660225
26,56,1.65,11.939,0.35,563000.0,9480.0,Baran:1988tw,1.3000,11.9390,0.3500,0.3473,1.4443,0.0928,518639.212,19666.608,464739.86,34232.692,0.0,518639.212,514778.94000000006,50039.028000000006,1.0936733348104721
26,56,1.65,11.939,0.36,550000.0,9380.0,Baran:1988tw,1.2900,11.9390,0.3600,0.3573,1.4638,0.0921,511408.144,16240.275999999998,463808.38399999996,31359.432,0.0,511408.144,507939.17199999996,44130.736000000004,1.0828068208135757
26,56,1.65,11.939,0.37,550000.0,9120.0,Baran:1988tw,1.2800,11.9390,0.3700,0.3673,1.4833,0.0914,500782.82800000004,13370.811999999998,458844.30799999996,28567.70799999999,0.0,500782.82800000004,497665.53200000006,38821.223999999995,1.1051599209406366
26,56,1.65,11.939,0.38,521000.0,9100.0,Baran:1988tw,1.2700,11.9390,0.3800,0.3773,1.5028,0.0907,487005.73999999993,10971.22,450153.964,25880.556,0.0,487005.73999999993,484206.476,34052.511999999995,1.0759872612690955
26,56,1.65,11.939,0.39,497000.0,8320.0,Baran:1988tw,1.2600,11.9390,0.3900,0.3873,1.5223,0.0899,470764.632,8968.024000000001,438479.54800000007,23317.007999999998,0.0,470764.632,468254.33200000005,29774.732,1.061389006007103
26,56,1.65,11.939,0.4,503000.0,8720.0,Baran:1988tw,1.2500,11.9390,0.4000,0.3973,1.5417,0.0892,452525.58,7299.031999999998,424334.404,20892.092,0.0,452525.58,450278.816,25944.359999999997,1.1170856414439891
26,56,1.65,11.939,0.41,446000.0,19000.0,Baran:1988tw,1.2400,11.9390,0.4100,0.4073,1.5612,0.0885,432943.5239999999,5911.619999999999,408414.864,18617.039999999997,0.0,432943.5239999999,430937.5719999999,22522.708,1.034952691477085
26,56,1.65,11.939,0.42,481000.0,20100.0,Baran:1988tw,1.2300,11.9390,0.4200,0.4173,1.5807,0.0878,412497.956,4761.276,391237.444,16499.288,0.0,412497.956,410712.276,19474.884,1.1711361654064607
26,56,1.65,11.939,0.43,454000.0,20100.0,Baran:1988tw,1.2200,11.9390,0.4300,0.4273,1.6002,0.0871,391710.176,3810.3,373356.93200000003,14542.891999999998,0.0,391710.176,390126.048,16769.064000000002,1.1637264477146627
26,56,1.65,11.939,0.44,424000.0,8280.0,Baran:1988tw,1.2100,11.9390,0.4400,0.4373,1.6197,0.0864,371011.212,3026.8679999999995,355235.348,12748.996,0.0,371011.212,369611.21599999996,14375.867999999999,1.1471513353642386
26,56,1.65,11.939,0.45,402000.0,8460.0,Baran:1988tw,1.2000,11.9390,0.4500,0.4473,1.6391,0.0857,350727.468,2384.044,337227.54,11115.884,0.0,350727.468,349495.38,12267.839999999998,1.1502297970290767
26,56,1.65,11.939,0.46,398000.0,8260.0,Baran:1988tw,1.1900,11.9390,0.4600,0.4573,1.6586,0.0849,331154.616,1859.0519999999997,319655.908,9639.655999999999,0.0,331154.616,330075.1479999999,10419.240000000002,1.2057860230058886
26,56,1.65,11.939,0.47,368000.0,8020.0,Baran:1988tw,1.1800,11.9390,0.4700,0.4673,1.6781,0.0842,312506.27199999994,1432.6,302759.34,8314.332,0.0,312506.27199999994,311565.12399999995,8805.784,1.181133482706492
26,56,1.65,11.939,0.48,361000.0,8040.0,Baran:1988tw,1.1700,11.9390,0.4800,0.4773,1.6976,0.0835,294933.132,1088.4639999999997,286712.036,7132.683999999999,0.0,294933.132,294116.73199999996,7404.7480000000005,1.2274038186987608
26,56,1.65,11.939,0.49,346000.0,6100.0,Baran:1988tw,1.1600,11.9390,0.4900,0.4873,1.7171,0.0828,278541.276,812.9679999999998,271642.28,6086.028,0.0,278541.276,277836.93600000005,6194.656,1.2453347815497071
26,56,1.65,11.939,0.5,335000.0,9910.0,Baran:1988tw,1.1500,11.9390,0.5000,0.4973,1.7365,0.0821,263390.50399999996,594.516,257630.984,5165.0560000000005,0.0,263390.50399999996,262786.31599999993,5155.383999999999,1.2748000166036046
26,56,1.65,11.939,0.51,322000.0,9510.0,Baran:1988tw,1.1400,11.9390,0.5100,0.5073,1.7560,0.0814,249500.992,423.332,244717.77199999997,4359.888000000001,0.0,249500.992,248985.88,4268.107999999999,1.2932460266421533
26,56,1.65,11.939,0.52,303000.0,9660.0,Baran:1988tw,1.1300,11.9390,0.5200,0.5173,1.7755,0.0807,236858.75199999998,291.252,232907.01199999996,3660.487999999999,0.0,236858.75199999998,236422.26399999997,3515.2519999999995,1.2816051875723518
26,56,1.65,11.939,0.53,293000.0,7570.0,Baran:1988tw,1.1200,11.9390,0.5300,0.5273,1.7950,0.0800,225443.19199999998,191.30799999999996,222195.01199999996,3056.8199999999997,0.0,225443.19199999998,225075.864,2880.7999999999993,1.301783295609164
26,56,1.65,11.939,0.54,273000.0,11300.0,Baran:1988tw,1.1100,11.9390,0.5400,0.5373,1.8145,0.0792,215190.976,117.77999999999999,212534.19199999995,2539.0040000000004,0.0,215190.976,214884.072,2349.8799999999997,1.2704524698321986
26,56,1.65,11.939,0.55,260000.0,10800.0,Baran:1988tw,1.1000,11.9390,0.5500,0.5473,1.8339,0.0785,206049.376,65.78,203886.02,2097.6279999999997,0.0,206049.376,205794.836,1908.868,1.2633941893469085
26,56,1.65,11.939,0.56,269000.0,11100.0,Baran:1988tw,1.0900,11.9390,0.5600,0.5573,1.8534,0.0778,197950.16799999998,31.199999999999996,196195.32399999996,1723.6440000000002,0.0,197950.16799999998,197740.81599999996,1545.492,1.3603665921961203
26,56,1.65,11.939,0.57,244000.0,11000.0,Baran:1988tw,1.0800,11.9390,0.5700,0.5673,1.8729,0.0771,190819.25199999998,10.607999999999999,189399.85999999996,1408.784,0.0,190819.25199999998,190648.63999999996,1248.7799999999997,1.2798412828961174
26,56,1.65,11.939,0.58,252000.0,11500.0,Baran:1988tw,1.0700,11.9390,0.5800,0.5773,1.8924,0.0764,184579.304,1.248,183432.80799999996,1145.196,0.0,184579.304,184441.66,1008.8,1.3662856862164436
26,56,1.65,13.539,0.01,239000.0,4410.0,Baran:1988tw,1.6400,13.5390,0.0100,0.0065,0.7487,0.1504,3314.2199999999993,0.0,0.0,0.0,3314.2199999999993,0.0,3314.2199999999993,0.0,72.11349880213143
26,56,1.65,13.539,0.02,396000.0,5500.0,Baran:1988tw,1.6300,13.5390,0.0200,0.0165,0.7684,0.1495,355471.53199999995,0.0,0.0,0.0,355471.53199999995,0.0,459303.2079999999,103831.67599999999,0.8621755587650938
26,56,1.65,13.539,0.03,504000.0,6260.0,Baran:1988tw,1.6200,13.5390,0.0300,0.0265,0.7881,0.1486,271852.88,196491.51599999997,0.0,34727.41999999999,40633.94399999999,231218.936,412604.972,371971.02799999993,1.22150733559265
26,56,1.65,13.539,0.04,571000.0,6920.0,Baran:1988tw,1.6100,13.5390,0.0400,0.0365,0.8078,0.1476,544468.7559999999,371464.756,0.0,72961.09599999999,100042.904,444425.852,646768.4079999998,546725.504,0.8828507900775515
26,56,1.65,13.539,0.05,666000.0,6130.0,Baran:1988tw,1.6000,13.5390,0.0500,0.0465,0.8275,0.1467,701911.6519999999,501832.604,108.88799999999999,108067.54399999998,91902.66799999998,610008.9839999999,788239.1919999998,696227.6879999998,0.8449211949359657
26,56,1.65,13.539,0.06,751000.0,6440.0,Baran:1988tw,1.5900,13.5390,0.0600,0.0565,0.8471,0.1458,770055.208,608742.7839999999,309.296,139034.272,21968.856,748086.352,837819.9439999999,815541.7919999999,0.8963739827134027
26,56,1.65,13.539,0.07,821000.0,6860.0,Baran:1988tw,1.5800,13.5390,0.0700,0.0665,0.8668,0.1449,855963.5240000002,691761.46,620.048,162268.444,1313.624,854649.9,903120.9720000001,901187.3519999998,0.9090697984588492
26,56,1.65,13.539,0.08,875000.0,10500.0,Baran:1988tw,1.5700,13.5390,0.0800,0.0765,0.8865,0.1440,926414.2679999999,749452.444,1112.644,175829.628,19.552,926394.6639999999,951157.3239999998,950025.128,0.9199319375687215
26,56,1.65,13.539,0.09,899000.0,10700.0,Baran:1988tw,1.5600,13.5390,0.0900,0.0865,0.9062,0.1431,960246.092,779422.3319999999,1425.684,179398.024,0.052,960246.0399999999,962014.82,960589.0839999999,0.9344970382057108
26,56,1.65,13.539,0.1,904000.0,10900.0,Baran:1988tw,1.5500,13.5390,0.1000,0.0965,0.9259,0.1421,956761.8319999998,780403.1039999999,2329.3399999999997,174029.38799999998,0.0,956761.8319999998,937371.4999999998,935042.1599999999,0.9643988536028674
26,56,1.65,13.539,0.11,882000.0,11200.0,Baran:1988tw,1.5400,13.5390,0.1100,0.1065,0.9456,0.1412,919697.428,754297.596,3661.06,161738.772,0.0,919697.428,883515.4119999998,879854.3519999998,0.9982847927954427
26,56,1.65,13.539,0.12,883000.0,8290.0,Baran:1988tw,1.5300,13.5390,0.1200,0.1165,0.9652,0.1403,857126.192,706548.6479999999,5569.875999999999,145007.66799999998,0.0,857126.192,810075.0840000001,804505.208,1.0900224157493033
26,56,1.65,13.539,0.13,813000.0,8130.0,Baran:1988tw,1.5200,13.5390,0.1300,0.1265,0.9849,0.1394,779246.4159999999,644694.024,8235.344000000001,126317.048,0.0,779246.4159999999,727301.7959999999,719066.4519999999,1.1178303208809897
26,56,1.65,13.539,0.14,805000.0,10800.0,Baran:1988tw,1.5100,13.5390,0.1400,0.1365,1.0046,0.1385,695939.244,576275.388,11877.215999999999,107786.588,0.0,695939.244,643961.084,632083.8160000001,1.2500755402790769
26,56,1.65,13.539,0.15,694000.0,10000.0,Baran:1988tw,1.5000,13.5390,0.1500,0.1465,1.0243,0.1376,612974.856,507327.7560000001,14683.656,90963.44399999999,0.0,612974.856,564232.6039999998,549548.948,1.229989183680708
26,56,1.65,13.539,0.16,613000.0,9920.0,Baran:1988tw,1.4900,13.5390,0.1600,0.1565,1.0440,0.1366,538862.948,441861.9399999999,20240.064000000002,76760.89199999998,0.0,538862.948,495125.9040000001,474885.788,1.238068933674696
26,56,1.65,13.539,0.17,556000.0,9770.0,Baran:1988tw,1.4800,13.5390,0.1700,0.1665,1.0636,0.1357,474867.27599999995,382071.61199999996,27278.003999999997,65517.712,0.0,474867.27599999995,436765.4199999999,409487.46799999994,1.2729945516291103
26,56,1.65,13.539,0.18,481000.0,6520.0,Baran:1988tw,1.4700,13.5390,0.1800,0.1765,1.0833,0.1348,422042.244,328830.06,36080.772,57131.412,0.0,422042.244,389469.756,353388.984,1.2350124562688765
26,56,1.65,13.539,0.19,431000.0,6400.0,Baran:1988tw,1.4600,13.5390,0.1900,0.1865,1.1030,0.1339,376874.576,282185.38399999996,43471.16799999999,51218.024,0.0,376874.576,349323.468,305852.29999999993,1.23381346941168
26,56,1.65,13.539,0.2,391000.0,8420.0,Baran:1988tw,1.4500,13.5390,0.2000,0.1965,1.1227,0.1330,344275.412,241736.14399999997,55278.80799999998,47260.46,0.0,344275.412,321071.50399999996,265792.696,1.2177972667421773
26,56,1.65,13.539,0.21,360000.0,7900.0,Baran:1988tw,1.4400,13.5390,0.2100,0.2065,1.1424,0.1321,317788.7959999999,206877.47599999997,66187.88799999999,44723.432,0.0,317788.7959999999,298237.26399999997,232049.376,1.2070926187144744
26,56,1.65,13.539,0.22,326000.0,7630.0,Baran:1988tw,1.4300,13.5390,0.2200,0.2165,1.1621,0.1311,301386.28,176945.444,81313.38799999999,43127.396,0.0,301386.28,284849.76,203536.32,1.1444629618083582
26,56,1.65,13.539,0.23,327000.0,4660.0,Baran:1988tw,1.4200,13.5390,0.2300,0.2265,1.1817,0.1302,289086.35599999997,151294.20799999996,95707.56,42084.64,0.0,289086.35599999997,275017.54799999995,179310.03999999998,1.1890150369604782
26,56,1.65,13.539,0.24,315000.0,4490.0,Baran:1988tw,1.4100,13.5390,0.2400,0.2365,1.2014,0.1293,284597.97599999997,129331.904,113958.98799999997,41307.084,0.0,284597.97599999997,272545.624,158586.636,1.1557697950784196
26,56,1.65,13.539,0.25,313000.0,5390.0,Baran:1988tw,1.4000,13.5390,0.2500,0.2465,1.2211,0.1284,282396.13999999996,110534.06,131264.9,40597.18,0.0,282396.13999999996,271996.088,140731.188,1.1507518446368243
26,56,1.65,13.539,0.26,313000.0,5270.0,Baran:1988tw,1.3900,13.5390,0.2600,0.2565,1.2408,0.1275,284172.45999999996,94444.428,149897.69599999997,39830.335999999996,0.0,284172.45999999996,275134.39199999993,125236.696,1.1376258624912297
26,56,1.65,13.539,0.27,319000.0,5210.0,Baran:1988tw,1.3800,13.5390,0.2700,0.2665,1.2605,0.1266,290433.208,80670.408,170826.75999999998,38936.04,0.0,290433.208,282525.87999999995,111699.12,1.1291001022631981
26,56,1.65,13.539,0.28,336000.0,5460.0,Baran:1988tw,1.3700,13.5390,0.2800,0.2765,1.2802,0.1256,296940.072,68876.028,190182.46,37881.584,0.0,296940.072,289978.988,99796.52799999999,1.1587046437999156
26,56,1.65,13.539,0.29,341000.0,3940.0,Baran:1988tw,1.3600,13.5390,0.2900,0.2865,1.2998,0.1247,304810.32399999996,58774.768000000004,209376.69999999998,36658.804,0.0,304810.32399999996,298647.2839999999,89270.53199999999,1.1418151721748124
26,56,1.65,13.539,0.3,347000.0,5260.0,Baran:1988tw,1.3500,13.5390,0.3000,0.2965,1.3195,0.1238,313176.604,50122.384,227779.08399999997,35275.084,0.0,313176.604,307691.95599999995,79912.82,1.1277512890197234
26,56,1.65,13.539,0.31,348000.0,5060.0,Baran:1988tw,1.3400,13.5390,0.3100,0.3065,1.3392,0.1229,321275.9159999999,42710.772,244818.07999999996,33747.064,0.0,321275.9159999999,316372.3679999999,71554.288,1.0999696408379132
